Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
14210	-166.971	0	-166.971	0.0191875	0.156993	0.0328685	0.0347422	0.247194	0.0894855	0.0840914	0.205348	0.0694364	0.0752219	0.0460359	0.00536102	0.0324343	0.0868808	0.055246	0.113996	0.0264394	0.123149	0.0268329	0.00900366	0.241431	0.218501	0.191646	0.0960838	0.0677923	0.00338643	0.0539609	0.135366	0.118831	0.0615455	0.0688082	0.0371632	0.124508	0.0724192	0.0478981	0.0761983	0.13455	0.0590107	0.053465	0.208906	0.113015	0.0195605	0.0119621	0.129035	0.228859	0.478489	0.292652	2.73388e-12	5.77399e-19	1.55859e-09	2.3446e-32	2.29082e-16	5.17008e-07	4	0.00504546	0.184264	0.259355	0.551335	3.8658
14220	-165.506	0	-165.506	0.0637281	0.0337872	0.00373752	0.0280903	0.00480429	0.0292218	0.0840914	0.240312	0.0694364	0.0417092	0.0460359	0.00119819	0.0104888	0.0868808	0.0186767	0.0543906	0.431027	0.306853	0.0975491	0.0364897	0.241431	0.0416292	0.0861006	0.175468	0.0677923	0.0735853	0.0863824	0.117711	0.0177936	0.0216612	0.132511	0.0881064	0.0806897	0.0610944	0.0300469	0.0426297	0.00417723	0.0590107	0.263236	0.0241611	0.132354	0.0977415	0.000974785	0.0291457	0.197912	0.402441	0.399647	7.51503e-13	1.58719e-19	4.28433e-10	1.98265e-10	2.09864e-05	0.0182838	3.9817	0.00318843	0.40339	0.24501	0.348411	3.60021
14230	-172.637	0	-172.637	0.107486	0.230348	0.133879	0.0280903	0.0158633	0.00705347	0.0801133	0.121498	0.371381	0.0264645	0.0616608	0.0124958	0.16025	0.0411003	0.0469894	0.0798676	0.0242566	0.25346	0.00570934	0.0143599	0.36453	0.0339689	0.111239	0.417894	0.0677923	0.110801	0.213022	0.0894627	0.0978652	0.0749361	0.0288945	0.0540385	0.108986	0.046572	0.0814736	0.0426297	0.00587349	0.0590107	0.0333743	0.0241611	0.104983	0.0273188	0.113191	0.207547	0.189636	0.524618	0.285746	7.20076e-13	1.52081e-19	4.10517e-10	1.38107e-06	0.00174479	0.114428	3.88383	0.00184706	0.356111	0.279782	0.362259	4.23441
14240	-165.797	0	-165.797	0.0558589	0.317907	0.0119269	0.0499555	0.006962	0.00705347	0.0801133	0.0777191	0.17767	0.0735782	0.0336356	0.086066	0.16025	0.00421902	0.0250996	0.068639	0.0790706	0.135323	0.0565	0.00691611	0.0594133	0.109703	0.0437172	0.20246	0.0677923	0.0195963	0.213022	0.0793043	0.0991693	0.000763939	0.0554095	0.0710265	0.0106613	0.100908	0.0476395	0.094854	0.00587349	0.128755	0.0845432	0.018085	0.302197	0.0329161	0.113191	0.207547	0.468135	0.262037	0.269829	2.45629e-13	5.18772e-20	1.40033e-10	9.26664e-12	4.54006e-06	0.00968495	3.99031	0.001332	0.220216	0.361321	0.417131	3.62715
14250	-161.884	0	-161.884	0.127855	0.135731	0.0119269	0.0499555	0.0588466	0.00705347	0.0271628	0.0805968	0.17767	0.129365	0.131768	0.0194471	0.0141036	0.0647803	0.00272263	0.0408963	0.122023	0.204302	0.0565	0.00731581	0.0269688	0.21794	0.164033	0.20246	0.0284459	0.0195963	0.0414899	0.0793043	0.0178174	0.0444851	0.152958	0.187137	0.265617	0.0121865	0.0110502	0.0259776	0.0168979	0.0199661	0.270354	0.0131001	0.0619377	0.102876	0.0207559	0.0486455	0.219308	0.28536	0.495332	7.08505e-14	1.49637e-20	4.0392e-11	1.07445e-05	0.004856	0.174551	3.82058	0.00103988	0.340454	0.291268	0.367238	3.39417
14260	-167.351	0	-167.351	0.0353278	0.108089	0.0711416	0.176954	0.0197205	0.0444802	0.0271628	0.0915474	0.121418	0.129365	0.122032	0.0584748	0.049864	0.0369859	0.0302151	0.0408963	0.122023	0.217904	0.101461	0.0316436	0.0269688	0.0614147	0.0595901	0.2457	0.183079	0.108749	0.205366	0.0793043	0.0199901	0.0444851	0.193399	0.187137	0.0496269	0.0919708	0.0387997	0.0259776	0.0551115	0.124473	0.112126	0.0635617	0.295988	0.0381422	0.276354	0.0475472	0.282555	0.382321	0.335124	4.17021e-14	8.80754e-21	2.37744e-11	5.06436e-18	3.36214e-09	0.000486678	3.99951	0.00520384	0.20218	0.287787	0.50483	4.23624
14270	-168.404	0	-168.404	0.295707	0.0548846	0.00638136	0.176954	0.0580893	0.00758705	0.0305157	0.142613	0.200018	0.0482336	0.122032	0.000280838	0.0842551	0.0369859	0.0157521	0.0941993	0.129232	0.140344	0.101461	0.0316436	0.0147989	0.0190655	0.0264624	0.142064	0.183079	0.108749	0.205366	0.0793043	0.109352	0.232116	0.193399	0.156466	0.0337067	0.0679467	0.201211	0.102475	0.0421657	0.020694	0.237848	0.11231	0.276567	0.112025	0.0121157	0.0150006	0.107903	0.609112	0.282985	8.34386e-15	1.76224e-21	4.75685e-12	0.00495353	0.10116	0.588522	3.30536	0.0119557	0.350822	0.188	0.449223	4.18575
14280	-163.537	0	-163.537	0.101634	0.241982	0.0581848	0.0822409	0.0533927	0.00758705	0.0627084	0.0847884	0.0496153	0.0482336	0.122032	0.043707	0.0223398	0.0696663	0.0111276	0.131365	0.160658	0.15785	0.21154	0.140729	0.00203954	0.108651	0.0264624	0.142064	0.139788	0.0306999	0.205366	0.244272	0.109352	0.130163	0.193399	0.0928626	0.07728	0.0457318	0.00715329	0.0172324	0.0713936	0.020694	0.104969	0.111311	0.0330811	0.142637	0.191295	0.0694398	0.19812	0.353272	0.448608	1.3665e-15	2.88606e-22	7.79041e-13	6.57844e-07	0.00120488	0.0981714	3.90062	0.00961563	0.271539	0.357549	0.361297	4.07708
14290	-150.786	0	-150.786	0.0442252	0.115206	0.0817712	0.0822409	0.000317958	0.00222083	0.0412662	0.0950578	0.0410297	0.00750219	0.0533969	0.043707	0.0223398	0.0696663	0.00241451	0.131365	0.0739395	0.15785	0.0646889	0.107862	0.0167208	0.0296136	0.0281461	0.249113	0.0011404	0.0293337	0.128106	0.0176043	0.0741896	0.130163	0.333644	0.023299	0.0197411	0.0434849	0.00355581	0.0172324	0.0706476	0.0599323	0.118383	0.0576286	0.071728	0.28227	0.0465814	0.15455	0.201871	0.269743	0.528272	1.36575e-15	2.88448e-22	0.000114091	1.35667e-14	1.73885e-07	0.00250154	3.9975	0.0191944	0.161281	0.304903	0.514621	3.20065
14300	-169.738	0	-169.738	0.202635	0.0218516	0.0265951	0.0298558	0.354681	0.0492734	0.0743875	0.0950578	0.0410297	0.128061	0.0533969	0.043707	0.103023	0.103009	0.0410115	0.123936	0.0934971	0.15785	0.00513185	0.018161	0.0167208	0.155892	0.100863	0.15001	0.00545503	0.0201024	0.248566	0.0375254	0.125423	0.130163	0.333644	0.00949104	0.177559	0.271362	0.011642	0.0217628	0.0706476	0.141286	0.158123	0.00720554	0.044693	0.276682	0.0191343	0.210286	0.316407	0.421752	0.261786	6.65913e-16	1.40642e-22	5.56287e-05	0.000581097	0.0353093	0.3905	3.57361	0.0160807	0.160629	0.382991	0.440299	4.30775
14310	-162.972	0	-162.972	0.058547	0.115154	0.172138	0.0698513	0.0222946	0.165442	0.0608137	0.16586	0.0994387	0.078611	0.0533969	0.0455871	0.0430148	0.103009	0.0410115	0.0787336	0.056025	0.124822	0.0327872	0.058082	0.00343382	0.155892	0.0844998	0.0429827	0.00665793	0.0872215	0.358876	0.183675	0.00284623	0.0193131	0.294308	0.0062058	0.107579	0.00784778	0.0134907	0.118439	0.0706476	0.0469074	0.158123	0.0662967	0.0205367	0.068334	0.120778	0.0351247	0.21086	0.50019	0.288931	2.29409e-16	4.84516e-23	1.91643e-05	2.89458e-11	8.02224e-06	0.0122661	3.98773	0.0153565	0.388018	0.352342	0.244283	3.66609
14320	-160.606	0	-160.606	0.0414903	0.115154	0.00441425	0.0356805	0.059009	0.056459	0.0430715	0.16586	0.0364321	0.078611	0.00148913	0.0404724	0.0211294	0.103009	0.0410115	0.0904031	0.056025	0.329316	0.0238494	0.0253493	0.00621713	0.158229	0.0911387	0.119001	0.075436	0.0798698	0.153385	0.0573217	0.00284623	0.158786	0.294308	0.0062058	0.108789	0.00784778	0.159996	0.118439	0.0323617	0.0278271	0.161736	0.0662967	0.456556	0.104236	0.35273	0.109157	0.162138	0.350738	0.487113	1.38272e-16	2.92032e-23	1.15509e-05	1.71921e-15	6.19142e-08	0.00162982	3.99837	0.0112002	0.414779	0.193769	0.380252	4.23546
14330	-165.161	0	-165.161	0.0326119	0.115154	0.00441425	0.140209	0.059009	0.00284418	0.0430715	0.0504553	0.25389	0.00411154	0.226578	0.287887	0.0094437	0.0486845	0.0468142	0.023073	0.056025	0.429991	0.0222003	0.0532022	0.045496	0.0641715	0.0930203	0.15796	0.075436	0.0266803	0.0592284	0.0573217	0.0812275	0.158786	0.294308	0.0807269	0.278829	0.00412138	0.0497783	0.0600624	0.184899	0.0015851	0.0455643	0.0662967	0.125557	0.156004	0.00323489	0.0111106	0.167767	0.362913	0.469309	1.43072e-16	3.0217e-23	1.19519e-05	1.92973e-19	6.56452e-10	0.000247122	3.99975	0.0151539	0.280335	0.339158	0.365353	4.05846
14340	-173.089	0	-173.089	0.0139431	0.304084	0.166696	0.108822	0.108579	0.00604721	0.0411408	0.0522357	0.25389	0.026791	0.0524577	0.00255391	0.0444621	0.055147	0.0276612	0.0513979	0.0181075	0.182876	0.172883	0.0532022	0.0189226	0.129765	0.144112	0.15796	0.075436	0.123089	0.0592284	0.0552003	0.0812275	0.158786	0.327	0.034328	0.171937	0.143178	0.0497783	0.0574985	0.126072	0.0390907	0.0116172	0.118029	0.195529	0.209207	0.000291124	0.275235	0.218592	0.18995	0.591449	1.01045e-16	2.13408e-23	8.44101e-06	3.7011e-44	2.87953e-22	1.83963e-09	4	0.0246788	0.347736	0.247436	0.380149	4.49155
14350	-173.533	0	-173.533	0.179763	0.304084	0.105729	0.0903968	0.0329721	0.0198319	0.0997427	0.0522357	0.0591092	0.026791	0.0840897	0.00176385	0.020636	0.055147	0.0234845	0.109512	0.0181075	0.0543107	0.0928118	0.0146884	0.0546182	0.0464782	0.230994	0.363248	0.0763652	0.0611446	0.251176	0.0393634	0.0210374	0.158786	0.327	0.034328	0.171937	0.143178	0.0497783	0.0797166	0.0687334	0.00450022	0.0116172	0.118029	0.195529	0.209207	0.0723361	0.251112	0.198408	0.388527	0.41306	5.81855e-17	1.22889e-23	4.86067e-06	0.000244103	0.0229765	0.328822	3.64796	0.0202541	0.428262	0.176711	0.374772	4.30566
14360	-173.627	0	-173.627	0.162913	0.27712	0.129416	0.0428895	0.0261243	0.0552873	0.0110783	0.00166539	0.0591092	0.0880096	0.255385	0.0841072	0.020636	0.055147	0.0465912	0.00149883	0.122091	0.279245	0.0928118	0.0131425	0.00615689	0.191583	0.112199	0.161638	0.0142604	0.0418671	0.251176	0.0587437	0.0210374	0.0341872	0.337631	0.0140775	0.129838	0.0362408	0.0497783	0.0797166	0.0687334	0.00450022	0.232083	0.118029	0.0674649	0.209207	0.0887177	0.0166199	0.294696	0.513719	0.191582	2.99971e-17	6.33543e-24	2.50588e-06	0.000110214	0.0154801	0.280342	3.70407	0.0154211	0.32607	0.293083	0.365426	4.00684
14370	-168.157	0	-168.157	0.336498	0.163097	0.0253011	0.0428895	0.0254456	0.0625283	0.141482	0.111374	0.0591092	0.108833	0.0785666	0.0282927	0.0297647	0.055147	0.0465912	0.397173	0.0395234	0.0989127	0.00154693	0.0131425	0.00615689	0.0414805	0.124213	0.319017	0.0305263	0.0454892	0.242873	0.0529702	0.0142071	0.0980354	0.222812	0.0127993	0.00395398	0.111897	0.035121	0.014316	0.0687334	0.094721	0.410328	0.118029	0.219768	0.0610746	0.0887177	0.338931	0.412951	0.373034	0.214012	2.70156e-17	5.70573e-24	2.25681e-06	0.0087173	0.133027	0.652301	3.20596	0.0157433	0.255238	0.299207	0.429811	4.30489
14380	-184.437	0	-184.437	0.430744	0.175585	0.171243	0.0309394	0.00420011	0.107938	0.141482	0.0516392	0.382473	0.108833	0.00464524	0.0290348	0.030159	0.118874	0.0510897	0.392393	0.0312895	0.0887179	0.185752	0.0131425	0.0269185	0.0410016	0.124213	0.136854	0.101465	0.412893	0.113482	0.170978	0.0104815	0.109481	0.222812	0.0308633	0.071692	0.232528	0.033937	0.0579903	0.00574315	0.0218893	0.079783	0.118029	0.219768	0.136981	0.0887177	0.419312	0.722399	0.0803432	0.19294	1.14306e-17	0.00037447	0.00394335	0.021388	0.204325	0.762515	3.01177	0.0134903	0.291801	0.285258	0.409451	5.10725
14390	-185.864	0	-185.864	0.299765	0.0907368	0.0177919	0.0309394	0.00420011	0.160901	0.215837	0.540733	0.0832173	0.108833	0.118846	0.119119	0.0723563	0.0245956	0.034024	0.392393	0.0496503	0.154157	0.0620379	0.073611	0.0926302	0.0410016	0.232607	0.203697	0.176069	0.0951252	0.154179	0.0938523	0.179831	0.0934721	0.118781	0.195804	0.141704	0.232528	0.0670792	0.147971	0.252234	0.0104563	0.0963815	0.097111	0.146098	0.136981	0.0843126	0.163913	0.509257	0.310546	0.163508	4.4182e-17	0.00144742	0.015242	0.00527627	0.104312	0.595408	3.295	0.015394	0.343307	0.174066	0.467233	5.6078
14400	-189.657	0	-189.657	0.175994	0.0986434	0.0392908	0.0140784	0.0898211	0.343764	0.194279	0.00644525	0.676423	0.131131	0.256131	0.0195622	0.0723563	0.00704661	0.0420897	0.163011	0.0340147	0.219322	0.0620379	0.0801691	0.031101	0.0778878	0.014995	0.405467	0.0621462	0.0951252	0.154179	0.0870726	0.179831	0.0739149	0.118781	0.0624398	0.161247	0.232528	0.0670792	0.147971	0.0655304	0.0104563	0.278521	0.097111	0.066116	0.0753265	0.108745	0.247023	0.374414	0.5772	0.0428798	0.00112846	0.000379583	0.00399719	0.000207056	0.0211744	0.318184	3.66043	0.00691762	0.354106	0.0782198	0.560756	5.47021
14410	-187.679	0	-187.679	0.175994	0.0949236	0.0694134	0.202027	0.0898211	0.343764	0.0915179	0.147708	0.0941289	0.131131	0.256131	0.0510041	0.0723563	0.000771534	0.0261032	0.144177	0.0340147	0.0420102	0.0620379	0.0801691	0.0314841	0.0778878	0.0451997	0.066976	0.0916864	0.0951252	0.115599	0.0428981	0.0338005	0.599852	0.118781	0.0161846	0.126453	0.232528	0.153671	0.0313254	0.0655304	0.0429625	0.149247	0.00172962	0.213931	0.0753265	0.333908	0.207055	0.54287	0.216841	0.2379	0.000489668	0.00016471	0.00173448	0.000207056	0.0211744	0.318184	3.66043	0.00273989	0.347624	0.281236	0.368399	5.00235
14420	-163.364	0	-163.364	0.234994	0.470191	0.0174817	0.18621	0.0898211	0.0225608	0.0446042	0.177696	0.0941289	0.0785394	0.0185174	0.0510041	0.0398098	0.0246032	0.0574658	0.144177	0.0215939	0.109664	0.0620379	0.0119832	0.0314841	0.0482281	0.0856521	0.210833	0.0717853	0.0111373	0.0329795	0.0839471	0.115111	0.0194113	0.0551778	0.0329889	0.126453	0.232528	0.153671	0.0341808	0.0655304	0.00998633	0.181423	0.01801	0.213931	0.0806425	0.0473295	0.0580552	0.336954	0.290133	0.37143	0.000303932	0.000102234	0.00107657	0.0014846	0.0560876	0.468754	3.47367	0.0424908	0.271135	0.263667	0.422707	3.74256
14430	-163.637	0	-163.637	0.371274	0.0424959	0.127031	0.0180462	0.144446	0.0225608	0.0491625	0.0782841	0.0941289	0.0984693	0.0230209	0.0510041	0.155679	0.0048763	0.0545512	0.0288114	0.0739958	0.0606908	0.0620379	0.0119832	0.0571071	0.166483	0.260532	0.232242	0.0564599	0.271794	0.0329795	0.0683347	0.0996478	0.0888077	0.14046	0.108637	0.126453	0.321453	0.153671	0.2079	0.0377109	0.0687559	0.0158601	0.0910714	0.102129	0.0806425	0.0473295	0.0762614	0.498425	0.296148	0.193261	0.000137924	0.00201469	0.0100139	0.0127977	0.159994	0.698226	3.12898	0.016274	0.25065	0.209703	0.523373	4.114
14440	-173.54	0	-173.54	0.365483	0.410686	0.108602	0.0180462	0.160605	0.0225608	0.0143412	0.111822	0.222382	0.171642	0.015324	0.0529595	0.155679	0.0048763	0.0545512	0.206516	0.0301787	0.060792	0.0620379	0.029677	0.119375	0.0415808	0.0723239	0.277267	0.0877902	0.13582	0.452923	0.0115959	0.0996478	0.00209668	0.188858	0.173771	0.0456712	0.197331	0.153671	0.0293951	0.0377109	0.0118667	0.0987734	0.0910714	0.102129	0.132949	0.0473295	0.217832	0.53032	0.103404	0.352672	0.00964283	0.000663482	0.00329779	0.0120658	0.155542	0.691054	3.14134	0.0179596	0.158069	0.24639	0.577581	4.74206
14450	-164.569	0	-164.569	0.77815	0.0903957	0.00831932	0.0180462	0.0899412	0.0652171	0.0143412	0.0843536	0.05378	0.26687	0.108262	0.0273511	0.0868101	0.185167	0.0662071	0.206516	0.00843641	0.307519	0.0160357	0.0691626	0.0707798	0.16889	0.0723239	0.0968084	0.166319	0.224762	0.0724595	0.20005	0.0996478	0.0746562	0.188858	0.141209	0.0456712	0.080011	0.153671	0.0293951	0.0510705	0.0128292	0.0562845	0.0573853	0.102129	0.0840281	0.086155	0.0119648	0.552634	0.200414	0.193937	0.0121053	0.000364854	0.0405442	0.0909015	0.398186	0.950712	2.5602	0.0161868	0.289021	0.222069	0.472723	4.12009
14460	-176.449	0	-176.449	0.310177	0.0918965	0.080484	0.0329372	0.0899412	0.0652171	0.154665	0.143314	0.216295	0.26687	0.0740542	0.0951385	0.142807	0.357229	0.0662071	0.013742	0.0550722	0.131902	0.0124218	0.0237277	0.0725833	0.381421	0.146936	0.087231	0.282525	0.224762	0.0222503	0.0174135	0.0657077	0.0746562	0.119478	0.0520782	0.0803672	0.0581374	0.153671	0.190141	0.0510705	0.0288473	0.0562845	0.0573853	0.102129	0.0435313	0.142205	0.305704	0.439727	0.139397	0.382704	0.0087163	0.00026271	0.0291934	0.00615714	0.112432	0.612505	3.26891	0.0193156	0.352854	0.152487	0.475343	4.93043
14470	-160.197	0	-160.197	0.381377	0.201756	0.0138546	0.0329372	0.0899412	0.0835273	0.00144381	0.143314	0.0956741	0.104722	0.0207503	0.194096	0.15407	0.0558092	0.0106404	0.07479	0.0590893	0.131902	0.0124218	0.0237277	0.0357557	0.145968	0.146936	0.087231	0.282525	0.224762	0.0459236	0.0174135	0.030691	0.00136519	0.263887	0.0520782	0.0937737	0.135405	0.12634	0.00230988	0.0510705	0.0165822	0.334361	0.0136475	0.102129	0.0435313	0.150106	0.194739	0.385044	0.17642	0.425437	0.00299118	9.01543e-05	0.0100183	0.0141219	0.167713	0.710315	3.10785	0.0201162	0.36748	0.170128	0.442276	4.103
14480	-164.06	0	-164.06	0.0435955	0.201756	0.0233555	0.0531163	0.0590313	0.112435	0.033464	0.152757	0.0807069	0.104722	0.133864	0.194096	0.15407	0.0558092	0.0565269	0.0242341	0.00547706	0.131902	0.0124218	0.00242814	0.0270686	0.0131275	0.146936	0.087231	0.0887928	0.14965	0.0380419	0.0880479	0.0704784	0.0688493	0.0786043	0.0520782	0.205002	0.11418	0.0573267	0.0682725	0.052901	0.0279707	0.0281997	0.0239405	0.194627	0.0372828	0.0351284	0.308661	0.255665	0.144135	0.592864	0.0016752	5.04905e-05	0.00561073	8.62802e-15	1.38677e-07	0.0022774	3.99772	0.0137894	0.269558	0.441114	0.275539	3.65457
14490	-155.959	0	-155.959	0.0223216	0.201756	0.0185806	0.0531163	0.0262784	0.112435	0.0203864	0.0207307	0.0267432	0.100634	0.00825305	0.00184326	0.00203142	0.024761	0.0273262	0.0658228	0.0327096	0.0637976	0.0743397	0.0238109	0.196714	0.0178145	0.149536	0.216234	0.0344755	0.14965	0.0380419	0.0880479	0.0113768	0.0688493	0.0786043	0.0181683	0.0107092	0.00573198	0.0888763	0.140528	0.0400261	0.122976	0.012076	0.27339	0.0189856	0.113416	0.152458	0.0946866	0.123774	0.272513	0.590904	0.00292484	8.81547e-05	0.00979613	5.96357e-28	3.65252e-14	4.24152e-06	4	0.0173162	0.365456	0.271215	0.346012	3.04673
14500	-163.445	0	-163.445	0.178765	0.141867	0.0671142	0.0531163	0.0262784	0.212607	0.133683	0.0910147	0.053238	0.0398306	0.0199825	0.0184766	0.0060045	0.0455027	0.0273262	0.0131891	0.251483	0.0934142	0.0113874	0.0103201	0.196714	0.0900587	0.177426	0.201072	0.242633	0.0241529	0.229616	0.0190401	0.0140689	0.0191767	0.0786043	0.0368567	0.0119665	0.00021377	0.108637	0.140528	0.0400261	0.122976	0.00388971	0.0756718	0.0189856	0.0209522	0.967123	0.0946866	0.224635	0.250418	0.52162	0.000759544	2.28927e-05	0.00254393	0.000233856	0.0224928	0.326019	3.65125	0.00932439	0.353124	0.269628	0.367924	4.25091
14510	-167.118	0	-167.118	0.235323	0.537787	0.0671142	0.0531163	0.0883449	0.015854	0.0476433	0.137222	0.00339991	0.0921698	0.000231258	0.0184766	0.0060045	0.231615	0.203079	0.0287995	0.0123972	0.135925	0.106484	0.0510951	0.196714	0.118425	0.177426	0.201072	0.0743873	0.0555469	0.0408369	0.20354	0.102854	0.100146	0.0786043	0.0751639	0.0197215	0.151452	0.00862181	0.0992817	0.0400261	0.0134817	0.133492	0.0597541	0.0189856	0.219575	0.042767	0.158021	0.349161	0.317146	0.332468	0.00028	8.4392e-06	0.0009378	0.00149684	0.0563148	0.469496	3.47269	0.00899306	0.394836	0.260047	0.336124	4.22665
14520	-158.065	0	-158.065	0.235323	0.438189	0.0119986	0.0497085	0.0883449	0.134299	0.0824678	0.0175654	0.169826	0.154079	0.00969205	0.0373465	0.245986	0.00242539	0.0672539	0.00404188	0.0123972	0.135925	0.0042853	0.0810418	0.0269074	0.118425	0.206617	0.0146238	0.112081	0.0673084	0.0408369	0.00316026	0.0328536	0.100146	0.0786043	0.0751639	0.0465998	0.194279	0.0210705	0.0149607	0.0400261	0.0251822	0.133492	0.0772714	0.0283708	0.0510067	0.0609029	0.131788	0.182792	0.367572	0.448884	0.000171857	5.17978e-06	0.000575599	0.00149684	0.0563148	0.469496	3.47269	0.00832449	0.294592	0.240714	0.456369	3.44855
14530	-173.492	0	-173.492	0.241266	0.336514	0.0892173	0.00279903	0.130037	0.134299	0.0124157	0.00119404	0.0286607	0.207523	0.00393325	0.0067376	0.327816	0.0662461	0.00293054	0.257547	0.262999	0.0956419	0.0439423	0.0723471	0.0167419	0.024947	0.206617	0.30739	0.234558	0.0673084	0.0694916	0.179105	0.0477047	0.117815	0.0490775	0.106303	0.0465998	0.194279	0.0119286	0.0627662	0.0169693	0.0054029	0.133492	0.0493436	0.00395868	0.0510067	0.232631	0.279694	0.235106	0.501527	0.262231	0.000796995	3.02594e-06	0.000336256	0.00172938	0.0604587	0.482701	3.45511	0.0134905	0.347225	0.320452	0.318832	4.59793
14540	-155.996	0	-155.996	0.379832	0.0980803	0.0892173	0.00581693	0.23605	0.0546933	0.103899	0.0702268	0.012412	0.017217	0.00160972	0.0489896	0.00211884	0.0551158	0.0235804	0.127032	0.262999	0.342475	0.0995064	0.0222316	0.00656637	0.104787	0.156247	0.0631831	0.00508868	0.0861148	0.000861059	0.00524626	0.0477047	0.322033	0.0490775	0.0750268	0.0211364	0.032859	0.13442	0.0296133	0.0169693	0.0245702	0.318287	0.0700821	0.161892	0.00551686	0.273714	0.155312	0.107983	0.350045	0.541507	0.000400078	1.51897e-06	6.27591e-05	0.0139156	0.166537	0.7085	3.11105	0.0154454	0.385922	0.233601	0.365032	3.83958
14550	-157.356	0	-157.356	0.0723461	0.235334	0.00271502	0.0564374	0.0380629	0.00112088	0.0102243	0.143908	0.00178841	0.017217	0.0122897	0.0232878	0.0652532	0.0842999	0.0235804	0.223231	0.137023	0.342475	0.0205535	0.0140814	0.0319822	0.0845025	0.0695458	0.469393	0.0849839	0.0861148	0.054793	0.00589289	0.0477047	0.00571215	0.0839033	0.0800246	0.124464	0.00576933	0.368368	0.103949	0.0169693	0.0264743	0.192724	0.139197	0.156558	0.341495	0.0747055	0.155312	0.117134	0.325605	0.557028	0.000200845	7.62544e-07	3.15059e-05	2.64253e-09	7.65617e-05	0.0312903	3.96863	0.0172269	0.315094	0.260544	0.407135	4.26342
14560	-170.573	0	-170.573	0.0221664	0.235334	0.00271502	0.0564374	0.00404893	0.369759	0.0137889	0.22879	0.159659	0.0450548	0.0500344	0.225756	0.0341607	0.0511262	0.0235804	0.223231	0.0649276	0.391171	0.0644513	0.375683	0.0800581	0.109491	0.0695458	0.208554	0.0849839	0.280377	0.0961557	0.00297994	0.0491638	0.0611314	0.034744	0.0562278	0.120179	0.10392	0.137756	0.207725	0.214941	0.0399614	0.000651404	0.139197	0.156558	0.0223881	0.0747055	0.128188	0.139031	0.236425	0.624267	0.00023839	9.05095e-07	3.73957e-05	3.86063e-28	2.93883e-14	3.87562e-06	4	0.0144885	0.265006	0.265913	0.454592	5.09929
14570	-156.188	0	-156.188	0.252201	0.136052	0.105665	0.0564374	0.117545	0.000251919	0.0587183	0.22879	0.145842	0.123566	0.00282107	0.0287562	0.0341607	0.0389317	0.0235804	0.154815	0.0649276	0.360505	0.0644513	0.0210371	0.131723	0.0717754	0.132868	0.176714	0.212515	0.0459681	0.110277	0.0288641	0.00692398	0.0175059	0.034744	0.00425549	0.00961938	0.0109732	0.137756	0.207725	0.0119239	0.0305591	0.409577	0.139197	0.171929	0.0223881	0.136308	0.109802	0.133366	0.422463	0.443905	0.000228677	8.68215e-07	3.58719e-05	0.0022159	0.0682837	0.506103	3.4234	0.0217534	0.371744	0.257653	0.348849	4.13874
14580	-159.857	0	-159.857	0.376573	0.15508	0.105665	0.0564374	0.0453784	0.000251919	0.00231553	0.22879	0.0554838	0.0189943	0.0491832	0.0287562	0.0052564	0.0389317	0.0152688	0.24683	0.0247008	0.265736	0.0644513	0.070343	0.131723	0.123347	0.127793	0.0132571	0.0587211	0.198875	0.31886	0.0288641	0.0165174	0.0775945	0.145077	0.0332475	0.019397	0.0611275	0.222634	0.207725	0.224303	0.0359907	0.00221382	0.119259	0.518211	0.0223881	0.000750619	0.0738583	0.189771	0.412301	0.397743	0.000159642	6.0611e-07	2.50426e-05	0.0134849	0.164051	0.704632	3.11783	0.0194531	0.256173	0.22442	0.499954	4.25959
14590	-171.284	0	-171.284	0.176726	0.271913	0.105665	0.0880582	0.0453784	0.0195861	0.015539	0.437698	0.0554838	0.0189943	0.0491832	0.0453936	0.0292593	0.0389317	0.0108962	0.172816	0.143412	0.183613	0.0644513	0.070343	0.00869057	0.0579051	0.794857	0.10349	0.320171	0.198875	0.128964	0.0174275	0.105083	0.0775945	0.0271919	0.0152308	0.0365609	0.0913803	0.222634	0.06987	0.0258772	0.0594187	0.329073	0.119259	0.147757	0.0964232	0.170009	0.253575	0.115769	0.582175	0.29798	9.73884e-05	3.69753e-07	0.00397848	0.000213902	0.021519	0.320261	3.65801	0.0171637	0.226026	0.310634	0.446176	5.34393
