Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
11030	-13165.8	-13082.9	-82.8838	0.250036	0.565426	0.112638	0.258537	0.226759	0.256827	0.116893	0.354505	0.405258	0.232408	0.480296	0.30198	0.501426	0.366119	0.31701	0.176905	0.263136	0.199622	0.487897	0.259371	0.341758	0.344313	0.511642	0.156824	0.117699	0.105065	0.109227	0.33198	0.0213264	0.0238125	0.139233	0.123403	0.0101325	0.101599	0.306358	0.170477	0.0743964	0.275031	0.209555	0.120625	0.00914549	0.301404	0.0581072	0.352494	0.0138548	0.450336	0.0326225	0.0303104	0.417047	0.05583	0.00211342	0.0667157	0.501561	3.42961	0.36849	0.365706	0.0567056	0.209098	10.1986
11040	-13168.1	-13090.4	-77.7094	0.249552	0.431713	0.06079	0.133662	0.26429	0.223239	0.105844	0.328433	0.37284	0.35406	0.433291	0.27903	0.480699	0.255815	0.423621	0.157963	0.216801	0.144331	0.426235	0.21761	0.341758	0.323996	0.596119	0.164277	0.0292847	0.199884	0.0701745	0.394052	0.043595	0.0314186	0.10615	0.0622423	0.0333203	0.0585231	0.203966	0.131851	0.140263	0.31049	0.302175	0.125302	0.056798	0.225327	0.109986	0.309971	0.013575	0.441241	0.0319637	0.0413002	0.416408	0.0555122	0.00209093	0.0663664	0.500539	3.431	0.364703	0.365838	0.0591746	0.210284	9.68119
11050	-13173.4	-13096.6	-76.7799	0.243638	0.414743	0.036755	0.0915168	0.180592	0.255319	0.17271	0.332202	0.300867	0.369376	0.319694	0.40425	0.444927	0.236742	0.345688	0.182917	0.33321	0.262006	0.368615	0.228844	0.360228	0.335249	0.481692	0.143816	0.176878	0.0861083	0.104349	0.452379	0.142865	0.0314186	0.0459647	0.122419	0.00369374	0.0788656	0.21703	0.1403	0.177765	0.296045	0.180862	0.017556	0.0325986	0.318177	0.107688	0.253425	0.0141923	0.44419	0.0380738	0.0431781	0.412247	0.0481189	0.00182841	0.0621356	0.487876	3.44816	0.366316	0.363883	0.0574463	0.212355	9.58835
11060	-13171.2	-13090	-81.1639	0.270368	0.43891	0.0608919	0.144358	0.24052	0.202801	0.197464	0.42991	0.338554	0.235101	0.461253	0.429515	0.514759	0.278924	0.415751	0.131396	0.30796	0.190216	0.596006	0.243695	0.30352	0.308366	0.53398	0.187484	0.0238177	0.0861083	0.092313	0.347754	0.172712	0.18967	0.0584205	0.136794	0.000813702	0.0788656	0.164981	0.17637	0.163802	0.239459	0.167589	0.0571303	0.0280743	0.244452	0.128056	0.277701	0.012118	0.45228	0.0302847	0.039961	0.37831	0.087046	0.00319984	0.0817443	0.542517	3.37254	0.372543	0.368406	0.0551573	0.203894	10.0262
11070	-13153.7	-13082.4	-71.2567	0.271063	0.324195	0.0525228	0.191857	0.259246	0.184291	0.114394	0.269992	0.373983	0.21895	0.423905	0.308603	0.370863	0.270395	0.33028	0.144937	0.349028	0.195213	0.484651	0.176659	0.297497	0.286433	0.492513	0.153521	0.0203598	0.135614	0.043994	0.393905	0.1172	0.0908281	0.0809675	0.132161	0.00372051	0.0337282	0.228532	0.101181	0.11403	0.281346	0.151426	0.0947326	0.0512524	0.303871	0.119341	0.263369	0.0129172	0.4728	0.0322819	0.0425964	0.381689	0.0577159	0.00324196	0.0822684	0.543851	3.37064	0.360784	0.37531	0.0561909	0.207715	9.03549
11080	-13158.9	-13083.1	-75.8164	0.265875	0.366002	0.0406395	0.132646	0.177021	0.244589	0.107295	0.274603	0.354508	0.21938	0.352667	0.47603	0.516692	0.33829	0.303076	0.194238	0.282947	0.207318	0.576747	0.204478	0.427878	0.302913	0.551558	0.161738	0.0414732	0.0967089	0.0564766	0.416446	0.095637	0.0635645	0.0962016	0.0928828	0.00485399	0.0337282	0.144842	0.14158	0.0732452	0.296298	0.187611	0.0891472	0.0484569	0.385353	0.0779985	0.235802	0.0124711	0.453858	0.0318702	0.0420531	0.376821	0.0829268	0.00293558	0.0783702	0.533789	3.38491	0.368472	0.357875	0.0599578	0.213695	9.49156
11090	-13160.9	-13092.3	-68.5909	0.254951	0.434322	0.113574	0.132646	0.222325	0.172794	0.0952636	0.206426	0.420339	0.184422	0.374365	0.382397	0.387445	0.286047	0.367155	0.154507	0.260814	0.173646	0.425451	0.204478	0.320384	0.371245	0.544713	0.0976386	0.0215419	0.111224	0.061292	0.393908	0.0667048	0.013066	0.0962016	0.0928828	0.00636064	0.0287895	0.242529	0.155636	0.0768791	0.163978	0.183786	0.101501	0.00636137	0.225217	0.119247	0.269722	0.0127986	0.414489	0.0398565	0.0293434	0.425095	0.0784173	0.00235059	0.0702882	0.511811	3.41555	0.370933	0.352538	0.0610585	0.215471	8.76922
11100	-13159.1	-13084	-75.048	0.260943	0.41345	0.0749588	0.166553	0.245342	0.216694	0.186413	0.348424	0.345375	0.318819	0.388834	0.359208	0.394941	0.263222	0.386071	0.140273	0.291861	0.205535	0.529314	0.24683	0.251793	0.232847	0.484929	0.186638	0.116226	0.122778	0.102692	0.250065	0.0667048	0.0435018	0.0962016	0.0945455	0.012406	0.14252	0.238493	0.0929798	0.112325	0.222984	0.167549	0.0727748	0.0373681	0.348941	0.113518	0.281912	0.013354	0.391743	0.03892	0.0306169	0.443545	0.0818207	0.00266148	0.0746989	0.524002	3.39864	0.360211	0.371252	0.0592937	0.209243	9.41481
11110	-13163.1	-13081	-82.059	0.25527	0.467543	0.119862	0.177315	0.207238	0.202081	0.139919	0.305462	0.365649	0.332383	0.290895	0.435579	0.491476	0.344423	0.294418	0.164518	0.312931	0.208696	0.495981	0.266214	0.445072	0.378338	0.525492	0.16068	0.0395042	0.193619	0.0188064	0.394931	0.0840777	0.0499013	0.104418	0.0945455	0.0344811	0.02341	0.379057	0.0734803	0.12025	0.369697	0.165613	0.099389	0.00561572	0.390695	0.147882	0.194496	0.0126791	0.435582	0.0308939	0.0290694	0.429125	0.0626509	0.00236653	0.0705215	0.512469	3.41464	0.37386	0.355251	0.0587191	0.21217	10.116
11120	-13163.3	-13083.2	-80.1315	0.248727	0.468618	0.0449728	0.120679	0.233058	0.156585	0.177082	0.283879	0.282395	0.337148	0.415112	0.386939	0.475959	0.33645	0.384212	0.137192	0.374943	0.18539	0.530771	0.269403	0.289044	0.389795	0.649025	0.202202	0.0319048	0.107177	0.120441	0.29667	0.135785	0.04623	0.0686549	0.0945455	0.0355131	0.02341	0.265144	0.165127	0.124657	0.248636	0.226816	0.0889494	0.0479091	0.2815	0.0648958	0.318591	0.0118555	0.446169	0.0288872	0.0271812	0.404433	0.0814738	0.00205295	0.0657721	0.498793	3.43338	0.374741	0.353733	0.0588574	0.21267	9.92341
11130	-13162	-13081.8	-80.1407	0.268295	0.387737	0.0663067	0.23865	0.222977	0.214932	0.0879581	0.274433	0.357848	0.24704	0.369532	0.375111	0.522335	0.363504	0.395074	0.187053	0.272296	0.218385	0.497203	0.214284	0.305883	0.409161	0.551456	0.239912	0.0495685	0.139888	0.0778319	0.356097	0.134151	0.042658	0.0657872	0.103692	0.0269146	0.11034	0.244002	0.141325	0.0736897	0.297388	0.119792	0.134135	0.00677436	0.238387	0.186837	0.355605	0.0139038	0.45326	0.03317	0.0312111	0.410995	0.0574597	0.00307621	0.0801846	0.538513	3.37823	0.376959	0.361244	0.0589433	0.202853	9.92394
11140	-13158.4	-13081.7	-76.7052	0.25513	0.482715	0.125569	0.203736	0.215957	0.26022	0.126046	0.312056	0.422903	0.280363	0.359538	0.359995	0.465495	0.319613	0.363637	0.151993	0.269824	0.165411	0.418735	0.171953	0.341493	0.340897	0.519876	0.12533	0.0117281	0.166504	0.0936283	0.371366	0.140049	0.0805184	0.0657872	0.0498907	0.0430954	0.0842205	0.183114	0.134715	0.129295	0.196567	0.165216	0.0654987	0.047434	0.365428	0.122083	0.261154	0.0125242	0.500233	0.0298786	0.0281141	0.365639	0.0636113	0.00235953	0.0704191	0.51218	3.41504	0.353916	0.378768	0.0557967	0.211519	9.58065
11150	-13157.1	-13082.4	-74.6151	0.263189	0.335199	0.0804068	0.157124	0.224231	0.294954	0.110649	0.327351	0.299601	0.234737	0.384278	0.445742	0.407046	0.259245	0.361368	0.17666	0.358331	0.238539	0.487298	0.152113	0.334335	0.259974	0.571375	0.200877	0.00944448	0.118536	0.0912234	0.364641	0.142653	0.130485	0.0657872	0.0727315	0.0796333	0.0797255	0.190805	0.134715	0.0987924	0.211667	0.142341	0.100307	0.0256851	0.251728	0.0887737	0.270375	0.0139446	0.477958	0.0312095	0.030046	0.390765	0.0560765	0.00278424	0.0763664	0.528486	3.39236	0.367402	0.367278	0.0543099	0.21101	9.37148
11160	-13160.5	-13085	-75.497	0.25453	0.472602	0.143485	0.160065	0.210929	0.24938	0.127036	0.343719	0.274151	0.224281	0.338094	0.373881	0.564095	0.269727	0.328561	0.203708	0.230445	0.220446	0.384278	0.261579	0.358508	0.29934	0.535874	0.137376	0.0363265	0.123875	0.0881714	0.386612	0.166866	0.102093	0.0715433	0.0513669	0.0561081	0.0320901	0.232935	0.0852469	0.129448	0.279154	0.142341	0.0890058	0.0859202	0.273472	0.129835	0.185871	0.0139532	0.457728	0.0312289	0.0322155	0.38738	0.0774941	0.00232963	0.0699803	0.510942	3.41675	0.373143	0.365974	0.0557152	0.205168	9.45984
11170	-13158.2	-13080.8	-77.3127	0.242936	0.451953	0.0626365	0.149402	0.229498	0.19526	0.126264	0.274177	0.400932	0.262967	0.402908	0.379466	0.479339	0.272084	0.325856	0.174186	0.260997	0.208461	0.671138	0.217637	0.390392	0.359242	0.592159	0.13132	0.0363265	0.086739	0.133293	0.357451	0.129859	0.00375659	0.0715433	0.094074	0.0373603	0.0326942	0.246545	0.0605961	0.072504	0.304689	0.157253	0.104781	0.0258972	0.36169	0.0643688	0.241955	0.0153735	0.390001	0.0334169	0.0237949	0.465058	0.0723557	0.00179874	0.0616383	0.486351	3.45021	0.375502	0.35518	0.0572805	0.212038	9.64165
11180	-13167.5	-13091.8	-75.6448	0.279856	0.46148	0.0626365	0.14316	0.253693	0.189554	0.118531	0.302875	0.281294	0.221628	0.314827	0.265038	0.436942	0.318836	0.425619	0.172092	0.236448	0.21604	0.592008	0.344241	0.373409	0.287448	0.615938	0.179742	0.0357395	0.10348	0.109566	0.321386	0.18538	0.0174785	0.0715433	0.0821684	0.0373603	0.114821	0.246545	0.0961273	0.123119	0.216257	0.140086	0.0911383	0.0560593	0.296521	0.0538105	0.262049	0.0149863	0.380178	0.0325752	0.0231955	0.453344	0.0957215	0.00380387	0.0889473	0.560371	3.34688	0.382735	0.356083	0.0583839	0.202798	9.47412
11190	-13155.6	-13085.8	-69.7721	0.277806	0.351398	0.100569	0.146413	0.190223	0.181515	0.0907325	0.302364	0.269773	0.178476	0.366851	0.354753	0.44773	0.251698	0.279683	0.0911544	0.327889	0.212133	0.538	0.2113	0.308541	0.31813	0.478293	0.13036	0.057097	0.1172	0.0909123	0.384939	0.0929184	0.0273769	0.0762216	0.0598889	0.0289303	0.114821	0.209514	0.135888	0.0900932	0.277565	0.140086	0.115997	0.0285446	0.329535	0.138569	0.242812	0.0138915	0.389168	0.0353334	0.0248098	0.470727	0.0660706	0.00366806	0.087383	0.556579	3.35237	0.390125	0.349144	0.0572874	0.203444	8.88689
11200	-13158.2	-13083.8	-74.3795	0.256983	0.437635	0.0403155	0.153547	0.226061	0.181515	0.0961906	0.321387	0.420566	0.185846	0.334444	0.390502	0.522769	0.338963	0.372789	0.108403	0.279027	0.16773	0.576656	0.144568	0.331564	0.265899	0.528775	0.168397	0.115815	0.187743	0.0912999	0.386546	0.103058	0.0365291	0.103796	0.089676	0.0564468	0.100389	0.178442	0.135888	0.133947	0.168826	0.128764	0.115997	0.0380188	0.270281	0.129648	0.183388	0.0125997	0.436911	0.0328364	0.0369642	0.426952	0.0537371	0.0024533	0.0717772	0.515982	3.40979	0.375723	0.357234	0.0586148	0.208428	9.34805
11210	-13155.3	-13087.4	-67.8563	0.257683	0.4164	0.0274562	0.129557	0.173412	0.170638	0.163629	0.282175	0.32026	0.236585	0.41097	0.336843	0.382033	0.268295	0.274278	0.159014	0.296841	0.254411	0.527399	0.183805	0.340068	0.282446	0.441477	0.171519	0.115301	0.127491	0.112749	0.308614	0.068518	0.0169319	0.103796	0.0642239	0.0186215	0.0211635	0.194863	0.132788	0.136639	0.252973	0.117817	0.0990189	0.0123556	0.212921	0.0653904	0.26402	0.0125414	0.472644	0.0317735	0.0382644	0.38998	0.054797	0.00248932	0.0722916	0.51741	3.40781	0.375723	0.357234	0.0586148	0.208428	8.69571
11220	-13163.5	-13080.5	-82.9934	0.243631	0.387341	0.0886585	0.148813	0.218404	0.187172	0.114517	0.332088	0.455974	0.291549	0.403546	0.479178	0.466024	0.287935	0.472344	0.153037	0.322477	0.256505	0.536398	0.193655	0.35506	0.341291	0.48147	0.181683	0.18458	0.147649	0.0903441	0.368853	0.0293934	0.0226082	0.0863924	0.080012	0.0348833	0.156162	0.239469	0.0823456	0.147609	0.274044	0.160468	0.0946139	0.0672762	0.403856	0.168603	0.215425	0.0130733	0.446202	0.033121	0.0223419	0.406519	0.0787429	0.00182811	0.0621308	0.487861	3.44818	0.37128	0.364835	0.0579217	0.205963	10.2097
11230	-13166.8	-13083	-83.8713	0.248081	0.412788	0.0236479	0.26325	0.205052	0.220128	0.0718056	0.366584	0.37105	0.240764	0.403546	0.458034	0.461941	0.376831	0.295824	0.153037	0.366864	0.192748	0.535032	0.274523	0.352672	0.363263	0.698209	0.215203	0.18458	0.167123	0.0788823	0.287545	0.0855486	0.0510113	0.107116	0.183086	0.0201229	0.156162	0.261989	0.0891937	0.0530859	0.259762	0.0962701	0.112967	0.0730163	0.358125	0.0795444	0.26947	0.0137991	0.457812	0.0299236	0.0249419	0.411605	0.061919	0.00202351	0.0653074	0.497421	3.43525	0.356888	0.366097	0.0563236	0.220691	10.2974
11240	-13161.5	-13079.8	-81.702	0.245076	0.416531	0.0653007	0.21455	0.26255	0.239681	0.181061	0.276555	0.476154	0.206374	0.377572	0.405679	0.43616	0.294293	0.392905	0.146897	0.292791	0.229868	0.480316	0.159298	0.274597	0.348467	0.476606	0.146833	0.18458	0.181681	0.128711	0.438727	0.141776	0.0432746	0.0894653	0.181219	0.0451094	0.0343884	0.304324	0.0759836	0.130493	0.251267	0.154893	0.0788661	0.020718	0.464423	0.121148	0.208445	0.0133289	0.467629	0.028904	0.0378121	0.392517	0.0598092	0.00189018	0.063158	0.490987	3.44396	0.37043	0.359543	0.0553152	0.214712	10.0805
11250	-13169.6	-13092.3	-77.2946	0.259155	0.495501	0.0778424	0.133262	0.2313	0.251763	0.125911	0.297921	0.369982	0.207515	0.348992	0.396776	0.454054	0.230342	0.457946	0.17205	0.254389	0.200047	0.540454	0.295874	0.365811	0.19433	0.656833	0.240471	0.00694624	0.11919	0.0375686	0.318817	0.0830605	0.000812215	0.161365	0.103345	0.0274308	0.0497153	0.268748	0.0705544	0.177435	0.21967	0.164943	0.110356	0.0205711	0.346034	0.141502	0.212077	0.0133485	0.469053	0.028957	0.0399567	0.385483	0.0632014	0.00256617	0.0733766	0.520399	3.40366	0.361749	0.372693	0.0573383	0.208221	9.63951
11260	-13159.7	-13077	-82.6531	0.249947	0.422123	0.0456353	0.167644	0.258938	0.216097	0.125265	0.31179	0.350706	0.306054	0.392657	0.419476	0.474235	0.342876	0.453842	0.163426	0.302523	0.259159	0.421611	0.326836	0.366781	0.378279	0.609744	0.132453	0.135107	0.234969	0.166316	0.323692	0.090335	0.0112803	0.0732167	0.103345	0.0114274	0.0675415	0.294666	0.0889883	0.0923006	0.293461	0.156817	0.0837853	0.00225872	0.338694	0.0749227	0.28427	0.0140339	0.426592	0.0304438	0.0324291	0.430055	0.0664466	0.00210929	0.0666516	0.501374	3.42987	0.377736	0.361844	0.0575763	0.202844	10.1755
11270	-13162.1	-13083.3	-78.7587	0.270494	0.514219	0.0702894	0.200351	0.254725	0.184997	0.144064	0.343354	0.441378	0.279721	0.423902	0.321077	0.424878	0.299804	0.256525	0.144008	0.268496	0.215644	0.543551	0.177754	0.310091	0.314229	0.561369	0.174462	0.0585002	0.163726	0.0569412	0.376308	0.0880037	0.0418719	0.0554029	0.101005	0.0490261	0.0675415	0.303266	0.205509	0.110566	0.239722	0.246325	0.0711609	0.000605976	0.438858	0.0496535	0.192814	0.0143567	0.432188	0.0311442	0.0409055	0.428416	0.0529894	0.0032075	0.0818398	0.542761	3.37219	0.37297	0.354999	0.0608739	0.211157	9.78569
11280	-13168.1	-13083.8	-84.2859	0.263628	0.507355	0.125238	0.184194	0.145322	0.229981	0.199274	0.39204	0.391201	0.238941	0.384101	0.397667	0.449508	0.376553	0.372161	0.225202	0.240927	0.181904	0.453559	0.187025	0.348173	0.424239	0.747715	0.177741	0.00650432	0.116174	0.0544302	0.473581	0.16234	0.0424554	0.0879883	0.0563554	0.0923563	0.0388032	0.30816	0.0877443	0.125928	0.306103	0.181507	0.0927191	0.00113199	0.34205	0.124599	0.2576	0.0139198	0.420271	0.0288498	0.0396606	0.430873	0.0664265	0.00280864	0.0766931	0.529357	3.39114	0.367642	0.35719	0.0619385	0.213229	10.3386
11290	-13162.6	-13085	-77.5933	0.24168	0.445056	0.0802865	0.160984	0.279392	0.203242	0.167384	0.325039	0.377202	0.266296	0.375971	0.333354	0.400213	0.382059	0.375505	0.155732	0.31176	0.19019	0.483964	0.231431	0.362778	0.240323	0.563621	0.234442	0.0441669	0.0999654	0.0342935	0.321151	0.0527269	0.0296133	0.0843249	0.10087	0.0410554	0.0386763	0.263218	0.114752	0.0878382	0.280396	0.127084	0.101674	0.0667123	0.466871	0.153428	0.214689	0.0141507	0.427242	0.0293283	0.0403184	0.420523	0.0684377	0.0017464	0.0607505	0.483608	3.4539	0.360731	0.374476	0.0567781	0.208015	9.66973
11300	-13170.3	-13091.6	-78.6161	0.274646	0.375332	0.103269	0.221185	0.307146	0.151711	0.179615	0.363846	0.359055	0.311168	0.282437	0.429614	0.406283	0.302344	0.333602	0.177684	0.362738	0.238115	0.476113	0.163815	0.324863	0.254837	0.571078	0.142283	0.0930818	0.0906175	0.0822408	0.339984	0.174528	0.00268023	0.0818564	0.10087	0.109292	0.088576	0.238749	0.120868	0.118808	0.226222	0.129112	0.120099	0.0277858	0.364747	0.154113	0.268994	0.019111	0.479881	0.0232328	0.0361233	0.36982	0.0718312	0.00346446	0.0849803	0.550664	3.36089	0.361634	0.359204	0.0569203	0.222242	9.77135
11310	-13155.2	-13085.4	-69.8885	0.26296	0.453189	0.0761606	0.20948	0.180903	0.252358	0.137729	0.33184	0.326535	0.205248	0.360413	0.361355	0.460539	0.251403	0.275861	0.162312	0.330632	0.1627	0.449416	0.211985	0.294151	0.264683	0.511093	0.161831	0.0486352	0.150404	0.100783	0.342408	0.0285878	0.0458118	0.0618871	0.0952601	0.0369545	0.0455648	0.238749	0.13189	0.0737566	0.231591	0.0963994	0.0513998	0.0690764	0.279623	0.0726927	0.265532	0.0184057	0.514252	0.0239689	0.0398149	0.344677	0.0588823	0.00277161	0.0761965	0.528032	3.393	0.361176	0.361733	0.0536634	0.223427	8.89882
11320	-13157.2	-13084.4	-72.8286	0.258228	0.376246	0.0635754	0.111701	0.149416	0.261237	0.104245	0.34056	0.292623	0.208666	0.355513	0.37217	0.484368	0.305975	0.2977	0.163395	0.335315	0.1627	0.461636	0.197377	0.268198	0.303805	0.58836	0.189317	0.0486352	0.136862	0.100783	0.349582	0.0842878	0.00245558	0.0695886	0.0952601	0.0472873	0.0455648	0.320857	0.154726	0.118127	0.223973	0.103039	0.108606	0.0334222	0.325851	0.103197	0.326731	0.0201599	0.472398	0.0284246	0.0436095	0.377527	0.0578808	0.0025176	0.0726929	0.518519	3.40627	0.352801	0.373986	0.0521003	0.221113	9.19293
11330	-13153.4	-13089.3	-64.1188	0.263307	0.37239	0.0720237	0.157135	0.242253	0.148275	0.109025	0.339911	0.284767	0.172397	0.29151	0.216521	0.396881	0.384333	0.333011	0.10886	0.276711	0.173784	0.43341	0.206946	0.273601	0.253221	0.446404	0.129919	0.0259355	0.110904	0.0697255	0.314064	0.0891883	0.024026	0.0709325	0.112104	0.0222004	0.0455648	0.214493	0.078917	0.118127	0.245386	0.136751	0.0923762	0.00600451	0.321309	0.103197	0.297359	0.0213417	0.449478	0.0308555	0.0281288	0.386887	0.0833089	0.00279081	0.0764545	0.528721	3.39203	0.351699	0.368482	0.0593976	0.220422	8.32185
11340	-13153.7	-13088.2	-65.5194	0.306573	0.389381	0.0352575	0.135218	0.253354	0.1589	0.0932145	0.269849	0.314075	0.238159	0.375683	0.300625	0.3648	0.246622	0.232148	0.157673	0.244774	0.218083	0.470329	0.212846	0.228833	0.243097	0.549582	0.1121	0.0149924	0.141	0.0920302	0.292624	0.113595	0.0778355	0.0709325	0.1337	0.0382119	0.0778031	0.222686	0.129213	0.077141	0.224054	0.14493	0.121384	0.0303731	0.290013	0.0897345	0.23419	0.0222815	0.455525	0.0322142	0.0293675	0.383515	0.0770968	0.00584367	0.109618	0.606679	3.27786	0.343107	0.371899	0.0588683	0.226127	8.46105
11350	-13152.1	-13082.9	-69.2392	0.266548	0.38413	0.0487044	0.128581	0.19031	0.203082	0.140003	0.295232	0.305113	0.287566	0.291594	0.275165	0.479877	0.305987	0.272678	0.126507	0.259378	0.178551	0.424016	0.212846	0.34549	0.334523	0.515178	0.137965	0.0736411	0.117539	0.106361	0.289212	0.124364	0.0738119	0.0709325	0.187064	0.00815367	0.0778031	0.187476	0.145538	0.116143	0.233604	0.14493	0.0776871	0.066609	0.30409	0.0832666	0.203124	0.0220782	0.451369	0.0319204	0.0184338	0.405039	0.0711599	0.00297431	0.0788744	0.535109	3.38304	0.345045	0.370801	0.0586946	0.225459	8.83383
11360	-13146.9	-13082.3	-64.5699	0.261219	0.322074	0.0450121	0.172602	0.200409	0.156338	0.0932716	0.319517	0.29253	0.25742	0.33102	0.30421	0.460336	0.23393	0.258137	0.110601	0.290181	0.16772	0.355075	0.232192	0.33657	0.23804	0.54339	0.146044	0.0527207	0.13926	0.121774	0.244593	0.108744	0.016675	0.0709325	0.126092	0.0228132	0.0521938	0.238505	0.0983873	0.0930529	0.233604	0.14493	0.0874877	0.0256148	0.229152	0.0832666	0.310586	0.0198199	0.456908	0.0286554	0.0258177	0.382498	0.0863012	0.00267637	0.0749032	0.524555	3.39787	0.347773	0.374237	0.0601076	0.217882	8.36701
11370	-13159.9	-13094.8	-65.1049	0.265869	0.360167	0.0635198	0.170939	0.187199	0.217471	0.110392	0.318786	0.34306	0.178757	0.275726	0.332837	0.337489	0.383334	0.29105	0.102297	0.303133	0.227743	0.446783	0.190131	0.298121	0.263318	0.469859	0.13795	0.00791313	0.120667	0.055567	0.213736	0.0716813	0.0385696	0.113654	0.125339	0.0389591	0.0422457	0.292954	0.203628	0.0823408	0.155832	0.168754	0.0874877	0.00929482	0.229057	0.0593744	0.293293	0.0185467	0.461973	0.0284399	0.0256235	0.379765	0.0856521	0.00293526	0.0783659	0.533778	3.38492	0.350183	0.366145	0.0605242	0.223147	8.42041
11380	-13164.2	-13096.8	-67.4045	0.251928	0.338072	0.0762724	0.151994	0.187199	0.144668	0.142894	0.246298	0.298867	0.184651	0.261794	0.389448	0.366828	0.271033	0.270849	0.0937185	0.31836	0.18474	0.421391	0.23741	0.365723	0.264418	0.504948	0.139449	0.113087	0.0983075	0.0670053	0.223107	0.114058	0.0636842	0.0816006	0.216204	0.0511422	0.0422457	0.320114	0.182263	0.114644	0.316713	0.159447	0.112176	0.00780085	0.221418	0.082035	0.202574	0.0181874	0.44558	0.027889	0.0372358	0.395355	0.0757524	0.00220281	0.0680855	0.505533	3.42418	0.352793	0.36363	0.058768	0.22481	8.65065
11390	-13156.5	-13092.4	-64.156	0.246755	0.338216	0.0669019	0.129534	0.144487	0.163363	0.12255	0.27621	0.290678	0.286245	0.287917	0.348939	0.400821	0.248416	0.382664	0.0658931	0.340517	0.200878	0.417331	0.186474	0.274043	0.256738	0.465679	0.19026	0.113087	0.108727	0.100659	0.322408	0.0857822	0.0636842	0.0816006	0.068566	0.00854738	0.0422457	0.235897	0.104977	0.112485	0.234289	0.0969822	0.0639366	0.0104024	0.240279	0.0802436	0.266342	0.0168139	0.563429	0.0257828	0.0344239	0.303942	0.0556083	0.00196395	0.0643566	0.494592	3.43909	0.346635	0.373554	0.0589247	0.220886	8.3259
11400	-13154.3	-13089.9	-64.3427	0.281318	0.358727	0.102557	0.136282	0.191585	0.163363	0.170741	0.227124	0.315823	0.146032	0.298236	0.362888	0.341199	0.283892	0.261034	0.147425	0.32056	0.186372	0.446493	0.139676	0.311547	0.315728	0.468299	0.184918	0.113087	0.108343	0.129906	0.251119	0.144373	0.0509235	0.0816006	0.0807485	0.0466963	0.0625518	0.212177	0.111786	0.0627295	0.159388	0.151349	0.0746975	0.0307909	0.234585	0.0715023	0.285023	0.0184253	0.500651	0.0336153	0.039084	0.345088	0.0631363	0.0039025	0.090065	0.563053	3.34298	0.365266	0.355906	0.0551931	0.223635	8.34388
11410	-13162.7	-13104.2	-58.5276	0.260389	0.317177	0.0881184	0.149409	0.189651	0.140956	0.0675199	0.243572	0.256794	0.158652	0.247303	0.25079	0.371496	0.255776	0.28509	0.201459	0.241473	0.161201	0.367112	0.138778	0.294478	0.33109	0.438185	0.124644	0.14386	0.115696	0.105937	0.379373	0.0723712	0.0855997	0.0606188	0.118572	0.00941715	0.0658138	0.134316	0.095857	0.0694624	0.239721	0.151349	0.0868394	0.020612	0.143736	0.0845214	0.258384	0.0184253	0.500651	0.0336153	0.039084	0.345088	0.0631363	0.00263173	0.0742889	0.522889	3.40019	0.330862	0.37508	0.0581665	0.235891	7.76278
11420	-13158	-13097.4	-60.636	0.283861	0.375834	0.013976	0.0919687	0.194478	0.19878	0.0931348	0.26231	0.290529	0.187833	0.296583	0.312292	0.453299	0.291694	0.234033	0.113894	0.192739	0.116958	0.520129	0.188793	0.268753	0.298683	0.34339	0.176847	0.14386	0.157134	0.0637827	0.253755	0.112398	0.000296921	0.0606188	0.0677622	0.0155569	0.0622333	0.212548	0.119082	0.119078	0.191349	0.151349	0.065416	0.0327904	0.279512	0.128372	0.219333	0.0165633	0.498199	0.0302182	0.0497534	0.328647	0.0766195	0.00407767	0.0920144	0.567677	3.33623	0.339925	0.385355	0.05003	0.22469	7.97316
