Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
20690	-15722.9	-15706.1	-16.7562	0.0957036	0.111693	0.104847	0.0713681	0.131504	0.119613	0.0828075	0.130483	0.103532	0.0713205	0.0761964	0.15861	0.0865247	0.0951702	0.104933	0.110875	0.188658	0.0835996	0.112321	0.135074	0.0631837	0.0740388	0.0762006	0.0253677	0.0712147	0.0287934	0.0286744	0.0191205	0.0646065	0.051937	0.0315926	0.0162054	0.0174463	0.055445	0.0168099	0.07184	0.0157893	0.0209468	0.0334661	0.0327984	0.0367002	0.0307891	0.0360757	3.09387
20700	-15721.9	-15705.4	-16.4988	0.0867836	0.0974518	0.128903	0.0644161	0.131991	0.105592	0.0766776	0.126448	0.0965539	0.0809249	0.078167	0.158857	0.0645537	0.0995745	0.127832	0.101084	0.15479	0.0742115	0.112321	0.150828	0.0448906	0.107967	0.0826464	0.018427	0.0559829	0.028534	0.0277933	0.0206668	0.0521121	0.0426807	0.0353114	0.0270849	0.0215566	0.0539555	0.0122426	0.079172	0.0340152	0.0336117	0.0282694	0.0354215	0.0285249	0.0441209	0.0351843	3.06813
20710	-15731.2	-15714.5	-16.7144	0.0676794	0.102637	0.0944276	0.0622962	0.133403	0.0859882	0.0770994	0.125238	0.09258	0.0650271	0.0727611	0.148919	0.0859146	0.0954254	0.139223	0.153871	0.171641	0.088332	0.127133	0.1172	0.0951399	0.0994495	0.0669845	0.026306	0.0797569	0.023501	0.0185325	0.0251987	0.0521121	0.0364476	0.02666	0.030193	0.0146216	0.0490136	0.0185339	0.0750507	0.0336982	0.0198587	0.0325408	0.0388984	0.0315304	0.0380269	0.0508448	3.08969
20720	-15726.4	-15711	-15.435	0.0959616	0.100717	0.102105	0.0617555	0.111915	0.0932388	0.0693506	0.11444	0.091384	0.0718525	0.0650193	0.139157	0.0724422	0.100759	0.0921137	0.130102	0.171583	0.0958247	0.0913097	0.124744	0.0826993	0.0875973	0.083996	0.0218196	0.0754571	0.0249147	0.028725	0.0109441	0.0637638	0.044483	0.0253865	0.015312	0.0146291	0.0437268	0.0206219	0.0776336	0.020639	0.0250609	0.0526357	0.0360493	0.0335608	0.0316224	0.0447034	2.96175
20730	-15720.7	-15704.9	-15.8512	0.102783	0.107238	0.111259	0.0701639	0.114927	0.094069	0.0751269	0.130006	0.0942154	0.0749393	0.073985	0.126991	0.0789024	0.0957466	0.0926861	0.115011	0.157775	0.0853195	0.119342	0.133068	0.0519079	0.114143	0.081246	0.0109777	0.056574	0.0288761	0.0439731	0.0122757	0.0355314	0.044307	0.0194824	0.0319818	0.0171176	0.0490532	0.017608	0.0678576	0.034067	0.0398958	0.0449127	0.031178	0.0406368	0.031769	0.0444519	3.00338
20740	-15724.7	-15708.4	-16.2855	0.0939521	0.126601	0.0985756	0.0820321	0.110816	0.0964542	0.0794629	0.114167	0.122054	0.0858415	0.0781065	0.124117	0.0854771	0.0958301	0.104117	0.115011	0.153627	0.0875687	0.0971007	0.123416	0.0666477	0.109136	0.096858	0.00954327	0.0555214	0.0447593	0.0356322	0.0178478	0.0374478	0.0291238	0.0225621	0.0302292	0.0237915	0.0502734	0.022775	0.0704405	0.0298139	0.0172728	0.0322751	0.0363791	0.0369453	0.0463471	0.0508543	3.0468
20750	-15729.8	-15714.2	-15.525	0.0979655	0.111614	0.1025	0.0644945	0.104928	0.0842053	0.0907749	0.105416	0.107273	0.0948901	0.0957238	0.120614	0.0570381	0.105844	0.116665	0.117889	0.152972	0.0807404	0.124243	0.122273	0.0666477	0.0797617	0.0745685	0.0221021	0.0550337	0.0315694	0.0425335	0.0084259	0.0479868	0.0420216	0.0271581	0.0278767	0.0271885	0.0490463	0.0213738	0.0720859	0.0316301	0.0245153	0.0529622	0.0197462	0.020046	0.0352003	0.0332156	2.97076
20760	-15731	-15715.8	-15.2645	0.102653	0.108795	0.102366	0.0669072	0.12382	0.0886176	0.0804314	0.0948307	0.0886266	0.070679	0.0924834	0.161365	0.0922038	0.101471	0.103067	0.133264	0.148565	0.0625424	0.127982	0.113161	0.047858	0.0849322	0.0855525	0.0130133	0.0557221	0.0196188	0.0425335	0.019928	0.0243374	0.0361266	0.0256865	0.0319208	0.0329915	0.0528732	0.0231866	0.0606727	0.0212572	0.0311374	0.0327985	0.032309	0.0248589	0.0276332	0.0539202	2.9447
20770	-15735.2	-15718.3	-16.8837	0.0830111	0.124693	0.100174	0.0629689	0.129699	0.0855607	0.0530107	0.10152	0.109543	0.0790834	0.0872921	0.145443	0.0824428	0.109266	0.115908	0.128058	0.166583	0.104059	0.107884	0.144231	0.0738281	0.101368	0.091596	0.0220062	0.0774757	0.0476929	0.0163719	0.0110655	0.0607802	0.0507804	0.024446	0.0222973	0.0161522	0.0407614	0.0154953	0.0650156	0.029822	0.0191695	0.0447531	0.0382969	0.0171945	0.044865	0.0549612	3.10662
20780	-15728.9	-15712.9	-16.0172	0.0887106	0.116861	0.113051	0.0891967	0.141417	0.093416	0.0815931	0.10453	0.110285	0.0925151	0.0704951	0.13759	0.0628958	0.092146	0.129819	0.104386	0.154746	0.0857121	0.113277	0.141957	0.0661997	0.0850644	0.0812141	0.00659586	0.0604536	0.0262248	0.0281708	0.014941	0.0550478	0.0514034	0.0217585	0.0171592	0.0338447	0.0578112	0.019517	0.0705042	0.0209433	0.0182833	0.0307294	0.0382969	0.0198254	0.0244037	0.04698	3.01997
20790	-15728	-15711	-16.9896	0.100052	0.106676	0.116909	0.076366	0.12946	0.083113	0.061268	0.102969	0.0980135	0.0827196	0.08089	0.124145	0.0716572	0.114268	0.12325	0.113106	0.19295	0.0976612	0.103622	0.121368	0.0863854	0.0950816	0.0802461	0.031805	0.0604536	0.0333499	0.0418454	0.0143422	0.0496779	0.0514034	0.02169	0.0298619	0.0223546	0.0615248	0.0320652	0.0635066	0.0251644	0.0315642	0.0434596	0.0397634	0.0175417	0.0292414	0.0544239	3.11722
20800	-15723	-15707.1	-15.8908	0.0993452	0.110592	0.125812	0.0558257	0.133722	0.0905862	0.0725532	0.106626	0.0919533	0.0827196	0.061707	0.134735	0.092302	0.101182	0.125133	0.108837	0.153634	0.0869302	0.107931	0.108522	0.055874	0.106048	0.0764242	0.0249339	0.0658697	0.0287327	0.03116	0.0271152	0.0399045	0.0371393	0.0386229	0.0324203	0.0167896	0.0545043	0.0217389	0.0588055	0.0354224	0.0258417	0.0390714	0.0276716	0.0328946	0.0396427	0.0400548	3.00733
20810	-15719.3	-15703.1	-16.2138	0.108746	0.110054	0.116721	0.0692386	0.123492	0.0900312	0.0589373	0.117962	0.0961835	0.0846079	0.0848462	0.114743	0.0911116	0.0999474	0.104401	0.124158	0.165458	0.0907117	0.103014	0.134781	0.0711979	0.076162	0.0741369	0.0362618	0.0691386	0.0401662	0.0249513	0.0218923	0.0399045	0.0460783	0.0234694	0.0259958	0.0254798	0.0548617	0.0225003	0.0594114	0.0318387	0.0281419	0.0442782	0.0332848	0.0277393	0.0299032	0.0436949	3.03963
20820	-15727.3	-15711.3	-16.0281	0.0779411	0.0974619	0.111152	0.0794221	0.146017	0.0864063	0.0629796	0.123314	0.0962672	0.0612469	0.0679009	0.131582	0.0777159	0.117274	0.0913499	0.114959	0.14904	0.0880304	0.10932	0.137922	0.0723091	0.0738062	0.103923	0.04226	0.0505177	0.0371567	0.0293026	0.0168538	0.0526543	0.051021	0.0325046	0.0276024	0.0256108	0.071008	0.0197704	0.0649665	0.0368114	0.0204459	0.0300533	0.0369227	0.0280529	0.0310866	0.0391222	3.02107
20830	-15725.7	-15710.6	-15.0875	0.103864	0.102373	0.106672	0.0721612	0.117036	0.122218	0.0698476	0.104646	0.116503	0.0704223	0.0821253	0.13068	0.0779252	0.0799296	0.109767	0.114959	0.144022	0.08485	0.106151	0.121067	0.0482845	0.0663167	0.0689521	0.0243207	0.0568498	0.0342167	0.0323186	0.0174417	0.0457279	0.0376899	0.0367064	0.0251752	0.0282899	0.0571759	0.00928	0.062565	0.022011	0.0240449	0.03635	0.0326006	0.0363162	0.0480313	0.0391222	2.92701
20840	-15728.1	-15712.7	-15.349	0.0865941	0.0870378	0.106672	0.0927444	0.115791	0.0921837	0.0815188	0.119607	0.091203	0.0734052	0.0739246	0.138745	0.0729993	0.101644	0.121398	0.0951849	0.17132	0.0833768	0.106151	0.119904	0.0559646	0.0933461	0.0782518	0.0261973	0.0642257	0.0232813	0.0255914	0.0329303	0.0519371	0.0634864	0.0239657	0.0234525	0.0343502	0.0510195	0.0103038	0.0610925	0.0286161	0.0332567	0.0389945	0.0261984	0.0194629	0.0278525	0.0279707	2.95315
20850	-15724.2	-15708.2	-16.0201	0.0870132	0.101657	0.132918	0.0717828	0.136686	0.10085	0.0921057	0.114202	0.0934242	0.0782606	0.0785073	0.144137	0.0624653	0.0914843	0.116693	0.132842	0.162997	0.0732864	0.102346	0.111584	0.0612014	0.0937054	0.100461	0.022439	0.0638459	0.0487826	0.026675	0.0109809	0.0380604	0.0326052	0.0333204	0.0225369	0.0198917	0.0351591	0.0323171	0.0578671	0.0249538	0.0294962	0.0321285	0.0396405	0.0248414	0.0337289	0.0503859	3.02027
20860	-15732.4	-15715.4	-17.0153	0.0708277	0.112643	0.118963	0.0740227	0.130709	0.0932631	0.0937113	0.109173	0.0987123	0.100078	0.109575	0.146704	0.0868049	0.0900742	0.097758	0.124025	0.165672	0.078782	0.0964574	0.106394	0.0500894	0.0958393	0.10008	0.0212116	0.0659625	0.0311119	0.0424551	0.0109809	0.0432517	0.0523682	0.0243557	0.0274258	0.0239164	0.0595432	0.029284	0.0802481	0.0442836	0.0187013	0.0400107	0.049919	0.0177464	0.0398185	0.0468314	3.11979
20870	-15720.8	-15705.3	-15.5646	0.0930656	0.0908296	0.113046	0.069493	0.131627	0.0848989	0.0739124	0.104323	0.0973816	0.0958761	0.0761971	0.123117	0.0896193	0.115983	0.119806	0.112357	0.135032	0.0922584	0.106765	0.129347	0.0660556	0.0854871	0.0803282	0.0188266	0.0753246	0.0309487	0.0262455	0.0164385	0.0336824	0.0428869	0.0222396	0.0257528	0.017021	0.0462218	0.0204793	0.0604469	0.0246723	0.0271263	0.0413928	0.0354903	0.0237685	0.0447514	0.0541978	2.97472
20880	-15722.5	-15706.6	-15.8717	0.113163	0.110663	0.102869	0.069493	0.131808	0.0846304	0.0747389	0.115809	0.0853904	0.0759945	0.0707276	0.145367	0.0788138	0.0981209	0.118797	0.121569	0.155204	0.074649	0.0955442	0.121051	0.0483983	0.0785056	0.0799779	0.0256978	0.0785525	0.0309487	0.0310842	0.0129164	0.0493997	0.0466696	0.0331406	0.0368843	0.03311	0.0724519	0.0121629	0.057779	0.0331278	0.0249379	0.0339895	0.029018	0.0419582	0.0336481	0.0366615	3.00542
20890	-15722.5	-15707.2	-15.3497	0.0979677	0.0926961	0.0980776	0.0516248	0.118849	0.0846206	0.0833966	0.137765	0.0901529	0.0754845	0.0650301	0.137826	0.0856241	0.08501	0.110334	0.116868	0.141729	0.0691221	0.10154	0.117829	0.0816199	0.0830444	0.0831612	0.0221044	0.0735345	0.0377931	0.0294566	0.0102415	0.054731	0.0452275	0.0304426	0.0288403	0.0214549	0.0525229	0.0209858	0.0703441	0.0239422	0.0186251	0.0464655	0.0365762	0.0453139	0.0329935	0.0422545	2.95322
20900	-15744.5	-15728.6	-15.9154	0.0790306	0.110623	0.0942873	0.0903435	0.133265	0.0885381	0.0529809	0.1083	0.106819	0.0615239	0.101335	0.134888	0.105803	0.103871	0.100694	0.102484	0.169342	0.0643092	0.112967	0.131437	0.0627983	0.0896985	0.0840387	0.0118621	0.0633853	0.0266016	0.010645	0.0115154	0.0792558	0.0422149	0.020745	0.0192944	0.0221926	0.0546411	0.0329321	0.052539	0.0298591	0.0321606	0.0421144	0.0495718	0.0420512	0.0291693	0.0476669	3.0098
20910	-15719.8	-15703.1	-16.6199	0.0980276	0.114585	0.118769	0.0681284	0.133219	0.0799888	0.0777686	0.134396	0.111614	0.0745363	0.06828	0.141365	0.0804092	0.111133	0.128424	0.131575	0.151991	0.0934203	0.111489	0.116673	0.0507559	0.0880433	0.0852752	0.0275315	0.0797001	0.0358098	0.0240985	0.0180863	0.0464729	0.0417239	0.0226049	0.0311697	0.0288283	0.0428693	0.02882	0.0669955	0.0279858	0.0182943	0.034931	0.0281772	0.0280781	0.0346033	0.043594	3.08024
20920	-15730.2	-15712.5	-17.6217	0.0750334	0.112327	0.120725	0.0779036	0.139924	0.103107	0.0767129	0.149012	0.124215	0.0882136	0.0645552	0.170478	0.104103	0.103733	0.116446	0.113581	0.178383	0.0710921	0.108419	0.113721	0.0620298	0.089962	0.0868214	0.0137915	0.0657554	0.0363484	0.0336858	0.0161481	0.0605689	0.0424627	0.0245095	0.0257281	0.0231983	0.049621	0.02062	0.0742537	0.0251329	0.0221339	0.0439249	0.0250733	0.0371214	0.0385058	0.0513417	3.18042
20930	-15723.7	-15708.3	-15.4366	0.104908	0.0925219	0.108843	0.0467154	0.114055	0.0943545	0.0777481	0.116638	0.0962339	0.0998389	0.0734898	0.135387	0.0855923	0.0949562	0.105685	0.123136	0.15085	0.06194	0.11753	0.122307	0.0601646	0.0782088	0.0736508	0.0248107	0.0721804	0.0274229	0.0181421	0.0302579	0.0600284	0.0385591	0.0328692	0.0243729	0.0218901	0.0658656	0.0117226	0.0742537	0.0263719	0.0259442	0.0352108	0.0291653	0.0249315	0.0385058	0.0446519	2.96191
20940	-15723.2	-15707.4	-15.8082	0.0724971	0.087484	0.102235	0.0669443	0.109499	0.104441	0.0831152	0.124058	0.0983607	0.0939064	0.0787844	0.14949	0.0878065	0.0874401	0.107114	0.114215	0.156718	0.0771304	0.121662	0.130306	0.0612272	0.100021	0.0832311	0.028447	0.0674921	0.0212166	0.0157817	0.0227312	0.033847	0.0388348	0.0489906	0.0215759	0.0286569	0.0557042	0.020334	0.0683039	0.0224557	0.0299557	0.0377661	0.0310205	0.0253263	0.0460425	0.0369085	2.99908
20950	-15727.8	-15711.5	-16.2878	0.076782	0.0968177	0.110991	0.0635443	0.128019	0.0963223	0.0801067	0.148177	0.0985225	0.0788036	0.078019	0.123645	0.0832671	0.0858044	0.118921	0.102484	0.163719	0.077489	0.115976	0.138549	0.0625067	0.0939176	0.104439	0.019729	0.070044	0.0314112	0.0294051	0.0212494	0.0521545	0.0388973	0.0164593	0.0194668	0.0255801	0.050366	0.0263904	0.049645	0.0441175	0.0299557	0.0293704	0.0441755	0.0283366	0.0347846	0.0586784	3.04704
20960	-15719.1	-15703.5	-15.5398	0.0942982	0.0939625	0.101132	0.0634465	0.123583	0.0867186	0.0938568	0.11839	0.0985225	0.0742257	0.0695791	0.150447	0.094619	0.0922678	0.0973474	0.108613	0.148294	0.078967	0.0964466	0.11858	0.0622721	0.0892574	0.0727141	0.0320386	0.0579781	0.019799	0.0347002	0.0185871	0.0516277	0.0441746	0.028187	0.0345489	0.0226986	0.0532651	0.0229468	0.0766723	0.023997	0.0226012	0.0405965	0.0312363	0.0359303	0.0496804	0.0434275	2.97223
20970	-15724.3	-15707.8	-16.5324	0.0818978	0.10454	0.115043	0.0859349	0.125329	0.103917	0.0743994	0.138181	0.0826772	0.066083	0.0972967	0.142661	0.0894145	0.107147	0.112432	0.106876	0.165709	0.0798493	0.112689	0.106787	0.057777	0.0882609	0.0898548	0.0286841	0.0726938	0.0179861	0.0189698	0.0251387	0.0464804	0.0350185	0.0202736	0.0327517	0.0200815	0.057732	0.032295	0.0933943	0.0306644	0.0280842	0.0305534	0.0353299	0.0359303	0.0349241	0.039753	3.07149
20980	-15719.1	-15703.4	-15.7886	0.0981692	0.110546	0.106297	0.0547427	0.131448	0.08842	0.0705136	0.115886	0.101291	0.0852432	0.0802531	0.116574	0.0721969	0.0940947	0.118078	0.116369	0.152351	0.0801657	0.101785	0.148307	0.0686476	0.0872316	0.0781223	0.0274086	0.0678887	0.0236193	0.017818	0.00898299	0.0393712	0.0411839	0.0356664	0.0299244	0.0259511	0.0606621	0.0285815	0.0746693	0.0295588	0.020427	0.0395565	0.0465243	0.0274845	0.0264242	0.0486753	2.99711
20990	-15722.8	-15707.8	-15.0395	0.102217	0.10382	0.127822	0.0775026	0.112145	0.0885712	0.0817781	0.111108	0.117741	0.0757275	0.076998	0.143591	0.0704336	0.102667	0.0997912	0.107789	0.147822	0.0684866	0.0944959	0.112107	0.0515011	0.10143	0.081598	0.0222277	0.0677167	0.0265452	0.0227358	0.00834038	0.0378635	0.043325	0.0226236	0.0245278	0.0183289	0.0535684	0.02532	0.0686823	0.0251122	0.029858	0.0401331	0.0286322	0.0196428	0.0398849	0.0399935	2.9222
21000	-15735.2	-15719.1	-16.0959	0.114957	0.0841805	0.0940934	0.0761159	0.126575	0.0864806	0.0757122	0.128816	0.0686656	0.0832878	0.0751519	0.134577	0.0902717	0.076164	0.114369	0.109211	0.168989	0.0992343	0.0972678	0.141196	0.0628606	0.0959732	0.0828499	0.0413959	0.0478236	0.0387426	0.0120109	0.00887139	0.0481427	0.0492973	0.0362299	0.0263811	0.0218826	0.0464851	0.0194849	0.0521794	0.0267586	0.0331031	0.0423269	0.0402389	0.0372799	0.0464248	0.0657867	3.02784
21010	-15725.5	-15708.9	-16.6486	0.0892087	0.0955314	0.127762	0.0800867	0.14278	0.0860665	0.0923524	0.131834	0.0947469	0.0861084	0.0901724	0.157903	0.0881741	0.113596	0.118825	0.115275	0.141212	0.063065	0.109744	0.121884	0.0471726	0.0806824	0.0708979	0.0320211	0.0762604	0.0397575	0.0126275	0.0169703	0.048262	0.0531709	0.0223516	0.0280209	0.0295124	0.0561239	0.0131626	0.0780107	0.0297746	0.0169044	0.0350798	0.0332935	0.0274121	0.0388511	0.0504691	3.08312
21020	-15721	-15705.2	-15.7802	0.0999958	0.101627	0.106474	0.0619594	0.142974	0.0960911	0.0680865	0.117499	0.098865	0.0804924	0.0862388	0.123761	0.0718396	0.0858967	0.113528	0.125373	0.143536	0.0920051	0.109858	0.115448	0.0608788	0.103954	0.100033	0.0350526	0.0627642	0.0361026	0.0185094	0.0268641	0.0393213	0.0389921	0.034457	0.0259107	0.013683	0.0502232	0.0196571	0.0750233	0.021401	0.0207354	0.0495412	0.0242755	0.0301103	0.0233369	0.0438957	2.99627
21030	-15727	-15710.6	-16.3979	0.118791	0.119196	0.104955	0.0808806	0.122227	0.0890204	0.0648858	0.128234	0.085483	0.0804924	0.088125	0.1422	0.0741081	0.0951037	0.111419	0.100266	0.13861	0.0952095	0.10122	0.125255	0.069038	0.0981215	0.0926589	0.0542653	0.0569546	0.0395236	0.0110268	0.00955095	0.0571982	0.0372784	0.0332501	0.025239	0.0204267	0.0502513	0.0269915	0.0820081	0.0278594	0.0300341	0.0453853	0.0322725	0.0176664	0.0342472	0.0411108	3.05804
21040	-15728.1	-15711.7	-16.436	0.09125	0.11639	0.108609	0.0734585	0.140503	0.0885859	0.0796178	0.117354	0.107836	0.0910278	0.0871949	0.104858	0.0752103	0.0934985	0.107955	0.126784	0.172758	0.0868449	0.135323	0.139271	0.040653	0.0996178	0.0809109	0.0256866	0.0485045	0.045517	0.00947501	0.0116345	0.0434035	0.0284184	0.0316677	0.0338317	0.0210946	0.0473066	0.0134402	0.0737242	0.0369468	0.0260033	0.0448064	0.0464388	0.0192852	0.0436306	0.0455299	3.06186
21050	-15725.5	-15709.8	-15.6633	0.0738626	0.102025	0.0895268	0.0733915	0.117554	0.0942546	0.070768	0.110874	0.104308	0.0774194	0.0859735	0.140668	0.0805817	0.0995224	0.119324	0.100714	0.167691	0.075333	0.109781	0.142354	0.0384846	0.0982481	0.0925395	0.0178512	0.0485045	0.0192355	0.0170078	0.0155096	0.0454683	0.0416947	0.0269314	0.0247153	0.0184245	0.0628368	0.0230356	0.0889757	0.0215698	0.0279142	0.0494538	0.0357218	0.0410604	0.0471034	0.0463708	2.98458
21060	-15727.8	-15711	-16.8014	0.0903045	0.102378	0.113935	0.0793748	0.110192	0.0992473	0.0679946	0.122589	0.116563	0.0585765	0.0779784	0.139179	0.0805479	0.0906972	0.136839	0.137171	0.166158	0.080886	0.107277	0.144075	0.0554133	0.107088	0.0836356	0.0261426	0.0511305	0.0377532	0.0329826	0.00758365	0.0477943	0.0370564	0.0481346	0.0391653	0.0267776	0.0430302	0.0265217	0.0773523	0.0264008	0.0289203	0.0316194	0.0351127	0.028939	0.0424716	0.0354086	3.0984
21070	-15726.2	-15710.6	-15.661	0.106638	0.0962184	0.103692	0.074281	0.11307	0.119148	0.0658394	0.114335	0.102487	0.0723523	0.0730967	0.144046	0.0698236	0.0910879	0.0923181	0.125072	0.161252	0.0648268	0.104076	0.10528	0.0699931	0.100262	0.0974906	0.0330014	0.0601642	0.0336417	0.0279644	0.0241233	0.0450448	0.0482089	0.0350262	0.0328871	0.0138895	0.0536606	0.0152664	0.0885413	0.0233808	0.0238993	0.0443395	0.0275843	0.028939	0.0252301	0.0328775	2.98436
21080	-15727	-15711.4	-15.627	0.0955577	0.120373	0.126696	0.0818598	0.137814	0.0787811	0.0746492	0.108404	0.0914133	0.0967663	0.0844723	0.129	0.068777	0.0975465	0.112967	0.109697	0.174057	0.0775709	0.102232	0.109945	0.074386	0.0781476	0.0771163	0.0330014	0.0694141	0.025912	0.00678811	0.0130913	0.0461075	0.0385596	0.0212938	0.031041	0.02113	0.0497253	0.0152664	0.0494623	0.0437146	0.024191	0.0445817	0.0277409	0.0166354	0.045826	0.0492471	2.98096
21090	-15722.8	-15707.1	-15.6703	0.0948036	0.0951893	0.113996	0.0644827	0.114957	0.0848905	0.0864206	0.137891	0.107525	0.0998224	0.0643276	0.139441	0.0752786	0.101705	0.0972862	0.112714	0.153617	0.0666041	0.105632	0.132069	0.0671258	0.081624	0.0890524	0.0278255	0.0574921	0.0393962	0.0134335	0.0160945	0.062505	0.0371247	0.0274327	0.0324471	0.0255021	0.0501854	0.0154877	0.0745582	0.0246045	0.0164019	0.0396608	0.0285468	0.0209459	0.0341374	0.0550486	2.98529
21100	-15723.3	-15707.5	-15.8324	0.103005	0.108234	0.104721	0.069303	0.128827	0.103924	0.0800777	0.126243	0.0954296	0.0802639	0.0795922	0.138552	0.0731081	0.0775219	0.108057	0.130379	0.159801	0.093346	0.106549	0.132945	0.0536447	0.0973237	0.0742162	0.0412443	0.0590197	0.0409102	0.0134145	0.00643014	0.044447	0.0296067	0.020669	0.0250185	0.0210282	0.0649019	0.0256504	0.0658207	0.023688	0.0380722	0.043854	0.0341458	0.0149836	0.031692	0.0318302	3.00149
21110	-15729.3	-15713.6	-15.6983	0.0718734	0.0972033	0.109033	0.0698186	0.135236	0.0878183	0.0927182	0.112068	0.103631	0.09172	0.0746132	0.140414	0.0692946	0.102685	0.101024	0.120659	0.151825	0.079089	0.114458	0.123788	0.0649213	0.0955915	0.0766335	0.0153285	0.0717209	0.0151057	0.0277107	0.0227053	0.0693863	0.0411018	0.016262	0.0157556	0.0189409	0.0567198	0.0181996	0.0710607	0.0192257	0.0291655	0.0398392	0.042278	0.0219859	0.0273652	0.0621079	2.98808
21120	-15719	-15703.1	-15.9783	0.083364	0.105486	0.119285	0.0713713	0.129731	0.097081	0.072327	0.106701	0.089086	0.0879904	0.063415	0.140414	0.0754741	0.107436	0.115706	0.130318	0.158215	0.0909897	0.114714	0.112753	0.0724356	0.101142	0.0736086	0.0246827	0.0645859	0.0187403	0.0187765	0.0227053	0.0498007	0.0392426	0.0259691	0.0383544	0.0138683	0.0501043	0.0141447	0.0738008	0.0334259	0.0230792	0.0418241	0.0385168	0.0179492	0.0439699	0.0435004	3.01608
21130	-15725.1	-15709.8	-15.3458	0.0761501	0.0933831	0.104921	0.0755686	0.139791	0.0843066	0.0804515	0.130237	0.0921269	0.0782735	0.0882307	0.127869	0.0909523	0.0949718	0.0986412	0.106052	0.17213	0.104235	0.110317	0.116463	0.0639877	0.0773449	0.0708161	0.0217483	0.0645859	0.0309377	0.0186091	0.022086	0.0483683	0.0432344	0.018836	0.0329037	0.0140678	0.0501043	0.0159154	0.0877015	0.0169124	0.0216114	0.0388293	0.0292883	0.0136543	0.0382385	0.0479849	2.95284
21140	-15726	-15709.1	-16.8936	0.0905704	0.10791	0.109822	0.0929822	0.131128	0.0957462	0.0809509	0.136303	0.0879678	0.0954199	0.0746615	0.151771	0.0718862	0.0865101	0.12396	0.144023	0.149263	0.0793456	0.131138	0.136891	0.0444172	0.0969636	0.0804838	0.0300358	0.0627413	0.0305511	0.0215027	0.022086	0.0405997	0.0448517	0.0235733	0.0201628	0.00620555	0.0676075	0.0129354	0.0873616	0.0226073	0.02833	0.029112	0.0386403	0.0322329	0.0383807	0.0479849	3.10762
21150	-15727	-15710.2	-16.7214	0.0874634	0.11024	0.110606	0.0678714	0.131301	0.0899296	0.0811897	0.135666	0.101674	0.0728588	0.0914891	0.153053	0.0692498	0.100549	0.136488	0.144826	0.149263	0.0646562	0.121463	0.148098	0.0521039	0.0813895	0.0739214	0.0270954	0.0675259	0.0242991	0.017915	0.0154247	0.0491457	0.0431845	0.035483	0.014518	0.0212151	0.0451636	0.0164655	0.0667729	0.0220262	0.0255082	0.040863	0.0373604	0.0322329	0.0425362	0.070306	3.09039
21160	-15726.5	-15711	-15.4464	0.084069	0.103788	0.0887245	0.0852462	0.105837	0.083948	0.0869552	0.135371	0.0863299	0.0747699	0.0812898	0.131989	0.0789069	0.116795	0.0920738	0.105701	0.165323	0.0814056	0.111528	0.119755	0.0657731	0.0849593	0.0736391	0.0219771	0.0596213	0.0261563	0.0203115	0.0199944	0.043471	0.0458837	0.0299785	0.0145202	0.0202407	0.0520842	0.0161486	0.0720385	0.0403217	0.0240114	0.0336571	0.0398342	0.0274127	0.0411811	0.0698743	2.9629
21170	-15728.6	-15712	-16.6623	0.0764009	0.129427	0.114488	0.0799488	0.115022	0.100328	0.0839506	0.122845	0.104059	0.0736263	0.0953986	0.128108	0.079533	0.0999412	0.109175	0.115103	0.142716	0.102347	0.0923789	0.13561	0.0802848	0.0999132	0.09176	0.0288467	0.0743648	0.0216967	0.0267205	0.0123104	0.0426797	0.0465084	0.0203746	0.0156694	0.0176281	0.0445459	0.0259991	0.0857579	0.02335	0.0299126	0.0389469	0.0321094	0.0274127	0.0324612	0.0648232	3.08448
21180	-15720.4	-15704.5	-15.8371	0.0832275	0.100458	0.112289	0.0737632	0.12277	0.0895974	0.0641356	0.110298	0.0978282	0.0949947	0.0749033	0.156811	0.0647447	0.105071	0.114368	0.122263	0.147436	0.0801255	0.110015	0.124322	0.0625538	0.0990119	0.0882865	0.0289657	0.063557	0.0445334	0.0224995	0.0146025	0.0519575	0.0507685	0.0304545	0.0237217	0.00799855	0.0580435	0.017252	0.0513808	0.0290722	0.0222715	0.0395723	0.030917	0.0307817	0.0347717	0.0495695	3.00197
