Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
6130	-13157.3	-13084.7	-72.5712	0.27076	0.519193	0.106617	0.147633	0.194228	0.201338	0.0886303	0.278955	0.323821	0.17935	0.312796	0.349927	0.427511	0.373635	0.309454	0.152384	0.282973	0.229037	0.431687	0.160078	0.333072	0.226437	0.560089	0.199946	0.153746	0.284548	0.0659475	0.102984	0.0694919	0.134436	0.315828	0.0592916	0.0508373	0.140483	0.05432	0.092173	0.271794	0.178191	0.0224596	0.139058	0.022525	0.0903146	0.326067	0.203652	0.0145867	0.489296	0.031781	0.0397719	0.366336	0.0582281	0.00322356	0.0820399	0.54327	3.37147	0.360551	0.367344	0.0587492	0.213356	9.16694
6140	-13161.4	-13084.9	-76.4833	0.250329	0.391904	0.0788235	0.149121	0.227114	0.283207	0.122218	0.239988	0.445462	0.220552	0.376368	0.358157	0.426314	0.255696	0.35916	0.13072	0.339355	0.261423	0.496461	0.235259	0.412435	0.333124	0.632624	0.149097	0.147455	0.132003	0.0263978	0.0561887	0.0694919	0.179855	0.304025	0.0660356	0.147919	0.117215	0.0740078	0.127079	0.341528	0.302989	0.0287688	0.0903419	0.0317706	0.00350471	0.274022	0.113376	0.0123765	0.460009	0.0353119	0.0296871	0.39199	0.0706253	0.00212712	0.0669276	0.502179	3.42877	0.362114	0.36519	0.0613424	0.211354	9.55856
6150	-13168.4	-13086	-82.4449	0.257511	0.410668	0.112503	0.109116	0.186981	0.231018	0.179869	0.324205	0.354542	0.265658	0.40519	0.362159	0.648393	0.292953	0.285455	0.12497	0.260017	0.243731	0.464414	0.416247	0.395642	0.356513	0.493688	0.187341	0.0981476	0.312934	0.037034	0.150582	0.10429	0.0766429	0.400951	0.0588719	0.147919	0.117215	0.0607869	0.118045	0.353104	0.214715	0.0331523	0.159522	0.0657321	0.0779769	0.311188	0.144491	0.0116494	0.436766	0.0335276	0.028654	0.422023	0.0673805	0.00248045	0.0721653	0.51706	3.40829	0.365931	0.366746	0.0597627	0.20756	10.1546
6160	-13160.9	-13086.8	-74.1257	0.260923	0.417819	0.0362518	0.133568	0.18792	0.227127	0.198655	0.275227	0.33845	0.298038	0.394733	0.351817	0.421566	0.292953	0.362877	0.183406	0.273521	0.168589	0.493096	0.172832	0.321353	0.256984	0.573346	0.16912	0.186443	0.234765	0.0142753	0.0717931	0.129393	0.0838545	0.283592	0.0748024	0.10643	0.0960003	0.0573688	0.143104	0.225486	0.333807	0.020855	0.0516959	0.0657321	0.122235	0.327213	0.144491	0.0113563	0.41463	0.0405233	0.0293891	0.41029	0.0938117	0.00266039	0.074684	0.523962	3.39869	0.356904	0.37335	0.0588526	0.210894	9.32258
6170	-13156.7	-13087.9	-68.7665	0.265432	0.410919	0.0297095	0.129059	0.257553	0.207269	0.115904	0.342927	0.41491	0.221492	0.272185	0.301204	0.485433	0.348022	0.344601	0.125504	0.29454	0.176194	0.403429	0.218678	0.314522	0.27361	0.472245	0.123038	0.116335	0.189811	0.0437981	0.0665492	0.129393	0.0995132	0.166388	0.155574	0.0320154	0.103647	0.0831917	0.0620962	0.338585	0.25997	0.0170108	0.110504	0.0170565	0.00710207	0.327213	0.177878	0.0148666	0.446608	0.0377414	0.0273716	0.417193	0.056219	0.0029103	0.0780393	0.532919	3.38613	0.362758	0.364614	0.0594278	0.2132	8.78658
6180	-13154	-13078.5	-75.5543	0.262796	0.416891	0.0775049	0.160252	0.220377	0.248133	0.141762	0.275705	0.306112	0.255393	0.391939	0.451104	0.363337	0.28122	0.390025	0.106517	0.296045	0.189925	0.426071	0.226753	0.403216	0.305539	0.469428	0.148911	0.10867	0.20498	0.0660435	0.108441	0.129393	0.097611	0.338046	0.15382	0.0363668	0.0861317	0.101815	0.151655	0.376787	0.257752	0.0288411	0.0693525	0.0835736	0.024634	0.29462	0.194722	0.0142243	0.431949	0.0338673	0.0303678	0.418281	0.0713098	0.00276251	0.076074	0.527704	3.39346	0.359642	0.372328	0.0566605	0.211369	9.46541
6190	-13167.4	-13092.4	-75.0384	0.240214	0.455022	0.0622479	0.116691	0.178262	0.166043	0.135254	0.287266	0.324021	0.2588	0.364992	0.403923	0.470951	0.238814	0.315427	0.243383	0.251105	0.197197	0.566282	0.197026	0.338324	0.307428	0.492608	0.150998	0.203043	0.163779	0.0273107	0.0724202	0.0578843	0.225681	0.358686	0.0957011	0.104841	0.0810743	0.0780405	0.100999	0.441042	0.164341	0.0224611	0.195227	0.0952275	0.0371375	0.200487	0.166824	0.0134234	0.46778	0.0319604	0.0286579	0.390883	0.0672946	0.00168663	0.0597196	0.48039	3.4582	0.365892	0.37124	0.0576451	0.205223	9.41427
6200	-13154.6	-13083	-71.5906	0.245291	0.455569	0.0862495	0.138491	0.150681	0.186864	0.13107	0.264656	0.388886	0.221802	0.376473	0.403787	0.336011	0.335757	0.270723	0.152734	0.344106	0.144164	0.508992	0.251689	0.30791	0.247776	0.563183	0.15691	0.112097	0.305423	0.0202664	0.0724202	0.0903651	0.0745326	0.398395	0.0897522	0.0876021	0.100981	0.0780405	0.0660838	0.260546	0.215053	0.0234454	0.11034	0.0751768	0.0807502	0.216813	0.166824	0.0139859	0.413539	0.0395779	0.0298588	0.432924	0.0701146	0.00189952	0.0633111	0.49145	3.44334	0.355111	0.367651	0.0588307	0.218407	9.06939
6210	-13165.3	-13090.2	-75.1521	0.260421	0.412337	0.112906	0.175918	0.194042	0.24331	0.195747	0.306747	0.392085	0.227166	0.340721	0.407982	0.45194	0.258947	0.40999	0.129906	0.314757	0.208634	0.466893	0.109127	0.378632	0.28185	0.644108	0.150537	0.0993279	0.229299	0.0127469	0.0997388	0.0939295	0.122336	0.32684	0.0223265	0.157571	0.104827	0.0155176	0.0377247	0.326662	0.213526	0.0719678	0.0631003	0.0860206	0.0747493	0.299396	0.153352	0.014817	0.39213	0.0438989	0.0235191	0.458651	0.0669842	0.00263344	0.0743124	0.522953	3.4001	0.345922	0.375528	0.0583731	0.220176	9.42524
6220	-13159.7	-13095.5	-64.1908	0.26602	0.40534	0.0468638	0.174655	0.136542	0.206811	0.195747	0.224521	0.257375	0.279455	0.306787	0.312633	0.418402	0.300487	0.29059	0.148728	0.262496	0.228395	0.499799	0.207052	0.347053	0.264431	0.411185	0.117434	0.071499	0.248716	0.00883938	0.114195	0.0527373	0.0745163	0.292376	0.0952537	0.0492771	0.065177	0.044714	0.0868103	0.29727	0.14673	0.0296189	0.0419991	0.0819904	0.0747493	0.19987	0.209878	0.014511	0.419996	0.0430358	0.0230333	0.409811	0.0896127	0.00294395	0.0784794	0.534075	3.3845	0.372443	0.360302	0.0560062	0.211249	8.329
6230	-13174.3	-13103.1	-71.2087	0.251102	0.327642	0.0375959	0.152432	0.260418	0.208116	0.115845	0.33013	0.291998	0.185221	0.256886	0.328815	0.32253	0.31115	0.332817	0.167603	0.303216	0.219367	0.543689	0.257436	0.373899	0.27807	0.343759	0.140693	0.196467	0.246778	0.0664802	0.0815073	0.0527373	0.153811	0.239048	0.14624	0.0388999	0.103479	0.0307883	0.114989	0.306376	0.273851	0.0974259	0.168369	0.03791	0.0747493	0.267753	0.244091	0.0127922	0.485955	0.0379383	0.020305	0.36127	0.0817395	0.00216353	0.0674872	0.503804	3.42654	0.340218	0.382747	0.056442	0.220593	9.03108
6240	-13161.1	-13093.5	-67.6384	0.254749	0.298433	0.0471465	0.117531	0.146093	0.222753	0.152314	0.265753	0.355163	0.24968	0.312162	0.367353	0.344121	0.287607	0.385881	0.131496	0.283694	0.210381	0.46511	0.105955	0.254304	0.280761	0.452283	0.143622	0.190147	0.219761	0.0495771	0.0538103	0.0527373	0.125891	0.401826	0.0814202	0.130491	0.0836422	0.0135227	0.094736	0.31524	0.225642	0.0563949	0.159881	0.0233762	0.0756342	0.307926	0.132726	0.0140267	0.445277	0.0415994	0.0219546	0.396133	0.0810095	0.0023405	0.0701402	0.511394	3.41613	0.349724	0.38224	0.0580191	0.210018	8.67398
6250	-13159.2	-13093	-66.1287	0.267886	0.358651	0.085689	0.137435	0.215448	0.204358	0.130694	0.353588	0.337052	0.176849	0.371814	0.400387	0.372676	0.353216	0.271337	0.157083	0.325125	0.105114	0.371809	0.17823	0.342135	0.280761	0.441212	0.170921	0.0967541	0.203336	0.0495771	0.101441	0.0527373	0.122332	0.207053	0.0748365	0.0914058	0.0752217	0.0756555	0.1038	0.288104	0.190282	0.0142095	0.157365	0.0462173	0.0756342	0.228405	0.126799	0.014406	0.419794	0.0404287	0.0225483	0.421609	0.0812148	0.00305217	0.0798776	0.537719	3.37935	0.357025	0.372503	0.0529873	0.217484	8.52275
6260	-13160.6	-13089.7	-70.868	0.295297	0.428467	0.0819875	0.150908	0.215448	0.19294	0.0927255	0.282616	0.406777	0.235296	0.305385	0.445842	0.400303	0.291255	0.330497	0.10049	0.274557	0.165805	0.383133	0.196302	0.2534	0.3201	0.486583	0.143352	0.174763	0.290737	0.0358011	0.069476	0.0876608	0.0733048	0.334927	0.113504	0.0496264	0.0924566	0.081525	0.117067	0.304694	0.164283	0.0664445	0.0636417	0.0460341	0.123087	0.329313	0.193617	0.01275	0.477355	0.0357813	0.0290899	0.373144	0.0718791	0.0049216	0.100842	0.58782	3.30642	0.364519	0.371533	0.0540995	0.209849	8.99613
6270	-13168.9	-13099	-69.8385	0.261091	0.325881	0.0492172	0.202446	0.174572	0.202791	0.154791	0.281073	0.356644	0.206185	0.34498	0.455987	0.365504	0.328387	0.317461	0.123965	0.199493	0.167813	0.44548	0.244169	0.371995	0.297712	0.37536	0.175547	0.142683	0.3762	0.0300299	0.12302	0.0876608	0.00954787	0.334069	0.123373	0.063233	0.0607978	0.0426157	0.0565778	0.376369	0.131648	0.0418954	0.0911931	0.0898886	0.0470571	0.295581	0.202972	0.0142161	0.47355	0.0366292	0.0324348	0.381356	0.0618137	0.00266947	0.0748087	0.524299	3.39822	0.369268	0.356799	0.0517933	0.22214	8.89387
6280	-13159.6	-13091.8	-67.841	0.276705	0.376892	0.0364705	0.140517	0.18019	0.210999	0.12637	0.363294	0.286348	0.190587	0.304926	0.36356	0.370692	0.252086	0.32149	0.170934	0.300434	0.132986	0.423604	0.231935	0.418525	0.262435	0.471303	0.180809	0.0624193	0.265137	0.00464036	0.105995	0.0876608	0.0581453	0.333337	0.0940294	0.063233	0.122511	0.0148153	0.103303	0.290189	0.22938	0.036307	0.136366	0.0925708	0.0398247	0.2257	0.210854	0.0127701	0.479294	0.0328575	0.0316147	0.362422	0.0810423	0.00359634	0.0865448	0.554528	3.35533	0.37606	0.368782	0.0527459	0.202412	8.6938
6290	-13163.6	-13092.4	-71.2051	0.264486	0.376892	0.0934004	0.125884	0.133823	0.224867	0.168007	0.274376	0.393872	0.177563	0.388719	0.463883	0.429321	0.241182	0.261596	0.11623	0.388522	0.208154	0.489663	0.194073	0.275786	0.288483	0.439124	0.139613	0.149839	0.201314	0.0451784	0.101804	0.102835	0.100985	0.339412	0.123022	0.0841491	0.0624997	0.0580714	0.0802097	0.428254	0.249548	0.0555155	0.0750119	0.0296388	0.116761	0.172639	0.160735	0.0126814	0.466602	0.030638	0.0384943	0.359903	0.0916811	0.00285672	0.077333	0.531055	3.38875	0.375509	0.367324	0.0555553	0.201612	9.03046
6300	-13160.7	-13091.4	-69.2742	0.25862	0.472558	0.0911211	0.149225	0.212159	0.214248	0.127068	0.29606	0.355222	0.222929	0.322002	0.305088	0.412032	0.337446	0.379114	0.105033	0.289135	0.218728	0.414625	0.112788	0.392111	0.262547	0.438337	0.143856	0.143859	0.259004	0.00478662	0.0987939	0.0735485	0.189367	0.263406	0.118952	0.114282	0.0645792	0.0143902	0.0594008	0.305042	0.206483	0.00563144	0.142401	0.0336144	0.0504289	0.235638	0.180445	0.0147199	0.386704	0.0355631	0.0446823	0.442998	0.0753326	0.00253807	0.0729819	0.519315	3.40517	0.375509	0.367324	0.0555553	0.201612	8.83749
6310	-13155.4	-13087.1	-68.3252	0.270537	0.399916	0.0451573	0.178755	0.202924	0.238934	0.0848058	0.297728	0.333464	0.163314	0.305404	0.37738	0.436231	0.327571	0.258076	0.13397	0.299123	0.193593	0.390004	0.163513	0.318792	0.28827	0.53887	0.136042	0.137509	0.228531	0.00397406	0.0935694	0.0740869	0.0935649	0.322385	0.104036	0.121277	0.0935348	0.0389973	0.0766968	0.241984	0.206483	0.0272489	0.130374	0.121492	0.046762	0.365431	0.10257	0.0158722	0.433406	0.038347	0.0200626	0.411082	0.0812296	0.00321006	0.0818718	0.542842	3.37208	0.373413	0.347115	0.061619	0.217852	8.74234
6320	-13158.8	-13089.2	-69.5856	0.254356	0.469138	0.0583739	0.171936	0.151253	0.12838	0.172881	0.264936	0.333464	0.19769	0.329278	0.384116	0.42408	0.326437	0.290126	0.18006	0.192256	0.152894	0.445167	0.173291	0.321953	0.300585	0.561697	0.136042	0.128439	0.206283	0.0186538	0.114853	0.0490275	0.177527	0.399108	0.0731137	0.0433865	0.0720292	0.0505221	0.108468	0.307422	0.289853	0.0397077	0.0805707	0.0647356	0.0353678	0.305243	0.138359	0.0168929	0.398434	0.0398416	0.0238605	0.437517	0.083453	0.00232103	0.0698535	0.510583	3.41724	0.365948	0.355314	0.0638308	0.214907	8.86871
6330	-13159.5	-13096.1	-63.4795	0.280722	0.418322	0.0576906	0.129803	0.151253	0.18068	0.101322	0.290657	0.266318	0.215219	0.252789	0.320567	0.364425	0.283505	0.209916	0.101188	0.221737	0.147648	0.503098	0.159471	0.271836	0.254932	0.594656	0.160566	0.152846	0.216949	0.0670083	0.0561791	0.127096	0.097691	0.151227	0.086191	0.0896382	0.0772097	0.0319559	0.110921	0.309731	0.177954	0.0809752	0.127711	0.0589294	0.0351208	0.359499	0.185135	0.016074	0.434388	0.0379103	0.044759	0.416309	0.0505593	0.0038621	0.089609	0.561961	3.34457	0.375743	0.359286	0.0587543	0.206217	8.25757
6340	-13170.2	-13101	-69.187	0.260031	0.397509	0.0461408	0.125288	0.303907	0.163982	0.0641852	0.289885	0.373775	0.218171	0.34813	0.399273	0.280796	0.275915	0.288671	0.136425	0.287373	0.148786	0.412705	0.220642	0.24162	0.236247	0.448929	0.121929	0.216267	0.247991	0.0531343	0.0380898	0.121023	0.0454904	0.375274	0.105771	0.0896382	0.10687	0.0229581	0.0977818	0.335471	0.235482	0.0166078	0.0893569	0.116488	0.00666407	0.449198	0.228894	0.0166814	0.441535	0.0311925	0.0464503	0.411671	0.0524697	0.00261257	0.0740234	0.522167	3.4012	0.374803	0.358387	0.0586074	0.208202	8.82874
6350	-13159.1	-13084.1	-75.0093	0.250144	0.326533	0.0358672	0.170844	0.301703	0.180497	0.113517	0.249826	0.342757	0.300094	0.364686	0.437856	0.457096	0.319727	0.238006	0.152954	0.30445	0.190619	0.528606	0.219322	0.321638	0.269533	0.457616	0.154697	0.132981	0.260481	0.015626	0.140799	0.10885	0.130484	0.34444	0.119885	0.0708724	0.057819	0.0289478	0.0541402	0.360202	0.325641	0.0473511	0.130555	0.0437864	0.0657103	0.255722	0.278422	0.0154609	0.411119	0.0289104	0.0430519	0.43459	0.066868	0.00211846	0.0667937	0.501788	3.4293	0.374803	0.358387	0.0586074	0.208202	9.41116
6360	-13165.3	-13083.8	-81.481	0.272239	0.371647	0.106104	0.17438	0.225453	0.257191	0.117855	0.316535	0.279563	0.264709	0.347812	0.435085	0.485131	0.379494	0.401649	0.152954	0.346234	0.196058	0.498675	0.170204	0.344642	0.315015	0.683821	0.195024	0.108012	0.274869	0.0264856	0.133397	0.10885	0.143727	0.214891	0.0861232	0.0271438	0.159575	0.0781366	0.110622	0.364688	0.193855	0.014801	0.167389	0.0548027	0.0396234	0.462691	0.222972	0.0171932	0.407918	0.028256	0.0331881	0.424753	0.0886926	0.00331398	0.0831566	0.546099	3.36743	0.359868	0.367039	0.0595562	0.213537	10.0579
6370	-13156.4	-13080.3	-76.1668	0.248944	0.486245	0.0428991	0.185051	0.230774	0.167248	0.157947	0.237076	0.366818	0.242746	0.338536	0.45787	0.43662	0.318498	0.28716	0.15715	0.358551	0.130839	0.441447	0.202258	0.359601	0.311862	0.61831	0.21982	0.177788	0.242903	0.0216936	0.0820761	0.100734	0.170927	0.334972	0.100072	0.0659234	0.067264	0.0109598	0.0656665	0.276007	0.256803	0.0466674	0.0839236	0.0563547	0.0209032	0.364853	0.225124	0.0168343	0.434293	0.0276663	0.0324954	0.409023	0.0796885	0.00206292	0.0659287	0.499254	3.43275	0.367168	0.356648	0.0585748	0.21761	9.52694
6380	-13160.4	-13084	-76.4505	0.253841	0.426033	0.0858127	0.154401	0.252822	0.196173	0.159175	0.30641	0.379852	0.277752	0.449755	0.291451	0.38104	0.333808	0.290825	0.178051	0.363208	0.163237	0.465583	0.21558	0.350685	0.271294	0.549938	0.118522	0.144326	0.242298	0.00479594	0.135296	0.100734	0.185498	0.296099	0.0956379	0.0659234	0.0904341	0.0597714	0.080747	0.383422	0.185581	0.0308577	0.0721436	0.16626	0.0209032	0.33305	0.200024	0.0165213	0.463316	0.0265228	0.0318912	0.383542	0.0782066	0.00229565	0.0694779	0.509517	3.41871	0.36648	0.355979	0.058465	0.219076	9.55521
6390	-13170.9	-13094.1	-76.7981	0.287497	0.272227	0.0414234	0.152062	0.193768	0.20437	0.113974	0.335284	0.390197	0.205169	0.340042	0.391785	0.397383	0.376086	0.315505	0.161859	0.380517	0.238394	0.531299	0.235232	0.355903	0.388136	0.587548	0.11797	0.214564	0.296409	0.0131981	0.063247	0.100734	0.143073	0.280771	0.111678	0.091676	0.0790957	0.0548426	0.0979729	0.370417	0.170096	0.0862197	0.169486	0.0534753	0.000405611	0.334174	0.131629	0.0183706	0.410314	0.0333316	0.0251284	0.426474	0.0863816	0.00433601	0.0948108	0.574195	3.32666	0.37276	0.359121	0.0589809	0.209138	9.5893
6400	-13162.8	-13084	-78.8274	0.260798	0.48949	0.0600607	0.224393	0.271618	0.255542	0.154208	0.299916	0.329403	0.202485	0.375558	0.372623	0.502918	0.298879	0.38196	0.161859	0.218632	0.206468	0.48592	0.291243	0.297419	0.356642	0.545459	0.101152	0.139609	0.262845	0.0728048	0.134409	0.100734	0.143073	0.335547	0.111678	0.0718227	0.121478	0.0226033	0.102084	0.30576	0.242367	0.0204382	0.125865	0.0590778	0.0198469	0.258072	0.258802	0.0176362	0.383852	0.031999	0.0241237	0.460875	0.0815141	0.00265368	0.0745917	0.523711	3.39904	0.362949	0.366765	0.0580857	0.2122	9.79276
6410	-13170.1	-13086.2	-83.8469	0.264391	0.357082	0.117066	0.196708	0.308812	0.224356	0.134471	0.331676	0.320124	0.172849	0.371552	0.346615	0.501404	0.360624	0.307802	0.189217	0.339681	0.241749	0.532701	0.208646	0.388754	0.365543	0.579291	0.225051	0.148365	0.249024	0.045326	0.0960181	0.100734	0.138403	0.384377	0.105125	0.104617	0.0879148	0.0417605	0.0505264	0.582837	0.270177	0.0239429	0.128256	0.139322	0.0782323	0.248539	0.149367	0.0159154	0.447682	0.0337448	0.02177	0.407327	0.0735609	0.00285136	0.0772619	0.530867	3.38902	0.368217	0.365667	0.0621664	0.20395	10.2946
6420	-13165.3	-13079.7	-85.5812	0.250734	0.389656	0.0621759	0.190952	0.286034	0.218753	0.157627	0.338492	0.402205	0.283924	0.386919	0.415656	0.681528	0.291678	0.379476	0.15697	0.304311	0.280307	0.578599	0.228598	0.311696	0.413586	0.622221	0.157427	0.204418	0.293559	0.0078624	0.07019	0.13451	0.0789393	0.385886	0.0802959	0.149131	0.0900006	0.0201467	0.108341	0.429079	0.21828	0.0347414	0.116121	0.0357779	0.0390995	0.283804	0.149367	0.0161231	0.414432	0.0341851	0.0220541	0.458093	0.0551125	0.00214615	0.0672207	0.503031	3.4276	0.364586	0.363857	0.065296	0.206262	10.4683
6430	-13163.8	-13087.3	-76.5366	0.257953	0.43149	0.0502879	0.156193	0.191735	0.200819	0.152659	0.318034	0.46977	0.16848	0.386919	0.358951	0.450916	0.365251	0.373292	0.165138	0.276086	0.205404	0.361418	0.220138	0.25474	0.326144	0.635426	0.134913	0.137744	0.227389	0.0523615	0.079132	0.0976794	0.0875378	0.237408	0.114179	0.0689016	0.115868	0.0326161	0.140098	0.549898	0.256237	0.0577423	0.0436299	0.0598967	0.0114939	0.289607	0.250109	0.0161364	0.368818	0.0342134	0.0220723	0.465316	0.0934435	0.00250332	0.0724906	0.51796	3.40705	0.367494	0.357833	0.0667659	0.207907	9.56373
6440	-13163.4	-13084.3	-79.1027	0.259276	0.398733	0.0553891	0.118383	0.150595	0.167571	0.142159	0.318034	0.476708	0.22287	0.324538	0.409263	0.496758	0.30804	0.341466	0.102322	0.33923	0.203113	0.555109	0.224687	0.302874	0.393876	0.622801	0.238489	0.119822	0.233312	0.0165178	0.130569	0.0976794	0.0839269	0.368581	0.151872	0.0734112	0.119231	0.054651	0.0867634	0.433814	0.297601	0.0660084	0.0751959	0.0446923	0.0424399	0.285788	0.125432	0.0159828	0.365629	0.0338877	0.0218622	0.470084	0.0925541	0.00257254	0.0734658	0.520643	3.40332	0.363265	0.365141	0.0660174	0.205576	9.82032
6450	-13161.4	-13083.8	-77.5398	0.258298	0.48995	0.0890641	0.11242	0.224196	0.243843	0.198501	0.247767	0.371409	0.211898	0.392554	0.387589	0.538274	0.292248	0.356378	0.145219	0.326429	0.187865	0.555109	0.256321	0.379427	0.288122	0.515158	0.138436	0.153624	0.300342	0.0271534	0.0319675	0.0976794	0.0956681	0.347223	0.0588338	0.0771711	0.0733568	0.0740176	0.0470917	0.358851	0.287345	0.0547865	0.0751959	0.0568133	0.092621	0.258211	0.147927	0.0141183	0.40185	0.0299345	0.0291259	0.430457	0.0945146	0.00252125	0.0727445	0.518661	3.40607	0.378861	0.352723	0.0588673	0.209549	9.66405
6460	-13160.9	-13079.1	-81.7287	0.254229	0.393834	0.117907	0.189628	0.231952	0.283053	0.190935	0.388668	0.390168	0.247561	0.371282	0.385074	0.532971	0.275056	0.315609	0.135353	0.316638	0.189421	0.425837	0.296653	0.384293	0.332882	0.584592	0.223808	0.11607	0.294852	0.0271534	0.076626	0.0976794	0.148596	0.190216	0.107876	0.142784	0.11283	0.0111181	0.124118	0.49622	0.258696	0.00835713	0.127179	0.0667119	0.119234	0.245596	0.10793	0.0141942	0.426167	0.0300953	0.0288463	0.43277	0.0679276	0.00231475	0.0697607	0.51032	3.4176	0.363564	0.372427	0.0579008	0.206108	10.083
6470	-13172.2	-13085.2	-87.0255	0.268119	0.50355	0.131432	0.168599	0.240526	0.157877	0.14558	0.300184	0.379662	0.250922	0.484931	0.376113	0.485188	0.324001	0.435745	0.157708	0.422734	0.181422	0.680726	0.243507	0.45535	0.332882	0.694613	0.154417	0.204631	0.257047	0.0271534	0.0681265	0.0833277	0.121968	0.330723	0.104441	0.125235	0.193623	0.00881976	0.151776	0.337151	0.170843	0.0581189	0.0840354	0.0667119	0.119234	0.287766	0.104029	0.0141274	0.424161	0.0299537	0.0485369	0.415613	0.0676079	0.00306584	0.0800523	0.538171	3.37871	0.358143	0.359215	0.0570375	0.225604	10.6124
6480	-13167.3	-13086	-81.3072	0.276898	0.457981	0.131432	0.140786	0.233734	0.173731	0.0968121	0.417232	0.325328	0.190819	0.35713	0.386996	0.449683	0.326174	0.374524	0.177515	0.273422	0.226409	0.624785	0.238985	0.461684	0.26204	0.694613	0.180297	0.12894	0.217476	0.0445897	0.0630076	0.0833277	0.113575	0.383127	0.0972684	0.125235	0.137183	0.00720075	0.171141	0.334248	0.217997	0.00671086	0.0950852	0.0869596	0.00657379	0.240256	0.2784	0.0168904	0.353371	0.0342568	0.0345798	0.507977	0.0529244	0.00360879	0.086691	0.554886	3.35481	0.374148	0.349478	0.0625157	0.213858	10.0404
6490	-13158.5	-13083.3	-75.1895	0.261491	0.465611	0.0813972	0.116892	0.255596	0.218519	0.150918	0.330569	0.340146	0.221076	0.314678	0.299736	0.449683	0.33096	0.315886	0.115235	0.366472	0.207028	0.493972	0.153234	0.34513	0.288834	0.593349	0.159027	0.17183	0.234061	0.0367148	0.0997828	0.0833277	0.125248	0.375908	0.129872	0.0545564	0.104283	0.0248127	0.184131	0.329008	0.214856	0.0328972	0.0984958	0.0955217	0.0829165	0.172474	0.164311	0.0157045	0.424948	0.0332424	0.0331879	0.44156	0.0513572	0.00269112	0.0751051	0.5251	3.3971	0.375787	0.354995	0.0601106	0.209108	9.42896
6500	-13159.9	-13086.7	-73.1451	0.258087	0.422362	0.0898604	0.11288	0.206206	0.227597	0.153316	0.332792	0.336834	0.199431	0.323712	0.414649	0.495022	0.305568	0.324127	0.149407	0.291211	0.155731	0.514585	0.242138	0.326253	0.288834	0.631573	0.136288	0.117876	0.219536	0.0367148	0.0868276	0.0914332	0.0532723	0.321334	0.130499	0.0194235	0.042849	0.0473671	0.128457	0.374401	0.311312	0.0235049	0.0933501	0.030213	0.0210189	0.211082	0.183732	0.0168543	0.391192	0.0356762	0.0356177	0.47165	0.04901	0.00251027	0.0725891	0.518232	3.40667	0.382003	0.355465	0.0584154	0.204117	9.22458
6510	-13155.7	-13078.6	-77.0743	0.263339	0.433599	0.067038	0.194183	0.200047	0.200328	0.17269	0.345484	0.34991	0.20963	0.324366	0.321508	0.463898	0.285946	0.325774	0.15566	0.2375	0.249184	0.478356	0.332831	0.326253	0.299203	0.684462	0.171487	0.160279	0.225594	0.0367148	0.142861	0.0914332	0.102346	0.360396	0.145427	0.0850176	0.0811512	0.0320753	0.141845	0.362045	0.259296	0.0408803	0.102858	0.0581336	0.0210189	0.161931	0.176757	0.0164527	0.394432	0.0362401	0.0347691	0.456399	0.0617068	0.00279259	0.0764784	0.528785	3.39194	0.370123	0.350568	0.0621482	0.21716	9.6174
6520	-13157	-13086.4	-70.5898	0.264766	0.358799	0.0922686	0.196303	0.164423	0.225738	0.156589	0.308019	0.323961	0.206757	0.31518	0.390548	0.433025	0.334767	0.24784	0.105087	0.334332	0.241318	0.499714	0.176786	0.292292	0.214604	0.517565	0.146249	0.132763	0.251871	0.054488	0.109753	0.103514	0.113205	0.347298	0.047093	0.0850176	0.0874344	0.0971257	0.092236	0.362045	0.323949	0.00622307	0.0647713	0.0581336	0.0113948	0.214695	0.12374	0.0184804	0.376156	0.0360892	0.0346243	0.452894	0.0817564	0.00287253	0.0775421	0.531608	3.38798	0.378204	0.355245	0.061337	0.205214	8.96892
