Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
17440	-172.088	0	-172.088	23.647	0.116931	0.0969969	0.0740207	0.126822	0.105398	0.12513	0.294635	0.204292	0.098794	0.0195578	0.07483	0.0563865	0.0101222	0.102519	0.0465181	0.0343037	0.365425	0.0591259	0.0156196	0.191118	0.0245497	0.225969	0.0976066	0.0327941	0.112922	0.0443018	0.0621067	0.154519	0.0294464	0.0617351	0.00325666	0.0182052	0.00979567	0.0828981	0.111729	0.152077	0.110232	0.0547451	0.0163221	0.029424	0.0878717	0.0843785	0.0912181	0.0614225	0.01089	0.0551205	0.133131	0.139234	0.600203	0.752051	0.921717	1.05418	1.27205	0.0904751	0.295187	0.161017	0.453321	3.91665
17450	-164.94	0	-164.94	13.7792	0.116931	0.0625872	0.0740207	0.126822	0.0482402	0.0875645	0.634165	0.10742	0.098794	0.0247983	0.0504077	0.114849	0.110858	0.134683	0.0465181	0.0343037	0.0663165	0.0591259	0.0125565	0.091334	0.125927	0.127181	0.149376	0.0327941	0.112922	0.0443018	0.0724979	0.0189968	0.077449	0.0368998	0.0252734	0.00377081	0.0109104	0.256124	0.000251194	0.0381214	0.110232	0.0212197	0.000600684	0.0276074	0.0878717	0.094886	0.00640745	0.145809	0.00936176	0.0966978	0.2058	0.0752679	0.467064	0.681336	0.893097	1.06562	1.35995	0.0890789	0.377973	0.203276	0.329672	3.58392
17460	-171.144	0	-171.144	51.9072	0.320173	0.0625872	0.041059	0.0161764	0.0482402	0.0875645	0.289167	0.284143	0.098794	0.0143816	0.0504077	0.0526312	0.110858	0.107173	0.0680247	0.0652599	0.147166	0.0591259	0.109341	0.012421	0.145575	0.18834	0.297632	0.142178	0.194711	0.0312434	0.0187399	0.103348	0.0716848	0.0404643	0.0325739	0.0962503	0.0109104	0.272786	0.0209202	0.101729	0.0136161	0.132307	0.104276	0.0811143	0.203484	0.135956	0.00640745	0.0836136	0.00536847	0.0775263	0.361359	0.153312	0.31882	0.829499	0.949602	1.0394	1.1815	0.0982077	0.239978	0.208145	0.45367	4.49094
17470	-171.68	0	-171.68	21.8437	0.0972843	0.0625872	0.041059	0.217034	0.00850633	0.15922	0.289167	0.0856606	0.126071	0.0143816	0.0460914	0.430263	0.0102587	0.161285	0.0680247	0.0389437	0.147166	0.0741511	0.01434	0.00427888	0.145575	0.0717481	0.510835	0.142178	0.194711	0.0934747	0.13562	0.0658161	0.00538915	0.0404643	0.220735	0.0263797	0.0109104	0.289092	0.000448486	0.101729	0.0380226	0.278694	0.104276	0.0811143	0.0214348	0.100942	0.0476952	0.033349	0.000328913	0.0309211	0.559849	0.145448	0.230105	0.742643	0.918091	1.05582	1.28344	0.147022	0.228621	0.209649	0.414708	4.82306
17480	-169.17	0	-169.17	5.95832	0.111345	0.0625872	0.0284565	0.152408	0.107453	0.0413173	0.407198	0.0974558	0.0434367	0.00901631	0.00321885	0.430263	0.00358662	0.161285	0.00246213	0.242984	0.0296954	0.0684791	0.0158943	0.165064	0.145575	0.331975	0.127324	0.0547072	0.194711	0.0441888	0.00963057	0.0658161	0.0496309	0.100683	0.174473	0.0370602	0.00721714	0.289092	0.132238	0.0485891	0.0419401	0.141816	0.00237315	0.0811143	0.0310447	0.0755134	0.274183	0.0300446	0.0307435	0.0378671	0.394336	0.096544	0.410465	0.53759	0.823819	1.08135	1.55724	0.14531	0.225959	0.218853	0.409879	4.6445
17490	-153.425	0	-153.425	37.401	0.0260737	0.0905173	0.0284565	0.00764515	0.0589736	0.116569	0.197776	0.102492	0.139453	0.0723452	0.0119007	0.046425	0.00850468	0.0414227	0.0888914	0.0065076	0.144409	0.0942395	0.0104904	0.0544923	0.145575	0.143652	0.127324	0.102267	0.14831	0.040789	0.0222185	0.0658161	0.0889698	0.0894546	0.174473	0.0185939	0.0125675	0.289092	0.0805434	0.20204	0.0419401	0.176488	0.0244383	0.105106	0.00283137	0.145652	0.274183	0.0139872	0.0143126	0.0250861	0.328771	0.0988519	0.518992	0.800483	0.939553	1.04519	1.21477	0.270393	0.179062	0.185996	0.364549	3.86991
17500	-167.1	0	-167.1	7.15467	0.164054	0.0517999	0.0608614	0.00764515	0.0213427	0.116928	0.462419	0.00670559	0.141149	0.0460271	0.157695	0.171324	0.00721449	0.0227699	0.0888914	0.0635762	0.330052	0.0167167	0.0643494	0.152113	0.123962	0.0220986	0.127324	0.0614854	0.0652445	0.243163	0.0853509	0.128707	0.168307	0.271872	0.00210544	0.223963	0.0870274	0.0574234	0.0805434	0.0808484	0.0419401	0.176488	0.119172	0.105106	0.171326	0.145652	0.0643842	0.0378242	0.0170166	0.0328068	0.218115	0.135842	0.558395	0.572666	0.842274	1.07859	1.50647	0.104462	0.330834	0.157631	0.407073	4.80713
17510	-178.386	0	-178.386	55.9632	0.14557	0.0517999	0.0608614	0.0846345	0.0258582	0.0665455	0.490463	0.0162227	0.0768202	0.0766522	0.00326449	0.176323	0.00706408	0.0227699	0.353388	0.234235	0.184144	0.0765223	0.0579672	0.0612014	0.123962	0.0220986	0.183448	0.484477	0.0652445	0.243163	0.150802	0.00152367	0.050071	0.185654	0.189666	0.121291	0.12092	0.0574234	0.0308707	0.078851	0.353207	0.494283	0.0991655	0.105106	0.193408	0.035564	0.0643842	0.0982001	0.00290185	0.0363513	0.463361	0.0990978	0.300088	0.835569	0.951646	1.03815	1.17463	0.11372	0.380516	0.181303	0.32446	5.72689
17520	-170.785	0	-170.785	31.4765	0.174719	0.00110453	0.0385696	0.07951	0.0322794	0.0665455	0.490463	0.340158	0.132638	0.0766522	0.00553744	0.0190345	0.00706408	0.00643337	0.108288	0.234235	0.206435	0.058158	0.136412	0.0680223	0.0114771	0.140292	0.183448	0.484477	0.0392567	0.0785567	0.150802	0.0256608	0.00111306	0.116331	0.10025	0.121291	0.00376296	0.0468822	0.318143	0.158845	0.155655	0.078757	0.0991655	0.144688	0.0783975	0.10463	0.0643842	0.0818837	0.0883084	0.090466	0.282604	0.0969799	0.359758	0.783405	0.933418	1.04846	1.23472	0.070725	0.152221	0.224125	0.552929	4.98852
17530	-158.962	0	-158.962	17.8816	0.0469765	0.00110453	0.0385696	0.07951	0.0908066	0.0222459	0.413311	0.133956	0.0160731	0.0766522	0.00169523	0.100722	0.01328	0.120992	0.163503	0.178172	0.237911	0.058158	0.00823528	0.0124248	0.00991531	0.257392	0.183448	0.0260287	0.0101004	0.214881	0.150802	0.0759897	0.0445095	0.116331	0.0648334	0.0616851	0.0640938	0.100381	0.318143	0.0510792	0.184199	0.0491998	0.0461929	0.0443747	0.156483	0.0640488	0.0200855	0.0394364	0.134368	0.0605974	0.45478	0.0445207	0.266298	0.717446	0.908111	1.06004	1.3144	0.0666311	0.235666	0.17678	0.520923	4.1285
17540	-160.18	0	-160.18	25.2974	0.350775	0.0112083	0.0385696	0.170995	0.0908066	0.0113645	0.413311	0.260419	0.0160731	0.0258571	0.00169523	0.172911	0.01328	0.0532336	0.168932	0.00750539	0.152177	0.0094684	0.0289584	0.0153306	0.00058519	0.123473	0.183448	0.0627803	0.129159	0.214881	0.048129	0.0574159	0.00988008	0.116331	0.0264257	0.239812	0.0611782	0.0678172	0.0667845	0.138273	0.274245	0.0619476	0.0155585	0.0423339	0.0542305	0.0465938	0.149546	0.195123	0.0370922	0.0167279	0.436727	0.0180454	0.296285	0.759804	0.924664	1.0528	1.26273	0.0824956	0.265583	0.199222	0.4527	4.2037
17550	-165.209	0	-165.209	77.0999	0.00276333	0.0112083	0.033617	0.0424772	0.159932	0.0744387	0.263677	0.01696	0.102593	0.0704273	0.0343111	0.0308696	0.0101896	0.0344085	0.000509688	0.00817889	0.152177	0.00654706	0.0289584	0.101194	0.00241383	0.322448	0.139297	0.0462415	0.129159	0.0472642	0.0954027	0.0248899	0.0971593	0.0927304	0.0723129	0.255731	0.0233147	0.0545038	0.0790856	0.138273	0.274245	0.11891	0.0155585	0.380801	0.0467117	0.000628739	0.0523911	0.0640574	0.0582344	0.0625353	0.36997	0.0359296	0.409273	0.859178	0.959412	1.03318	1.14823	0.168455	0.272618	0.150744	0.408184	3.69491
17560	-164.839	0	-164.839	46.498	0.1749	0.078294	0.0464948	0.0421235	0.0204506	0.0026254	0.263677	0.193825	0.115451	0.0704273	0.0343111	0.0030084	0.00075763	0.0344085	0.0462146	0.00388076	0.0936167	0.0160428	0.209683	0.0631747	0.0119953	0.294659	0.308318	0.0159093	0.129159	0.180236	0.185384	0.0425747	0.120513	0.0705593	0.019115	0.00110184	0.0233147	0.0601629	0.0790856	0.230091	0.160639	0.197821	0.0902443	0.00817468	0.0903962	0.00347356	0.289038	0.0520862	0.0204496	0.0508485	0.327501	0.159396	0.389719	0.820235	0.946444	1.04128	1.19204	0.192034	0.177534	0.234062	0.39637	4.12533
17570	-172.229	0	-172.229	35.2382	0.235057	0.12165	0.0464948	0.0418853	0.0650101	0.0233066	0.25423	0.0333481	0.12897	0.00521301	0.0727735	0.0750231	0.0363977	0.0569855	0.163814	0.0482174	0.236135	0.007074	0.00707303	0.152995	0.0188163	0.333199	0.308318	0.123869	0.0269952	0.000963388	0.0639126	0.0337772	0.0103093	0.0705593	0.369077	0.0213104	0.00918538	0.216094	0.0790856	0.131885	0.172625	0.197821	0.0443614	0.243227	0.0680403	0.0148319	0.0819297	0.0145218	0.00570141	0.216043	0.456443	0.0343831	0.272908	0.794732	0.937505	1.0463	1.22146	0.0677155	0.342712	0.158627	0.430945	4.45185
17580	-151.464	0	-151.464	28.4496	0.0663123	0.0255439	0.0138323	0.0349839	0.0452707	0.10196	0.0642822	0.0344205	0.0273053	0.00435332	0.0558595	0.0750231	0.0637438	0.0126992	0.199144	0.0541841	0.131157	0.00323353	0.0297463	0.0985455	0.0185648	0.199705	0.0772957	0.0304137	0.03685	0.0541659	0.0799862	0.00631263	0.0103093	0.0705593	0.0974532	0.0428821	0.0480527	0.0916168	0.0790856	0.131885	0.172625	0.0986482	0.0443614	0.399355	0.0246042	1.56728e-06	0.0488815	0.0215748	0.00209274	0.0792996	0.450718	0.0438266	0.402488	0.772767	0.929513	1.05044	1.24728	0.181612	0.333936	0.130593	0.353859	3.00522
17590	-167.363	0	-167.363	8.84826	0.157179	0.0255439	0.0625297	0.0349839	0.14379	0.10196	0.116462	0.0201477	0.0262461	0.0159545	0.0897645	0.0750231	0.0271276	0.103888	0.0668619	0.0581186	0.131157	0.0795327	0.0297463	0.0985455	0.0625827	0.25572	0.113017	0.0358907	0.0319201	0.0244207	0.0799862	0.0650124	0.0196849	0.169739	0.0974532	0.0610526	0.0336708	0.0916168	0.393506	0.131885	0.409793	0.366801	0.0443614	0.00678473	0.152559	0.0196679	0.0513101	0.0159456	0.00154671	0.0210521	0.413675	0.0323917	0.515389	0.610788	0.861138	1.07475	1.45332	0.239361	0.296145	0.115814	0.34868	4.183
17600	-169.052	0	-169.052	23.9709	0.277466	0.0171099	0.0020422	0.118974	0.14379	0.10196	0.110763	0.113111	0.0262461	0.0918848	0.0897645	0.049667	0.0371799	0.0161369	0.0535223	0.0581186	0.368305	0.0599789	0.0744225	0.0333033	0.0214382	0.250167	0.291799	0.15309	0.0197143	0.0607936	0.131116	0.0650124	0.0225489	0.0650131	0.0752501	0.0133962	0.0953147	0.08227	0.0454811	0.131885	0.0733383	0.144514	0.0443614	0.0178433	0.152559	0.190896	0.0404254	0.0399513	0.00028834	0.0588088	0.415561	0.00603848	0.479352	0.753633	0.922321	1.0539	1.27015	0.158401	0.221874	0.145186	0.474538	4.03197
17610	-165.214	0	-165.214	9.22277	0.307445	0.02818	0.208657	0.0172182	0.14379	0.10196	0.0498048	0.0807912	0.00699693	0.0228113	0.0139329	0.049667	0.0558777	0.0161369	0.460506	0.0741326	0.0830678	0.0599789	0.00495852	0.0369784	0.0979646	0.249209	0.0574979	0.0325998	0.25065	0.0735559	0.0175818	0.0650124	0.12112	0.0390374	0.00678493	0.0133962	0.0953147	0.08227	0.0454811	0.131885	0.126357	0.156182	0.0323205	0.0561383	0.0200444	0.0141834	0.191858	0.0281488	0.000203157	0.0377475	0.337113	0.00425458	0.592533	0.617899	0.864527	1.07395	1.44363	0.17448	0.364504	0.134109	0.326907	3.79933
17620	-156.73	0	-156.73	36.3422	0.161137	0.0040189	0.0738261	0.0478045	0.0344525	0.10196	0.0498048	0.0807912	0.0205742	0.108215	0.0146943	0.0467052	0.0378456	0.0228769	0.0391468	0.0168738	0.0830678	0.0599789	0.085915	0.0369784	0.0192536	0.249209	0.0672555	0.00258076	0.0134201	0.0735559	0.109856	0.0303027	0.321617	0.183022	0.00489102	0.0133962	0.0526242	0.0678636	0.370975	0.131885	0.0861054	0.140529	0.0692504	0.0472369	0.00844985	0.0317249	0.0402816	0.035124	0.000253499	0.0751786	0.493708	0.00530885	0.390427	0.79773	0.938575	1.04573	1.21797	0.138501	0.307406	0.134863	0.41923	3.26195
17630	-156.952	0	-156.952	36.3422	0.151512	0.040075	0.00644795	0.07945	0.00580967	0.10196	0.0491059	0.0808518	0.00177713	0.16075	0.167973	0.0200354	0.0356986	0.08148	0.0559047	0.00572575	0.106112	0.00831876	0.0056868	0.0369784	0.0354163	0.0624119	0.159183	0.0632185	0.0137762	0.0635954	0.0602764	0.0119505	0.0634953	0.182805	0.237891	0.0185579	0.0526242	0.0678636	0.0152489	0.134754	0.284952	0.140529	0.0214669	0.101235	0.038138	0.0858941	0.121257	0.0600905	0.000138522	0.0855838	0.421948	0.169766	0.262473	0.79773	0.938575	1.04573	1.21797	0.149544	0.378345	0.105893	0.366218	3.23819
17640	-150.068	0	-150.068	6.27567	0.151512	0.00352647	0.000282041	0.07945	0.00770125	0.10196	0.159518	0.0808518	0.0219787	0.0178476	0.167973	0.034854	0.0274543	0.103036	0.0427131	0.0110694	0.109288	0.00831876	0.0475437	0.0369784	0.0931103	0.091624	0.159183	0.0304296	0.0137762	0.0635954	0.038041	0.086907	0.137225	0.0143736	0.0552863	0.0597937	0.116002	0.0122199	0.169673	0.134754	0.117285	0.140529	0.0958706	0.0619526	0.065994	0.0675017	0.0292731	0.00907267	0.149557	0.109936	0.357573	0.0126077	0.361254	0.547746	0.829276	1.08063	1.54234	0.164129	0.415243	0.11622	0.304408	3.06826
17650	-170.955	0	-170.955	24.6063	0.0671621	0.104715	0.119376	0.07945	0.0439922	0.10196	0.326304	0.364312	0.025537	0.0178476	0.0305762	0.034854	0.0763406	0.00258406	0.0449657	0.14935	0.207567	0.0196127	0.0262025	0.0369784	0.187861	0.193175	0.0499857	0.0566299	0.0495969	0.13053	0.038041	0.086907	0.0359755	0.0402347	0.195268	0.188758	0.305987	0.000716786	0.343179	0.595868	0.176175	0.140529	0.0224778	0.0245174	0.065994	0.0129224	0.0292731	0.0582139	0.0260094	0.0372433	0.320609	0.0810147	0.47691	0.756648	0.923469	1.05336	1.26652	0.373443	0.214968	0.149338	0.26225	4.85029
17660	-167.399	0	-167.399	43.6382	0.0671621	0.100291	0.29595	0.0266048	0.0940169	0.392163	0.262959	0.0142225	0.245973	0.0456109	0.0851197	0.0421008	0.0482719	0.0347694	0.0810553	0.044793	0.111777	0.019359	0.0262025	0.0369784	0.0244851	0.193175	0.0965859	0.160878	0.0387702	0.25063	0.00925557	0.0261381	0.347419	0.0400339	0.00509939	0.188758	0.11208	0.0842427	0.343179	0.0649782	0.176175	0.140529	0.104108	0.0501084	0.0920715	0.0136012	0.0165694	0.0178371	0.0309099	0.204013	0.2949	0.211259	0.24108	0.814676	0.944526	1.0424	1.1984	0.066305	0.254718	0.335723	0.343255	4.65425
17670	-166.815	0	-166.815	19.0696	0.139299	0.0150545	0.0920651	0.0183421	0.0940169	0.129027	0.543271	0.0894057	0.358067	0.0456109	0.0409572	0.0378827	0.0521325	0.0347694	0.0832366	0.0299052	0.152035	0.0312322	0.0401677	0.0286125	0.244749	0.193175	0.346335	0.156556	0.019211	0.0697748	0.110039	0.0280867	0.186006	0.122207	0.00873626	0.0848439	0.11208	0.0264728	0.389905	0.0649782	0.0530662	0.140529	0.104108	0.0374503	0.212799	0.0270543	0.0631383	0.291236	0.106481	0.000696203	0.242755	0.102304	0.256528	0.725776	0.911455	1.05868	1.30409	0.0419283	0.246069	0.190337	0.521666	4.85639
17680	-168.729	0	-168.729	5.87166	0.0997413	0.228243	0.0471707	0.0345592	0.0425031	0.0250032	0.203922	0.00149772	0.358067	0.101324	0.0409572	0.0378827	0.0820541	0.0475352	0.155155	0.0299052	0.125163	0.0422914	0.0466833	0.0118899	0.169999	0.114591	0.0737576	0.0312128	0.0438045	0.0697748	0.151598	0.0315625	0.28588	0.00729201	0.0204181	0.0652421	0.320224	0.134478	0.389905	0.0345102	0.103778	0.0634088	0.104108	0.0538839	0.196072	0.0270543	0.185212	0.298916	0.0197001	0.0148718	0.257399	0.160036	0.249078	0.534693	0.822244	1.08154	1.56152	0.163999	0.175972	0.358887	0.301143	4.43931
17690	-159.868	0	-159.868	8.46667	0.0997413	0.194661	0.0471607	0.166423	0.0121003	0.0524471	0.203922	0.102353	0.09597	0.043841	0.00246228	0.131929	0.0137641	0.0293037	0.207312	0.0322922	0.054846	0.0437772	0.0466833	0.102921	0.0211325	0.114591	0.285913	0.138784	0.0129039	0.178458	0.00691362	0.0208266	0.286408	0.159414	0.00430192	0.141289	0.100854	0.000804279	0.0616026	0.0345102	0.215658	0.0634088	0.104108	0.105631	0.00414637	0.00555904	0.185212	0.245963	0.01232	0.320995	0.160972	0.0880498	0.171701	0.603109	0.857433	1.07559	1.46386	0.0427018	0.323466	0.231373	0.402459	3.93634
17700	-171.567	0	-171.567	38.3026	0.145004	0.00449243	0.0359459	0.166423	0.106397	0.143872	0.0617884	0.142083	0.0986491	0.0705422	0.0638893	0.0176705	0.0137641	0.128947	0.0997841	0.0612242	0.216776	0.108276	0.233729	0.157989	0.0211325	0.0263396	0.285913	0.054238	0.0104394	0.178458	0.0505691	0.101736	0.219955	0.11408	0.0101919	0.0827471	0.0363358	0.0422277	0.0616026	0.000310544	0.258001	0.353334	0.104108	0.0268355	0.00819318	0.241817	0.185212	0.0452299	0.00353243	0.0776477	0.552004	0.118491	0.203095	0.80274	0.940351	1.04475	1.21216	0.149719	0.245048	0.192455	0.412779	4.55102
17710	-166.677	0	-166.677	12.8475	0.0351619	0.0180977	0.0958706	0.166423	0.0521472	0.143872	0.146711	0.117983	0.0279959	0.113653	0.0638893	0.0176705	0.0137641	0.0571117	0.060074	0.0470915	0.204376	0.0451394	0.0613393	0.0791039	0.0211325	0.148999	0.285913	0.0448394	0.0104394	0.162338	0.0336115	0.0264253	0.400648	0.11408	0.0101919	0.0843044	0.074513	0.103786	0.0483177	0.0707263	0.258001	0.226484	0.176301	0.0234433	0.0685282	0.241817	0.185212	0.0393834	0.0910889	0.375316	0.253609	0.1118	0.128803	0.67097	0.888625	1.06712	1.37329	0.0486529	0.216515	0.290126	0.444705	4.38753
17720	-150.466	0	-150.466	8.27272	0.233156	0.0271752	0.0062062	3.9166e-05	0.0521472	0.0174601	0.178372	0.00850469	0.00525029	0.0253435	8.61792e-05	0.0176705	0.00409468	0.0571117	0.124519	0.0470915	0.398356	0.11702	0.030912	0.0331208	0.0211325	0.0966781	0.627886	0.0598636	0.100567	0.429672	0.0852082	0.0127373	0.072101	0.00842891	0.0568267	0.0442349	0.26061	0.0185348	0.0810461	0.0707263	0.0982518	0.0712763	0.155235	0.000349158	0.0724848	0.030873	0.19669	0.0344308	0.0129912	0.28283	0.281254	0.219839	0.168654	0.599024	0.855443	1.07603	1.46951	0.0772845	0.25295	0.252533	0.417232	4.05505
17730	-152.173	0	-152.173	21.1491	0.145293	0.0271752	0.0600899	0.0343629	0.0521472	0.307355	0.106789	0.125895	0.0147934	0.0755679	0.0560291	0.0176705	0.00931993	0.00108046	0.124519	0.0411029	0.0559707	0.0702942	0.030912	0.0912555	0.0050909	0.0966781	0.109303	0.00178266	0.00904085	0.235962	0.0852082	0.091491	0.072101	0.192751	0.0456758	0.00547906	0.0952798	0.101185	0.0810461	0.015723	0.0788385	0.202112	0.0233723	0.0378716	0.0485795	0.0477014	0.0377425	0.138089	0.00551958	0.120166	0.372742	0.0581716	0.305312	0.738718	0.916562	1.0565	1.28822	0.0424078	0.340836	0.206961	0.409795	3.16764
17740	-164.413	0	-164.413	7.3636	0.0533016	0.00507891	0.109821	0.16697	0.0318232	0.0164585	0.709725	0.206185	0.0301777	0.101813	0.0560291	0.0176705	0.0837371	0.0253719	0.124519	0.602643	0.0532352	0.110917	0.030912	0.11321	0.0758209	0.0865767	0.0839088	0.0532532	0.0686257	0.235962	0.0852082	0.00131233	0.122302	0.192751	0.00944177	0.0138446	0.0952798	0.101185	0.1525	0.015723	0.149083	0.0461941	0.0233723	0.0408006	0.276373	0.0276556	0.0564701	0.0430834	0.0527843	0.0374916	0.450048	0.180516	0.236077	0.577995	0.844983	1.07811	1.49891	0.163174	0.262235	0.219277	0.355314	4.66324
17750	-166.696	0	-166.696	2.06869	0.0593274	0.00507891	0.0939671	0.00678474	0.0318232	0.00595008	0.180442	0.320456	0.286815	0.101813	0.0560291	0.0176705	0.0224614	0.0253719	0.165538	0.0449926	0.149844	0.110917	0.534987	0.0029839	0.0793095	0.185404	0.00796947	0.0532532	0.0686257	0.0500993	0.0943075	0.00256082	0.148203	0.00279205	0.105057	0.153296	0.0952798	0.0444926	0.0560028	0.102987	0.0397536	0.141059	0.50536	0.348202	0.0402333	0.0424142	0.0564701	0.149726	0.0123453	0.00876861	0.282145	0.131858	0.415157	0.301339	0.662125	1.07162	1.96492	0.163092	0.181705	0.283605	0.371597	4.64639
17760	-148.095	0	-148.095	14.0917	0.0339039	0.0237617	0.0939671	0.0205312	0.0318232	0.0353029	0.258117	0.0665446	0.057378	0.00241896	0.0450629	0.0176705	0.0774196	0.189871	0.112316	0.0449926	0.196351	0.0347844	0.020085	0.0234209	0.0793095	0.0953469	8.44828e-05	0.0369426	0.0686257	0.274667	0.0656847	0.0288374	0.148203	0.0722716	0.030366	0.114011	0.14805	0.0444926	0.0777345	0.123696	0.285908	0.141059	0.0220959	0.00934598	0.0402333	0.0190673	0.166367	0.149348	0.00349667	0.220311	0.232449	0.141356	0.253039	0.684596	0.894488	1.06514	1.35578	0.101767	0.23061	0.288982	0.378642	3.47812
17770	-161.062	0	-161.062	12.751	0.0681139	0.0131461	0.0178158	0.00610443	0.0318232	0.0353029	0.395216	0.011862	0.057378	0.10592	0.3135	0.0176705	0.0196892	0.0247361	0.112316	0.177206	0.0748182	0.00683192	0.155804	0.162754	0.0793095	0.0176409	0.0314009	0.0293788	0.0838617	0.0078011	0.0485091	0.0879271	0.0319989	0.0026497	0.030366	0.0510091	0.0227841	0.0455099	0.0105362	0.0716531	0.130805	0.0118842	0.0598014	0.172029	0.0402333	0.021352	0.115457	0.298009	0.00186498	0.132152	0.135693	0.0958322	0.336449	0.669837	0.888132	1.06728	1.37476	0.19228	0.21707	0.391278	0.199373	3.01191
17780	-171.206	0	-171.206	4.19169	0.0681139	0.0192317	0.0178158	0.00490736	0.0105171	0.024644	0.320939	0.0270896	0.00995932	0.146345	0.000114882	0.136444	0.0481953	0.0361276	0.153561	0.189187	0.565152	0.270332	0.155804	0.0688062	0.252055	0.137452	0.0576543	0.315712	0.0908511	0.277565	0.15607	0.226517	0.088623	0.29319	0.0145697	0.0706921	0.022951	0.0274001	0.0105362	0.00426267	0.336019	0.00153867	0.0755604	0.0628973	0.115579	0.285852	0.115457	0.125089	0.000910837	0.0368932	0.324799	0.14313	0.369178	0.464592	0.781588	1.08433	1.66949	0.134778	0.249847	0.274264	0.341111	5.31229
17790	-169.131	0	-169.131	3.25879	0.0681139	0.0192317	0.0399508	0.0602005	0.170199	0.145844	0.0930088	0.0458226	0.0803434	0.0393702	0.000114882	0.136444	0.0651023	0.0361276	0.0694626	0.189187	0.565152	0.0812014	0.046005	0.193322	0.237809	0.0938514	0.0576543	0.0213526	0.0908511	0.317336	0.0131931	0.226517	0.175288	0.0197149	0.0145697	0.287159	0.0523602	0.0938739	0.207737	0.00426267	0.336019	0.19091	0.0190095	0.0369635	0.0175799	0.0974216	0.0747339	0.171802	0.407672	0.00596363	0.148738	0.105301	0.160523	0.408342	0.74492	1.08353	1.76321	0.135012	0.200782	0.266574	0.397632	4.83037
17800	-161.643	0	-161.643	28.1356	0.0818465	0.0440794	0.0385107	0.10351	0.00457566	0.0017353	0.168312	0.0496571	0.0347295	0.0393702	0.0254555	0.136444	0.0651023	0.0416988	0.0556537	0.0841377	0.131713	0.0812014	0.0522805	0.0188439	0.129074	0.226054	0.0337584	0.230942	0.00923698	0.317336	0.0538034	0.226517	0.0116317	0.0197149	0.169879	0.107914	0.0188669	0.215047	0.404744	0.00419482	0.336019	0.0589974	0.157365	0.0081898	0.0175799	0.0974216	0.0747339	0.116713	0.0374154	0.00143247	0.356119	0.0797999	0.40852	0.77157	0.929069	1.05066	1.2487	0.0656466	0.247088	0.215908	0.471357	4.18788
17810	-148.112	0	-148.112	16.3532	0.0901208	0.0733746	0.170428	0.127273	0.00642976	0.147716	0.412693	0.222677	0.0347295	0.0218957	0.0675916	0.136444	0.0113053	0.00736635	0.0746077	0.00993974	0.131713	0.000309299	0.0396859	0.00467983	0.145531	0.034922	0.0337584	0.00464985	0.0156708	0.317336	0.0538034	0.00141609	0.177485	0.0224882	0.0320101	0.107914	0.00726762	0.00802911	0.158368	0.0677517	0.0925845	0.0129855	0.0256652	0.0396202	0.120287	0.0974216	0.0747339	0.0759825	0.00177744	0.150954	0.415091	0.0992169	0.256978	0.705497	0.903238	1.06195	1.32931	0.123172	0.273544	0.145243	0.458042	3.44268
17820	-148.707	0	-148.707	25.9885	0.0619128	0.0449685	0.0252031	0.0308453	0.0198018	0.119529	0.221803	0.0402879	0.0195511	0.000362253	0.0866193	0.00867242	0.0495122	0.0468519	0.103322	0.00827612	0.335577	0.00343939	0.0118714	0.0620794	0.145531	0.118554	0.051834	0.00633573	0.0153429	0.0469328	0.0538034	0.00475764	0.177485	0.0224882	0.312515	0.073558	0.0626013	0.0251858	0.380386	0.0677517	0.0532679	0.204826	0.120433	0.0564675	0.120287	0.0915088	0.153904	0.0642135	0.0534452	0.0707468	0.350797	0.0838492	0.376948	0.762838	0.925808	1.05225	1.2591	0.0749367	0.36191	0.215334	0.34782	3.66624
