Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	TL
5260	-22053	-21982.2	-70.8489	1.32415	0.546727	0.693731	1.07214	1.06959	0.224	0.906428	0.00352726	0.781535	0.138998	0.427206	0.00483638	0.56775	0.233828	0.435593	0.142147	0.454269	0.444264	0.0577133	0.286413	0.369944	10.1848
5270	-22047.1	-21972.2	-74.9047	1.23698	0.549982	0.657935	1.12492	0.839631	0.316084	1.0356	0.00118421	0.968433	0.13202	0.438451	0.00344602	0.716439	0.302137	0.426144	0.0271663	0.48744	0.481889	0.18913	0.142301	0.513054	10.5904
5280	-22049.3	-21974.9	-74.3915	1.11018	0.623304	0.711019	1.34017	0.916096	0.259562	0.951802	0.00266442	0.929579	0.145501	0.459652	0.00299696	0.628534	0.347814	0.461503	0.0271663	0.362528	0.442206	0.0932632	0.102764	0.620743	10.539
5290	-22047.1	-21974.5	-72.5981	1.11015	0.570939	0.652638	1.19661	0.834774	0.302316	1.03834	0.000272515	1.02803	0.185538	0.402109	0.00394371	0.654433	0.434046	0.444803	0.0695568	0.518073	0.454178	0.0163485	0.0275907	0.415026	10.3597
5300	-22052.9	-21977.1	-75.8343	1.06705	0.631818	0.458103	1.26731	0.912997	0.350603	1.02349	0.00233192	1.00344	0.161811	0.402109	0.00410136	0.598043	0.37083	0.468928	0.0799492	0.402278	0.667511	0.0474492	0.199075	0.564093	10.6833
5310	-22045	-21972	-72.9607	1.06705	0.565667	0.584368	1.20104	0.911996	0.327902	0.882873	0.00138667	0.890666	0.20502	0.440739	0.0036468	0.635221	0.37083	0.409898	0.037004	0.497164	0.670149	0.0859464	0.167999	0.439395	10.396
5320	-22051.8	-21983.2	-68.624	1.22945	0.569107	0.663893	1.11271	0.745145	0.243003	0.923017	0.00393903	0.825265	0.218615	0.489065	0.000777486	0.657343	0.37083	0.363936	0.110602	0.405557	0.540686	0.0547458	0.0486323	0.385985	9.9623
5330	-22054.2	-21986.7	-67.53	1.24991	0.545479	0.56097	1.02236	0.904912	0.391353	0.745344	0.00145475	0.941412	0.158985	0.299193	0.00299794	0.700395	0.399293	0.444185	0.0361452	0.420461	0.547673	0.0618782	0.112235	0.306257	9.85289
5340	-22051.7	-21981.2	-70.5595	1.17144	0.623639	0.633059	1.20924	0.913333	0.340296	0.763182	0.00122147	0.865427	0.18202	0.441513	0.00743449	0.790481	0.242447	0.446596	0.131915	0.402955	0.473727	0.115028	0.0575458	0.343355	10.1559
5350	-22050.7	-21977.9	-72.835	1.09648	0.746757	0.58389	1.20924	0.928504	0.2683	0.767014	0.000806869	0.920941	0.163128	0.456637	0.00284362	0.768206	0.358354	0.413055	0.0850588	0.435347	0.41889	0.10555	0.0923055	0.562098	10.3834
5360	-22050.4	-21979.7	-70.7314	1.13341	0.609002	0.71298	0.956364	0.904582	0.294969	0.834227	0.00147594	0.911983	0.19131	0.460077	0.00253021	0.620677	0.375977	0.391774	0.13771	0.400636	0.390766	0.159219	0.122912	0.560463	10.173
5370	-22049.3	-21979.2	-70.1003	1.15174	0.607375	0.623574	0.990448	0.920519	0.330468	0.98832	0.00450258	0.784055	0.178238	0.424232	0.00180332	0.569378	0.321964	0.422209	0.256695	0.485007	0.405669	0.100615	0.199368	0.34375	10.1099
5380	-22051	-21981.7	-69.2599	0.950256	0.701336	0.604295	1.09714	0.925373	0.323534	0.873744	0.00211481	0.931097	0.178238	0.363317	0.00683332	0.541404	0.332542	0.436867	0.204771	0.440757	0.418653	0.0374549	0.251323	0.404845	10.0259
5390	-22048.8	-21972.3	-76.4884	1.24732	0.491846	0.74568	1.21817	0.82574	0.323989	0.941673	0.000281488	1.09881	0.204256	0.389477	0.00521776	0.636793	0.267105	0.394622	0.152959	0.520138	0.578542	0.140773	0.0247571	0.540592	10.7487
5400	-22051.6	-21978.9	-72.7067	1.28312	0.705652	0.617187	1.25831	0.905913	0.258467	0.774897	0.0043156	0.862492	0.193357	0.471953	9.3349e-05	0.517709	0.340212	0.361625	0.0712055	0.519005	0.55551	0.138824	0.106707	0.424009	10.3706
5410	-22045.3	-21975.3	-69.991	1.20118	0.509808	0.674536	1.11148	0.865746	0.345644	0.857762	0.00363402	0.887278	0.161474	0.368688	1.17433e-05	0.714567	0.313013	0.428726	0.154095	0.452117	0.493934	0.0375155	0.182652	0.335139	10.099
5420	-22055.1	-21982.7	-72.3881	1.12755	0.646997	0.612758	1.33155	0.797795	0.33286	0.62513	0.00550641	1.01853	0.184055	0.468879	0.000195121	0.796211	0.17043	0.39777	0.0668332	0.483959	0.648697	0.0643824	0.169535	0.389085	10.3387
5430	-22045.8	-21973.9	-71.8031	1.25426	0.613952	0.691375	1.14331	0.945363	0.235981	0.800886	0.00044691	0.912903	0.159477	0.461702	0.00426144	0.665946	0.357271	0.402263	0.175723	0.373896	0.452941	0.0794075	0.144802	0.404036	10.2802
5440	-22047.2	-21972.4	-74.8025	1.27502	0.61383	0.612103	1.10952	0.941361	0.245337	0.984698	0.00198807	0.955783	0.121932	0.482093	0.00210313	0.688621	0.271581	0.457855	0.0848273	0.425075	0.678046	0.0662071	0.240565	0.321609	10.5802
5450	-22053.7	-21977.8	-75.9047	1.10409	0.768656	0.522237	1.33776	0.877669	0.339846	0.980958	0.00337463	0.998731	0.152281	0.458297	0.00203813	0.798341	0.312871	0.458825	0.0344029	0.325222	0.509878	0.141463	0.078179	0.485256	10.6904
5460	-22051.4	-21977.5	-73.9658	1.26343	0.570546	0.553881	1.17321	0.860381	0.290198	1.09079	0.00145997	1.02999	0.153551	0.419226	0.00392892	0.673331	0.189449	0.427865	0.15244	0.325222	0.61638	0.129948	0.278066	0.293182	10.4965
5470	-22046.1	-21973.9	-72.2048	1.13222	0.485666	0.713053	1.12842	0.902352	0.324658	0.858471	0.0018564	0.899392	0.140482	0.425315	0.00446872	0.616905	0.175765	0.446988	0.184306	0.454581	0.543649	0.19645	0.202816	0.482562	10.3204
5480	-22050.9	-21976.2	-74.605	1.12801	0.554487	0.800617	1.36984	0.768758	0.290994	0.832861	0.000282927	0.835138	0.121964	0.498499	0.00340949	0.605261	0.410639	0.482528	0.164282	0.589549	0.543649	0.0573222	0.0933526	0.408956	10.5604
5490	-22044.1	-21973.2	-70.9431	1.14279	0.605223	0.661914	1.24154	0.927667	0.288917	0.831933	0.00085077	0.848234	0.14006	0.44016	0.00297515	0.566174	0.257233	0.415563	0.202438	0.549977	0.416674	0.138927	0.15541	0.359547	10.1942
5500	-22052.1	-21975.6	-76.522	1.16623	0.63769	0.68921	1.38481	0.960298	0.262611	1.11809	0.00198511	0.99575	0.162547	0.4661	0.00656287	0.475468	0.209696	0.433715	0.202438	0.34391	0.475307	0.128897	0.0261408	0.604649	10.7521
5510	-22052	-21979.5	-72.4638	1.28377	0.471502	0.725514	1.23727	0.858944	0.289935	0.871238	0.00456064	0.917086	0.175329	0.410266	0.00218455	0.486244	0.183269	0.409876	0.113511	0.519433	0.435274	0.355303	0.0724791	0.523292	10.3463
5520	-22048.7	-21973.1	-75.5967	1.36222	0.582532	0.604328	1.39782	0.907561	0.272041	0.973562	0.00393803	0.871292	0.169414	0.435374	0.000409371	0.471046	0.328999	0.423051	0.133174	0.500098	0.601987	0.0600721	0.0465317	0.514124	10.6596
5530	-22046.8	-21972.8	-73.9284	1.17461	0.616444	0.713248	1.20782	0.962885	0.27854	0.978483	0.00122616	0.933396	0.167931	0.394348	0.00165599	0.577605	0.442166	0.470044	0.181464	0.402216	0.50392	0.0222361	0.0739803	0.388521	10.4927
5540	-22047.4	-21976.3	-71.0845	1.1217	0.62929	0.589304	1.17735	0.855129	0.312412	1.00203	0.00161464	0.864287	0.209252	0.398991	0.00668773	0.605356	0.279279	0.3854	0.211542	0.45669	0.398977	0.0887043	0.134416	0.479925	10.2083
5550	-22050.9	-21980.2	-70.7574	1.20535	0.576676	0.590803	1.19295	0.98016	0.268077	0.850377	0.00909545	0.866239	0.156685	0.440894	0.00519129	0.659491	0.253946	0.450235	0.0680059	0.407495	0.672467	0.0829242	0.116151	0.322428	10.1756
5560	-22045.7	-21974.7	-70.9807	1.19171	0.617194	0.54843	1.0529	0.888436	0.25012	0.942284	0.000938513	0.882257	0.223919	0.43906	0.00397628	0.598241	0.253946	0.369985	0.149389	0.399857	0.591819	0.148805	0.240764	0.403935	10.198
5570	-22054.3	-21981.6	-72.6883	1.31694	0.451956	0.774017	1.18912	0.840493	0.294259	0.85928	0.00282838	0.882257	0.205998	0.56633	0.00593816	0.695681	0.253976	0.351176	0.102029	0.529381	0.549096	0.0450998	0.109695	0.343184	10.3687
5580	-22048.6	-21977.5	-71.0586	1.09969	0.510684	0.624813	1.08849	1.1229	0.231758	0.809396	0.000929578	1.00647	0.16914	0.428683	0.00373579	0.681146	0.258328	0.424786	0.0447253	0.443417	0.48134	0.17956	0.250113	0.345643	10.2058
5590	-22048.9	-21979.1	-69.7245	1.13775	0.517052	0.632238	1.13993	0.843941	0.179605	0.784392	0.000929578	1.01862	0.16914	0.481479	0.00318661	0.673274	0.151762	0.421035	0.115053	0.503943	0.477117	0.170911	0.223308	0.427674	10.0723
5600	-22052.6	-21978	-74.5956	1.2683	0.581413	0.714446	1.14055	1.10274	0.224587	0.892827	0.00149775	1.02798	0.220841	0.439133	0.00484084	0.584587	0.179728	0.416001	0.0460437	0.477595	0.434859	0.13261	0.25638	0.412501	10.5595
5610	-22048.4	-21976.9	-71.5066	1.20758	0.676112	0.705122	1.11813	0.952608	0.278705	0.892827	0.000390048	0.793296	0.20943	0.492585	0.00458425	0.556146	0.215054	0.360563	0.297962	0.368921	0.484674	0.0994148	0.209885	0.326571	10.2506
5620	-22056.6	-21985.4	-71.1383	1.12053	0.508929	0.671331	1.31643	0.953094	0.177984	0.791172	0.000145588	0.874171	0.188994	0.60056	0.00615701	0.521758	0.306302	0.445611	0.103405	0.399169	0.622389	0.0994148	0.318966	0.187223	10.2137
5630	-22046.3	-21974.1	-72.214	1.0721	0.528752	0.66161	1.18525	0.889871	0.26983	0.818438	0.000558132	0.947782	0.195055	0.529738	0.00669831	0.606329	0.376376	0.415554	0.146132	0.46066	0.596116	0.0618203	0.0684133	0.484228	10.3213
5640	-22048.5	-21975.9	-72.5772	1.29423	0.482529	0.685528	1.03504	0.993934	0.223852	0.90567	0.00291241	0.893779	0.191247	0.471021	0.00085187	0.681859	0.376376	0.404105	0.165574	0.384767	0.597176	0.0440925	0.136356	0.386724	10.3576
5650	-22051.4	-21977.4	-73.9487	1.10191	0.535531	0.81029	1.03504	1.01638	0.276561	0.873123	0.00292639	0.989406	0.158304	0.471021	0.00443381	0.642937	0.458717	0.436017	0.0746469	0.469652	0.538227	0.130559	0.151361	0.317737	10.4948
5660	-22049.6	-21977.8	-71.7492	1.18372	0.487399	0.695941	1.17562	0.867123	0.321276	0.916447	0.00233746	0.745941	0.116209	0.478078	0.00198495	0.643572	0.388719	0.465109	0.263752	0.450472	0.538227	0.0933683	0.0458089	0.393715	10.2748
5670	-22052.3	-21978.9	-73.4152	0.940298	0.604223	0.711505	1.241	0.954189	0.250582	0.889944	0.000202773	0.933352	0.112434	0.444314	0.00370038	0.561808	0.308482	0.475395	0.254833	0.483148	0.547835	0.101598	0.0700315	0.552538	10.4414
5680	-22050.8	-21979.6	-71.2432	1.16548	0.658563	0.541759	1.01827	0.884859	0.245536	0.93884	0.00295649	0.90238	0.168717	0.431438	0.00186101	0.654194	0.588728	0.397291	0.111343	0.422401	0.540903	0.0694721	0.0697321	0.40949	10.2242
5690	-22046.6	-21975.5	-71.1088	1.26878	0.656293	0.541759	1.28087	0.915856	0.288837	0.765474	0.00233644	0.899154	0.144579	0.416698	0.00431143	0.668997	0.403951	0.453728	0.0342595	0.409759	0.503791	0.147037	0.0981354	0.306178	10.2108
5700	-22050.8	-21977.7	-73.1155	1.22835	0.617187	0.471606	1.30051	0.949518	0.253588	1.08989	0.0013849	0.916366	0.158873	0.392849	0.00594596	0.68305	0.126973	0.404564	0.0713614	0.46705	0.468136	0.106291	0.271751	0.426206	10.4115
5710	-22050.8	-21975.5	-75.2672	1.22882	0.589461	0.746212	1.13247	0.980212	0.255029	0.993565	0.00156263	0.8677	0.202286	0.466331	0.00255868	0.689686	0.12109	0.370394	0.107366	0.537793	0.693692	0.0486665	0.27336	0.31837	10.6266
5720	-22055.7	-21982.8	-72.8626	1.27692	0.483976	0.506289	1.09647	1.03887	0.355255	0.8341	0.000466283	1.02939	0.199193	0.372291	0.00975296	0.603601	0.28114	0.39735	0.153557	0.399566	0.575995	0.104228	0.176042	0.491705	10.3862
5730	-22049.4	-21979.9	-69.5564	1.05379	0.576039	0.695121	1.24253	0.822781	0.263291	0.763073	0.00211964	1.03351	0.159058	0.368526	0.00425028	0.544558	0.28114	0.46178	0.150615	0.528528	0.479081	0.104758	0.172077	0.348915	10.0555
5740	-22053.2	-21984	-69.1698	1.26121	0.580884	0.718558	1.11923	0.869018	0.221841	0.834253	0.00435497	0.888033	0.182648	0.407076	0.00116666	0.643005	0.448116	0.456924	0.101921	0.361726	0.455141	0.0503048	0.114568	0.296904	10.0169
5750	-22048.2	-21971.2	-76.9814	1.29429	0.568509	0.808045	1.21189	0.893691	0.266126	0.908686	0.00100204	1.09786	0.129557	0.491331	0.0039599	0.631265	0.308138	0.453836	0.0940012	0.40182	0.606188	0.108713	0.180921	0.33821	10.798
5760	-22045.7	-21972.7	-72.953	1.09615	0.594452	0.696252	1.21189	0.854881	0.243378	0.89325	0.00041187	1.05725	0.196041	0.435636	0.00475439	0.592441	0.286176	0.411964	0.18649	0.614279	0.469222	0.0508076	0.198552	0.300918	10.3952
5770	-22050.2	-21979.3	-70.9029	1.08664	0.545136	0.600778	1.15988	0.957881	0.252409	0.862853	0.00502328	0.864731	0.177172	0.475721	0.000638174	0.588664	0.341719	0.437165	0.216701	0.484025	0.397668	0.0988627	0.0878938	0.548625	10.1902
5780	-22046.8	-21972.2	-74.6748	1.28103	0.606145	0.616809	1.38971	0.902097	0.357796	1.03064	0.00118743	0.942792	0.142901	0.385667	0.00221456	0.713206	0.233816	0.418779	0.131619	0.419612	0.466268	0.0414336	0.12891	0.354748	10.5674
5790	-22050.3	-21977.8	-72.5777	1.20764	0.540232	0.548636	1.23982	0.899716	0.269662	0.965491	0.00420348	1.00212	0.253981	0.454176	0.00295881	0.591534	0.252438	0.364802	0.113723	0.611078	0.540492	0.0367137	0.115443	0.342802	10.3577
5800	-22048.4	-21972	-76.3473	1.19034	0.63342	0.68116	1.38245	0.859596	0.286923	0.837178	0.00109793	0.95961	0.205296	0.417073	0.00357574	0.668294	0.252438	0.394905	0.117551	0.542605	0.745945	0.0776942	0.0928376	0.384637	10.7346
5810	-22049.4	-21973.3	-76.0583	1.16771	0.445958	0.83037	1.41228	0.865295	0.375256	0.911858	4.34957e-05	0.988894	0.176413	0.418778	0.00603781	0.657465	0.316119	0.419741	0.0211491	0.472692	0.596773	0.11591	0.0884086	0.418577	10.7057
5820	-22047.8	-21978	-69.7278	1.00216	0.611049	0.597821	1.15653	0.780025	0.358809	0.902245	0.000768787	0.884608	0.180294	0.328629	0.00370373	0.532499	0.328431	0.413411	0.0309425	0.452651	0.570149	0.189389	0.184406	0.564155	10.0727
5830	-22051.3	-21976.5	-74.748	0.955083	0.550457	0.649288	1.19845	0.933259	0.360782	1.03139	0.000243816	1.06234	0.139152	0.430411	0.00640449	0.576205	0.30638	0.409281	0.0665477	0.433873	0.665568	0.0885599	0.192271	0.518752	10.5747
5840	-22048	-21975.2	-72.832	1.02603	0.596383	0.59619	1.1639	0.880029	0.336593	0.962779	0.001765	0.899821	0.168223	0.418233	0.00418489	0.540543	0.306555	0.429654	0.0694293	0.667902	0.612657	0.104028	0.179842	0.418356	10.3831
5850	-22046.6	-21971.5	-75.0745	1.23048	0.646354	0.521242	1.30099	0.82678	0.314548	1.04236	0.00325506	0.861905	0.148738	0.430943	0.00372164	0.668744	0.311267	0.430262	0.0453808	0.475458	0.593936	0.157198	0.145246	0.44854	10.6073
5860	-22050.4	-21978.1	-72.2867	1.32097	0.625893	0.529979	1.25376	0.970517	0.388134	1.0371	0.0021044	0.778717	0.126693	0.358548	0.00554115	0.500869	0.357287	0.460991	0.0708939	0.361093	0.511777	0.19505	0.0566362	0.416013	10.3286
5870	-22049.6	-21975	-74.6007	1.34799	0.623016	0.674868	1.35724	1.02867	0.218995	0.890999	0.00106575	0.784226	0.160308	0.398469	0.00454546	0.63713	0.353202	0.421319	0.193528	0.431329	0.481831	0.11958	0.118614	0.313055	10.56
5880	-22050.2	-21978.9	-71.2334	1.26063	0.649776	0.561455	1.20294	0.850297	0.218802	0.900868	0.00243629	0.817199	0.148884	0.452385	0.00200712	0.613357	0.448403	0.462219	0.0284605	0.437778	0.449347	0.308005	0.0888276	0.319157	10.2232
5890	-22045.6	-21974.2	-71.3885	1.44262	0.559554	0.639398	1.02085	0.895347	0.276579	0.860148	0.000341777	0.949412	0.135403	0.439481	0.00289434	0.629736	0.271997	0.468458	0.0641172	0.44868	0.482188	0.138595	0.172112	0.340834	10.2387
5900	-22046.8	-21975.4	-71.4245	1.03241	0.593273	0.560118	1.29439	0.95099	0.327637	0.890243	0.00449292	0.930392	0.137655	0.369834	0.00237489	0.609255	0.271997	0.454061	0.207182	0.479322	0.492011	0.0701893	0.207744	0.356778	10.2423
5910	-22048.5	-21976.9	-71.5113	1.27674	0.611633	0.616933	1.21559	1.01953	0.301888	0.844321	0.000717492	0.86936	0.111175	0.449597	0.00359478	0.56475	0.256911	0.475624	0.228422	0.404595	0.378169	0.129082	0.135608	0.356778	10.251
5920	-22046.8	-21974.3	-72.5324	1.29636	0.608104	0.67074	1.2486	0.987004	0.243675	0.745855	0.00394341	0.94522	0.182223	0.510061	0.00243795	0.626289	0.323625	0.400465	0.127211	0.499669	0.478594	0.0214448	0.17248	0.259142	10.3531
5930	-22051.2	-21975.2	-76.0018	1.36889	0.47453	0.726175	1.35019	0.992359	0.286977	0.933996	0.0043131	0.862922	0.202034	0.391163	0.000359173	0.625894	0.329993	0.392524	0.135932	0.366524	0.627264	0.0941092	0.177805	0.356124	10.7001
5940	-22052.1	-21977.4	-74.7699	1.24636	0.613299	0.741567	1.28705	0.959201	0.382782	0.824978	0.00125326	0.922898	0.230184	0.414274	0.00291087	0.751951	0.179463	0.347683	0.0994434	0.401166	0.576007	0.130075	0.210068	0.254275	10.5769
5950	-22049	-21973.6	-75.3159	1.153	0.546293	0.761184	1.3497	0.780393	0.343619	0.950808	0.00355266	1.0123	0.217908	0.41263	0.00467989	0.570589	0.268801	0.370015	0.145562	0.485323	0.627021	0.0438302	0.169069	0.415206	10.6315
5960	-22047.2	-21975	-72.1996	1.07468	0.489809	0.674711	1.34644	0.938691	0.293349	0.777839	0.00121062	0.973249	0.207086	0.378368	0.0054474	0.6346	0.337667	0.366648	0.152983	0.515201	0.586895	0.0822259	0.142896	0.339858	10.3199
5970	-22053.5	-21980.1	-73.3699	1.32116	0.567918	0.702625	0.958033	0.899068	0.313936	1.06549	0.00183577	0.913928	0.203029	0.494076	0.000764147	0.497297	0.338323	0.375118	0.286363	0.516195	0.492847	0.0126772	0.0969454	0.379266	10.4369
5980	-22053.1	-21984.6	-68.5104	1.18176	0.533008	0.601929	1.07732	0.833901	0.311182	0.713687	0.000132626	0.825822	0.163421	0.43272	0.00705041	0.608915	0.192957	0.38787	0.286363	0.455903	0.527736	0.0554634	0.315899	0.437907	9.95094
5990	-22044.2	-21973.4	-70.7697	1.1542	0.646568	0.646829	1.08521	0.96323	0.272355	0.810858	0.000136406	0.898292	0.164388	0.408563	0.00318308	0.617594	0.184818	0.426818	0.161764	0.520434	0.43003	0.125753	0.260879	0.394973	10.1769
6000	-22049.1	-21979.6	-69.4234	1.25841	0.654564	0.56581	1.1916	0.805877	0.241223	0.893506	0.00433044	0.728927	0.185483	0.397957	0.00275126	0.608801	0.252033	0.417052	0.167682	0.459016	0.488567	0.129792	0.22581	0.363056	10.0422
6010	-22050.2	-21983.5	-66.7491	0.976782	0.600319	0.571744	1.00475	0.829344	0.257249	0.862082	0.00136399	0.858233	0.189121	0.533798	0.00305241	0.559026	0.262139	0.418742	0.12839	0.513053	0.565093	0.0417002	0.212065	0.386757	9.77481
6020	-22047.2	-21969.5	-77.7827	1.2321	0.625638	0.664379	1.31903	0.952129	0.338543	1.06239	0.000958775	0.939349	0.179778	0.379315	0.00733697	0.560682	0.355709	0.411647	0.150566	0.48165	0.696879	0.0765278	0.0723597	0.3712	10.8782
6030	-22056	-21985.9	-70.151	1.04173	0.50444	0.657727	1.17139	0.91228	0.244128	1.04008	0.00487754	0.685066	0.208425	0.466232	0.0023547	0.660522	0.467456	0.358943	0.0971435	0.348651	0.594874	0.106249	0.111881	0.430537	10.115
6040	-22050.9	-21980.9	-69.9379	1.07203	0.521544	0.588218	1.33816	0.800179	0.328809	1.00692	0.00100496	0.776887	0.184367	0.396695	0.00338292	0.629283	0.179559	0.422849	0.139079	0.595977	0.406168	0.152287	0.135347	0.41494	10.0937
6050	-22046.1	-21972.3	-73.7865	1.09269	0.553568	0.627616	1.35256	1.03728	0.315975	0.939193	0.0005041	0.918251	0.135077	0.416436	0.00469286	0.651635	0.177772	0.471093	0.144381	0.370567	0.63972	0.119165	0.171605	0.338766	10.4785
6060	-22056.9	-21984.8	-72.0841	0.948137	0.584206	0.61765	1.2453	0.899461	0.268871	1.19767	0.00105863	0.945172	0.161062	0.469983	0.00608134	0.636593	0.157998	0.425458	0.0633375	0.440008	0.47491	0.222504	0.115546	0.427301	10.3083
6070	-22049	-21976.7	-72.2839	1.13878	0.700502	0.59956	1.11766	0.871111	0.29007	0.895158	0.000825989	0.820718	0.18705	0.453647	0.0057067	0.449268	0.273433	0.429743	0.106045	0.577592	0.626972	0.288058	0.0745041	0.421886	10.3283
6080	-22049.8	-21976.8	-72.9286	1.29386	0.513041	0.677034	1.21351	0.819976	0.310457	0.880002	0.00141983	0.889888	0.182751	0.365863	0.00132192	0.530442	0.288739	0.394125	0.0610502	0.561403	0.468828	0.288058	0.0500062	0.600988	10.3928
6090	-22052.4	-21980.4	-72.0349	1.16739	0.502742	0.732507	1.14398	0.963635	0.240748	1.10003	0.000494771	0.718942	0.14111	0.37889	0.00604486	0.492038	0.293304	0.452427	0.107462	0.475974	0.492609	0.288058	0.28377	0.321229	10.3034
6100	-22053.1	-21978.3	-74.805	1.25625	0.578246	0.577165	1.05271	0.889067	0.362824	1.11524	3.28725e-05	0.789223	0.134076	0.490405	0.00604486	0.551	0.257565	0.446496	0.167997	0.645388	0.52599	0.253028	0.186067	0.295579	10.5804
6110	-22048.4	-21972.9	-75.4493	1.27789	0.514947	0.647894	1.12755	0.974307	0.298472	0.959446	3.03431e-06	0.998024	0.171689	0.446048	0.00549489	0.458265	0.286534	0.422594	0.207879	0.58169	0.673276	0.118327	0.149979	0.324518	10.6448
6120	-22045.5	-21973.7	-71.8369	1.14639	0.668768	0.664227	1.2339	0.878568	0.360847	0.891292	0.00211809	0.927369	0.137988	0.396224	0.00413063	0.524625	0.270575	0.456025	0.117627	0.45379	0.433076	0.213799	0.232749	0.269508	10.2836
6130	-22046.8	-21976.3	-70.5622	1.1618	0.629318	0.539943	1.2339	0.956026	0.288034	0.949073	0.00194746	0.812135	0.141728	0.364947	0.00148923	0.592304	0.210167	0.474256	0.196481	0.366734	0.597472	0.148303	0.0889213	0.401145	10.1561
6140	-22044.1	-21972	-72.0877	1.22079	0.61669	0.675762	1.19149	0.908545	0.31975	0.917146	0.000470991	0.801575	0.155623	0.420386	0.00436889	0.575583	0.220043	0.407329	0.203332	0.404911	0.625297	0.155789	0.136559	0.34722	10.3087
6150	-22049.6	-21971.5	-78.1222	1.28768	0.57382	0.695876	1.42416	0.97332	0.259223	0.925908	0.00127456	0.948166	0.191283	0.40598	0.00365741	0.66253	0.266492	0.385028	0.078329	0.649447	0.627351	0.0220725	0.132033	0.398483	10.9121
6160	-22048.8	-21979.2	-69.6044	1.22326	0.522006	0.577391	1.14935	0.818882	0.408509	0.883304	0.00070114	0.956244	0.111982	0.369883	0.00684998	0.63087	0.285081	0.48195	0.0698084	0.396654	0.563049	0.112816	0.116274	0.375477	10.0603
6170	-22051.3	-21980.5	-70.8251	1.3122	0.582401	0.6715	1.1638	0.838751	0.338061	0.800296	0.000359276	1.02222	0.210605	0.342995	0.00485783	0.574296	0.159077	0.393415	0.20387	0.510139	0.485575	0.184699	0.169411	0.213886	10.1824
6180	-22049.3	-21977.8	-71.4815	1.02223	0.512597	0.761213	1.19272	0.963782	0.253807	0.996778	0.000132242	0.890588	0.217594	0.41045	0.00308132	0.619805	0.202701	0.362361	0.223811	0.441683	0.506034	0.069825	0.113511	0.483339	10.248
6190	-22047.6	-21975.4	-72.2528	1.18625	0.611311	0.607658	1.22122	0.963782	0.249345	0.875148	0.00115699	0.829583	0.237942	0.479825	0.00680804	0.687086	0.216719	0.363305	0.0837549	0.419182	0.493779	0.195989	0.1194	0.475937	10.3252
6200	-22050.7	-21982.2	-68.4507	1.23172	0.653537	0.579499	1.06767	0.879923	0.251919	0.732497	0.000793982	1.02744	0.151301	0.488941	0.00572865	0.59409	0.274286	0.426456	0.000567073	0.525155	0.384569	0.234988	0.171641	0.26224	9.94497
6210	-22056.2	-21989.8	-66.4051	1.00933	0.623728	0.572999	1.16436	0.935353	0.319528	0.738644	0.00104207	0.939256	0.152847	0.385646	0.00831725	0.591811	0.264224	0.433621	0.0222383	0.525155	0.353529	0.328279	0.119561	0.250944	9.74041
6220	-22049.1	-21978.9	-70.202	1.11512	0.555664	0.578826	1.14406	0.904097	0.359423	0.982183	0.0019074	1.07567	0.15587	0.378236	0.00402424	0.639495	0.339264	0.427007	0.106658	0.463079	0.409878	0.145347	0.0362831	0.297996	10.1201
6230	-22049.4	-21976.9	-72.4588	1.20034	0.602617	0.647813	1.47522	0.876839	0.337002	0.796684	4.11391e-05	0.896381	0.139449	0.476816	0.00576444	0.577889	0.290398	0.432317	0.0750851	0.390202	0.625098	0.0441173	0.0930326	0.362673	10.3458
6240	-22056.5	-21983.8	-72.7471	1.1702	0.598076	0.571893	1.11892	1.04369	0.226752	0.888154	0.00068915	0.9625	0.105328	0.418982	0.00449377	0.545849	0.423222	0.541289	0.123822	0.438049	0.439721	0.244101	0.26588	0.242998	10.3746
6250	-22049.7	-21975.5	-74.2148	1.22663	0.575483	0.713599	1.21783	1.03779	0.31813	1.01338	0.00188435	0.916744	0.0942974	0.344802	0.00148836	0.581625	0.20759	0.480488	0.0803246	0.428464	0.57577	0.220113	0.113271	0.371675	10.5214
6260	-22052.8	-21978.7	-74.0203	1.17351	0.562283	0.608331	1.33033	0.841343	0.32318	1.06409	0.00267149	0.878784	0.109854	0.416754	0.00172292	0.44859	0.344561	0.521895	0.303999	0.455431	0.497188	0.152153	0.0714371	0.39382	10.5019
6270	-22060.3	-21983.6	-76.6462	0.989367	0.68294	0.613967	1.4797	0.886361	0.382261	1.00073	0.00267149	1.05217	0.182028	0.281874	0.00153392	0.444461	0.344561	0.413043	0.437261	0.536846	0.443588	0.0131148	0.121481	0.454555	10.7645
6280	-22048.9	-21973.2	-75.7743	1.22442	0.576532	0.764452	1.15837	0.843581	0.314612	1.19622	0.00311843	0.907657	0.153075	0.411514	0.00259815	0.516111	0.319068	0.434609	0.232502	0.453689	0.620216	0.0494876	0.110984	0.384506	10.6773
