Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	TL
279	-22122.2	-22048.1	-74.1108	1.21371	0.576764	0.558598	1.2689	1.04555	0.253153	0.713862	0.00110673	0.98987	0.1807	0.464058	0.0024598	0.349131	0.67157	0.378897	0.487209	0.608841	0.0798719	0.459917	0.0412674	0.165548	10.511
280	-22120.4	-22044.8	-75.5624	1.28117	0.624659	0.599214	1.32352	0.88293	0.253153	0.870876	0.00131434	0.858515	0.178865	0.453807	0.0050434	0.413024	0.609575	0.399125	0.555292	0.527452	0.0690911	0.441491	0.033137	0.274884	10.6561
281	-22122	-22045.5	-76.4719	1.13014	0.584997	0.589645	1.49592	0.940502	0.248298	0.910952	0.00131983	0.84071	0.135583	0.488318	0.00200558	0.230745	0.74144	0.456814	0.437623	0.804121	0.0788338	0.358148	0.0780607	0.19291	10.7471
282	-22120.9	-22044.2	-76.6965	1.27309	0.677161	0.543248	1.18211	0.900789	0.285707	1.07651	0.00271681	0.994596	0.138913	0.45794	0.00186775	0.280008	0.499257	0.441361	0.402631	0.747371	0.221749	0.361017	0.113441	0.168065	10.7695
283	-22124.2	-22052.2	-72.0103	1.14037	0.520114	0.670773	1.16516	0.900789	0.323467	0.838537	0.00129435	0.892743	0.163705	0.551134	0.00268478	0.191744	0.603244	0.390143	0.402631	0.563352	0.122856	0.474519	0.250375	0.131292	10.3009
284	-22126.9	-22055.4	-71.5114	0.970042	0.689382	0.586793	1.13068	0.829318	0.324422	1.03501	0.000223403	0.944337	0.189256	0.451676	0.00153555	0.274166	0.637937	0.436893	0.369026	0.580314	0.0658888	0.485314	0.0623799	0.186438	10.251
285	-22117.6	-22040.3	-77.2584	1.30243	0.55376	0.74489	1.23825	0.803577	0.313059	0.977784	0.00529627	0.942918	0.160603	0.411725	0.00230482	0.374554	0.704416	0.436262	0.511226	0.639724	0.0980486	0.427346	0.026763	0.15081	10.8257
286	-22121	-22045.6	-75.4341	1.26622	0.531751	0.609321	1.27512	0.800562	0.373075	0.960071	0.00406102	1.01261	0.18439	0.423242	0.0041488	0.265988	0.702781	0.426198	0.521211	0.57548	0.0371631	0.41172	0.00798261	0.250214	10.6433
287	-22128	-22058.1	-69.8732	1.23575	0.561626	0.605417	1.22754	0.858332	0.264169	0.547485	0.000196897	1.095	0.166907	0.370202	0.00325953	0.452195	0.701443	0.417468	0.437983	0.575122	0.0402023	0.431496	0.037049	0.0583683	10.0872
288	-22120	-22044.3	-75.6916	1.29233	0.586939	0.591752	1.23233	0.905255	0.298225	0.799976	0.00190989	0.846323	0.166138	0.481836	0.00307546	0.39718	0.835845	0.417784	0.518928	0.667943	0.0452408	0.416019	0.0777095	0.0863242	10.6691
289	-22124.7	-22048.4	-76.2394	1.38106	0.583236	0.644453	1.23866	0.825408	0.339861	0.708655	0.00291091	0.983053	0.129189	0.328493	0.00128006	0.548039	0.714356	0.454592	0.574254	0.610833	0.143081	0.368957	0.0683798	0.0750829	10.7238
290	-22124.1	-22049	-75.172	1.06756	0.61417	0.654307	1.38088	0.927775	0.28628	0.677675	0.00101051	1.00821	0.143541	0.350997	0.00187659	0.371988	0.73932	0.493955	0.480326	0.607517	0.205434	0.358348	0.144815	0.101104	10.6171
291	-22123.8	-22046	-77.8242	1.14119	0.619481	0.524916	1.31905	0.843041	0.255501	1.03129	0.00222405	0.972378	0.139207	0.464384	0.00436923	0.286315	0.753342	0.465123	0.419937	0.795251	0.107934	0.528145	0.0925035	0.116739	10.8823
292	-22119.3	-22045.3	-74.0534	1.26219	0.613226	0.579961	1.13798	0.847219	0.27255	0.861409	0.000780742	1.0128	0.160181	0.440711	0.00355301	0.400989	0.641439	0.455749	0.428548	0.728715	0.0718544	0.297973	0.253216	0.0341941	10.5052
293	-22121.2	-22044.4	-76.8124	1.26163	0.623468	0.590796	1.33263	0.973371	0.358623	1.11713	0.000842012	0.809654	0.186689	0.414418	0.00364442	0.358816	0.686344	0.450926	0.421679	0.620115	0.0822107	0.366347	0.0703948	0.051415	10.7811
294	-22122.1	-22045.9	-76.1581	1.33593	0.569846	0.626501	1.23472	0.897054	0.236152	1.07239	0.000625092	0.81394	0.19887	0.546161	0.00373541	0.266531	0.503383	0.382115	0.455953	0.605472	0.208482	0.353381	0.296702	0.107775	10.7157
295	-22130	-22054.4	-75.5942	1.43482	0.647919	0.60756	1.23634	0.675666	0.311641	0.903387	0.00175269	0.855562	0.198422	0.496228	0.00219693	0.17026	0.687394	0.356553	0.592326	0.523782	0.216159	0.41632	0.232755	0.0922793	10.6593
296	-22121.4	-22042.4	-78.9572	1.24799	0.697635	0.5955	1.39514	1.07058	0.306924	0.962097	0.0023084	1.05581	0.168096	0.329155	0.00353966	0.268143	0.563921	0.447208	0.422936	0.656955	0.172754	0.29588	0.170416	0.162632	10.9956
297	-22119.9	-22044.2	-75.6992	1.04059	0.649468	0.566241	1.39514	1.01721	0.270604	0.94848	0.000556026	1.02227	0.162189	0.454087	0.00444382	0.209067	0.567429	0.443177	0.487187	0.656955	0.12546	0.310657	0.170416	0.168196	10.6698
298	-22120.3	-22044.6	-75.6929	1.06516	0.623979	0.649485	1.26224	0.817093	0.267298	1.00948	0.00183574	0.950963	0.16971	0.420983	0.00454883	0.350801	0.766032	0.447199	0.604585	0.452949	0.153615	0.401001	0.0820349	0.168196	10.6692
299	-22120.3	-22045	-75.3257	1.2988	0.610822	0.767399	1.23676	0.889144	0.359998	0.856766	0.00183574	0.787991	0.126957	0.390128	0.00376963	0.268833	0.752277	0.463593	0.529624	0.616068	0.0245158	0.391351	0.166118	0.0897104	10.6325
300	-22130.6	-22050.4	-80.1813	1.18374	0.52	0.736861	1.44545	0.889144	0.289821	1.01067	0.0053803	0.966002	0.158541	0.422559	0.00567492	0.262142	0.71367	0.464532	0.408099	0.759261	0.0420032	0.416175	0.0839617	0.334348	11.118
301	-22118.6	-22044.6	-74.0189	1.3443	0.596235	0.546653	1.35389	0.892589	0.26428	0.790329	0.000911097	0.88972	0.128131	0.439974	0.00142006	0.207831	0.669809	0.490017	0.487649	0.640583	0.189757	0.296124	0.0813977	0.190192	10.5018
302	-22118.7	-22042.1	-76.6656	1.17054	0.647571	0.634759	1.17986	0.897176	0.268808	0.798381	0.00187982	1.1034	0.125646	0.453741	0.00143216	0.351704	0.787255	0.441632	0.483792	0.669591	0.163218	0.441664	0.0841498	0.0602573	10.7665
303	-22123.8	-22047.3	-76.4734	1.26121	0.647571	0.630285	1.33923	0.897926	0.31632	1.0202	0.00388844	0.903773	0.110636	0.45394	0.00198278	0.323387	0.700026	0.492374	0.515505	0.643908	0.043268	0.159398	0.190106	0.0923061	10.7472
304	-22118.6	-22043.9	-74.7112	1.32368	0.503837	0.657635	1.25911	0.97905	0.256645	0.979685	0.00142155	0.898809	0.173387	0.409102	0.00399219	0.39529	0.569733	0.43575	0.456382	0.643908	0.117706	0.278838	0.190106	0.0369522	10.571
305	-22120.6	-22046.4	-74.2058	1.22438	0.594087	0.750126	1.32841	0.842154	0.321732	0.934883	0.00199753	0.738527	0.175904	0.446502	0.00697386	0.270424	0.543289	0.425083	0.465096	0.58846	0.123917	0.417326	0.188804	0.132404	10.5205
306	-22126.9	-22046.5	-80.4431	1.38561	0.703351	0.583053	1.2997	1.00063	0.290371	0.92394	0.00230533	0.941898	0.179052	0.317545	0.00407384	0.339925	0.730289	0.395966	0.531805	0.87194	0.10102	0.402858	0.0529049	0.0859773	11.1442
307	-22122.8	-22053.4	-69.3369	1.22602	0.595684	0.672098	1.15933	0.930503	0.319528	0.748971	0.00109688	0.769055	0.165379	0.401072	0.0036676	0.33989	0.611212	0.435621	0.444171	0.555481	0.0997399	0.343594	0.00691482	0.204561	10.0336
308	-22127.7	-22055.6	-72.0795	0.964333	0.644871	0.573609	1.10979	0.975573	0.276655	0.895415	0.00660931	0.870392	0.213419	0.522122	0.00248701	0.426553	0.620831	0.382207	0.337894	0.648465	0.28455	0.373956	0.0191498	0.158968	10.3079
309	-22125	-22053.4	-71.6138	1.1287	0.65988	0.580391	1.11123	0.712718	0.274902	0.925791	0.00114408	0.852685	0.155761	0.351831	0.00259034	0.426553	0.64738	0.42691	0.474259	0.484083	0.213345	0.426052	0.266547	0.138527	10.2613
310	-22120.7	-22044.4	-76.3642	1.06948	0.585045	0.645644	1.29192	0.867892	0.323417	0.966147	0.00567854	0.857727	0.12959	0.464663	0.00235838	0.398952	0.843678	0.458722	0.480338	0.601881	0.136512	0.419153	0.0567417	0.130777	10.7363
311	-22128.1	-22052.1	-75.965	1.17283	0.539025	0.668926	1.48323	1.01679	0.312236	0.928498	0.00111101	0.615329	0.135234	0.402358	0.00716649	0.307451	0.720836	0.421796	0.390496	0.592157	0.161282	0.491605	0.210774	0.117262	10.6964
312	-22124.7	-22049.3	-75.3248	1.29999	0.517512	0.618628	1.2229	0.833323	0.244334	1.00643	0.000679667	0.790832	0.122584	0.456994	0.0048322	0.26602	0.451804	0.471931	0.413694	0.747299	0.237624	0.462611	0.329739	0.132613	10.6324
313	-22116.9	-22043.6	-73.3045	1.22504	0.700146	0.535085	1.19381	0.820278	0.30669	1.03211	0.00105058	0.843152	0.154079	0.373942	0.00314364	0.291262	0.594625	0.441657	0.567517	0.559494	0.131058	0.322149	0.171837	0.162223	10.4304
314	-22121.7	-22045.4	-76.2123	1.28835	0.594438	0.526802	1.20404	0.972545	0.23858	0.82375	0.00445548	0.966665	0.182403	0.535999	0.000178917	0.421185	0.639145	0.435315	0.493028	0.737054	0.0463282	0.297903	0.166084	0.146876	10.7211
315	-22127.6	-22054.3	-73.2624	1.31706	0.613006	0.655546	1.2672	0.974388	0.240862	0.748319	0.00268939	0.711674	0.128934	0.535999	0.00261489	0.224328	0.575064	0.446994	0.446907	0.611321	0.0652352	0.580699	0.0591242	0.21818	10.4261
316	-22119	-22046.3	-72.7354	1.1443	0.552659	0.601528	1.19339	0.898526	0.341169	0.861826	0.00109469	0.963725	0.120178	0.386086	0.00413481	0.466993	0.601091	0.50169	0.437908	0.611321	0.0320597	0.305047	0.0978717	0.250838	10.3734
317	-22125.9	-22052	-73.8974	1.13353	0.598961	0.593404	1.21821	0.990156	0.442422	0.808615	0.00113253	0.883849	0.150316	0.377484	0.0055562	0.272662	0.485418	0.445467	0.568015	0.758524	0.072929	0.360535	0.0938172	0.228643	10.4896
318	-22123.2	-22050	-73.1134	1.30408	0.567405	0.754034	1.20112	0.943707	0.362589	0.58972	0.00319737	0.932155	0.139111	0.35072	0.00126003	0.383049	0.735181	0.486115	0.474858	0.563157	0.0577332	0.289664	0.156154	0.116239	10.4112
319	-22122.9	-22046.8	-76.0233	1.13395	0.735457	0.530442	1.1832	0.972663	0.315592	0.896321	0.0037791	1.02488	0.15748	0.387213	0.000800773	0.340348	0.78942	0.425496	0.418393	0.486986	0.14578	0.57712	0.133758	0.0431434	10.7022
320	-22120.8	-22046.5	-74.253	1.09842	0.645753	0.581579	1.22364	0.950854	0.339721	0.846482	0.00303798	0.862153	0.179449	0.472305	0.000803341	0.301513	0.729078	0.445938	0.4478	0.606236	0.121513	0.302464	0.156594	0.209862	10.5252
321	-22123.8	-22048.7	-75.1353	1.22667	0.555353	0.607606	1.29187	0.879097	0.24583	0.742591	0.000321835	0.981897	0.187793	0.515646	0.00222446	0.423046	0.772853	0.391933	0.479564	0.531099	0.111444	0.43839	0.193829	0.0343669	10.6134
322	-22120.6	-22047.4	-73.2297	1.12684	0.643129	0.636296	1.19461	0.733621	0.276054	0.98567	0.00610961	0.979346	0.156675	0.377354	0.00169846	0.304215	0.721657	0.43392	0.530251	0.650661	0.150818	0.378056	0.120915	0.0149819	10.4229
323	-22124.4	-22046.1	-78.3193	1.22866	0.783495	0.538939	1.49383	0.828172	0.3364	0.912226	0.00029289	0.919879	0.205966	0.42365	0.00395049	0.321971	0.582074	0.375381	0.426629	0.597981	0.168715	0.400028	0.301328	0.0822613	10.9318
324	-22129.4	-22055.1	-74.3593	1.06755	0.590694	0.786865	1.26464	0.799176	0.3364	0.949591	0.00577482	0.969421	0.202227	0.359825	0.00389551	0.22187	0.60606	0.339496	0.417496	0.814718	0.21549	0.331349	0.224597	0.0286968	10.5358
325	-22120.6	-22046	-74.5671	1.0892	0.662415	0.595821	1.33881	0.754353	0.290179	0.869911	0.000788603	0.916514	0.121891	0.421594	0.0044501	0.511683	0.542587	0.472377	0.541691	0.570004	0.0401468	0.510631	0.224597	0.0769614	10.5566
326	-22120.8	-22048.2	-72.546	1.37837	0.561649	0.688674	1.17898	0.800566	0.269023	0.791134	0.000119505	1.0584	0.162366	0.406262	0.00641486	0.371724	0.570416	0.432189	0.492616	0.561915	0.0505707	0.303575	0.0629601	0.206564	10.3545
327	-22121.9	-22047.9	-74.0137	1.21728	0.660403	0.542787	1.18339	0.791133	0.212668	1.006	0.00179891	0.926245	0.187824	0.489307	0.00513248	0.284971	0.649181	0.397507	0.536209	0.727037	0.238477	0.195033	0.0753275	0.17357	10.5013
328	-22128.8	-22052.5	-76.2555	1.24914	0.605725	0.516389	1.1949	0.941798	0.211316	0.91638	0.00273696	0.725117	0.229986	0.441044	0.00279109	0.410254	0.641939	0.42934	0.4967	0.791139	0.180534	0.37111	0.270258	0.0968414	10.7254
329	-22121	-22045.7	-75.3473	1.28213	0.513588	0.736602	1.24682	0.886459	0.206235	0.800635	0.000132027	0.987778	0.204572	0.473426	0.00373657	0.415349	0.688202	0.369068	0.542233	0.625462	0.157206	0.37111	0.0806138	0.043278	10.6346
330	-22121.1	-22046.3	-74.8304	1.12329	0.635594	0.640533	1.43646	0.880684	0.216472	0.881336	0.00239281	0.82714	0.153223	0.424598	0.00634522	0.420788	0.588195	0.428307	0.534724	0.726186	0.0554339	0.411817	0.0616864	0.127728	10.5829
331	-22121.2	-22047.8	-73.3802	1.1623	0.6319	0.620997	1.29519	0.855688	0.26866	0.865071	0.00271034	0.921684	0.127514	0.425597	0.00806965	0.411506	0.645665	0.492347	0.379886	0.502282	0.0650686	0.480404	0.134299	0.141089	10.4379
332	-22121.2	-22043.8	-77.4231	1.16055	0.515529	0.586924	1.29497	0.87715	0.25277	0.874414	0.00330611	0.998243	0.140385	0.541574	0.00241437	0.410445	0.634111	0.463529	0.501794	0.770549	0.180302	0.401476	0.126945	0.104833	10.8422
333	-22125.9	-22058.3	-67.6408	1.23382	0.45917	0.656797	1.04799	0.87715	0.314845	0.65042	0.00455291	0.931121	0.125476	0.315813	0.000817072	0.351107	0.62096	0.464061	0.503657	0.672133	0.163343	0.160137	0.0761517	0.234453	9.86398
334	-22120.3	-22043	-77.3676	1.1951	0.628324	0.646782	1.21798	0.797136	0.259824	0.967199	0.00169196	1.0749	0.226258	0.484708	0.00303245	0.345064	0.485982	0.371509	0.533208	0.635111	0.163343	0.477284	0.0284286	0.293804	10.8367
335	-22124.6	-22047.4	-77.2519	1.38449	0.51657	0.611904	1.36447	0.8667	0.345508	1.05836	0.00465569	0.993243	0.223135	0.435527	0.000599384	0.346854	0.704095	0.335861	0.39211	0.667235	0.0789881	0.395558	0.00721408	0.0920073	10.8251
336	-22122.9	-22046.5	-76.4238	1.09835	0.694513	0.677927	1.18369	0.948145	0.236831	0.977021	0.00638111	1.00002	0.198905	0.390984	0.00152864	0.408457	0.681301	0.406628	0.503113	0.515539	0.140875	0.440655	0.0138657	0.217542	10.7423
337	-22117.4	-22040.9	-76.5271	1.12505	0.661585	0.680494	1.1063	0.898329	0.324345	0.917752	0.00178301	1.0404	0.191905	0.39016	0.00420638	0.514371	0.617328	0.406544	0.487385	0.667497	0.115706	0.390534	0.006984	0.203947	10.7526
338	-22123.6	-22051.2	-72.3828	1.03942	0.634598	0.548179	1.32634	0.882888	0.292854	0.916195	0.00466507	0.870744	0.206426	0.367197	0.00158934	0.374492	0.597329	0.366443	0.50153	0.452403	0.149918	0.487809	0.113212	0.203947	10.3382
339	-22119.7	-22044.2	-75.5077	1.20122	0.598057	0.667603	1.32885	0.966565	0.343432	0.815175	0.000294616	0.917409	0.171166	0.34525	0.00416098	0.320307	0.572077	0.464346	0.445809	0.628334	0.190428	0.361832	0.118308	0.190052	10.6507
340	-22123.5	-22051.7	-71.755	1.1579	0.566922	0.692213	1.16807	1.08647	0.248065	0.809725	0.000481992	0.772725	0.169725	0.451462	0.00197378	0.255667	0.694708	0.467393	0.471801	0.494178	0.161262	0.361832	0.0569136	0.185915	10.2754
341	-22122.8	-22050.6	-72.2754	1.11209	0.515786	0.564238	1.31133	0.755479	0.276911	0.862836	0.00156352	0.83063	0.130263	0.334874	0.0038552	0.383774	0.575919	0.479844	0.577749	0.789989	0.186926	0.369271	0.128416	0.135698	10.3274
342	-22119.7	-22047	-72.6991	1.13994	0.595763	0.610884	1.09114	0.856403	0.37876	0.895251	0.00112612	0.933564	0.188853	0.385631	0.00702527	0.333051	0.697198	0.399676	0.394158	0.702858	0.159255	0.390931	0.07964	0.128694	10.3698
343	-22126.6	-22053	-73.6326	1.08547	0.659037	0.701566	1.13549	0.926021	0.359237	0.85241	0.00519862	1.03322	0.226503	0.325524	0.00415193	0.432224	0.649591	0.368987	0.334873	0.700178	0.0932112	0.424407	0.0423835	0.10348	10.4632
344	-22122	-22049.9	-72.0381	1.09238	0.605247	0.743066	1.2735	0.801207	0.340194	0.721459	0.00145878	0.961984	0.159029	0.420186	0.00266649	0.283489	0.627407	0.439353	0.5467	0.385842	0.18896	0.462673	0.0724842	0.174427	10.3037
345	-22118.9	-22048	-70.9362	1.20956	0.666507	0.650682	1.07442	0.850211	0.314213	0.864853	0.00343932	0.951667	0.145601	0.36565	0.00192452	0.283489	0.676899	0.394105	0.532951	0.532776	0.140807	0.330726	0.0759228	0.127113	10.1935
346	-22119.2	-22048.2	-71.0285	1.01813	0.48339	0.644718	1.27099	0.857667	0.250622	0.911737	0.00260599	0.887296	0.183805	0.429153	0.0013559	0.260533	0.609759	0.399236	0.508298	0.644529	0.149939	0.434103	0.170214	0.0846663	10.2028
347	-22121.1	-22042.6	-78.4618	1.21464	0.593067	0.700248	1.14101	0.88592	0.218138	1.03632	0.00210569	1.05095	0.160649	0.462428	0.000904822	0.253248	0.732899	0.44632	0.512525	0.539867	0.365869	0.377495	0.162929	0.0885544	10.9461
348	-22118.6	-22040.6	-77.9681	1.31567	0.68751	0.601953	1.25623	0.940938	0.323996	0.883958	0.0012998	0.948696	0.143837	0.37718	0.00289493	0.106699	0.556032	0.458218	0.647827	0.723619	0.317034	0.336853	0.179583	0.086677	10.8967
349	-22122.1	-22047.7	-74.3937	1.23934	0.684819	0.520122	1.09031	0.770494	0.244728	1.02363	0.00120174	1.00682	0.134907	0.460059	0.00447454	0.0808274	0.68711	0.49594	0.635529	0.591198	0.351036	0.305926	0.092501	0.118289	10.5393
350	-22126.4	-22045.3	-81.1077	1.35524	0.745991	0.546199	1.17512	0.973741	0.309364	1.16378	0.000749986	0.954038	0.160828	0.483428	0.00342952	0.0413116	0.710056	0.464264	0.557651	0.563411	0.5373	0.305926	0.0605928	0.0982505	11.2107
351	-22125.5	-22047.5	-77.9914	1.12088	0.745991	0.744258	1.26951	0.989742	0.342848	0.886348	0.000828924	0.876733	0.209257	0.450595	0.00529408	0.161092	0.642169	0.363194	0.477815	0.710707	0.490067	0.30401	0.0833983	0.0243091	10.899
352	-22125.3	-22053.9	-71.4388	1.11859	0.517164	0.712388	1.22084	0.806891	0.28558	0.866764	0.00383692	0.852923	0.197658	0.345706	0.000382356	0.241327	0.602917	0.366899	0.518797	0.791334	0.490067	0.201792	0.0935024	0.00842136	10.2438
353	-22125.7	-22052.8	-72.8986	1.1886	0.521378	0.679369	1.09071	0.877049	0.236872	0.93328	0.00398196	1.04965	0.200729	0.540024	0.00204256	0.16387	0.665655	0.372121	0.353861	0.575848	0.492911	0.341622	0.0957364	0.00444307	10.3898
354	-22122.6	-22046.4	-76.2403	1.32405	0.560637	0.603037	1.31142	1.09356	0.209452	0.887281	0.00398196	0.891941	0.195547	0.469754	0.000148727	0.0812854	0.752182	0.382901	0.415681	0.626191	0.409223	0.361256	0.142972	0.0014335	10.7239
355	-22123.4	-22051	-72.4545	1.21482	0.499698	0.737859	1.24065	0.785507	0.315272	0.829633	0.0010642	0.795934	0.209089	0.373545	0.00135059	0.295957	0.652464	0.418384	0.415681	0.705649	0.379576	0.29142	0.166366	0.0154328	10.3453
356	-22123.7	-22045.2	-78.5508	1.19922	0.671069	0.657817	1.43956	0.908326	0.297593	0.884388	0.00106514	0.949029	0.167655	0.402733	0.00503768	0.243748	0.51685	0.416539	0.616422	0.788596	0.180971	0.361065	0.0555111	0.19178	10.955
357	-22124.2	-22049.6	-74.58	1.15016	0.378643	0.740302	1.28572	0.774124	0.350014	0.88425	0.00017312	0.989433	0.179316	0.374475	0.00248795	0.315007	0.694479	0.390243	0.544424	0.602245	0.186545	0.448704	0.110721	0.156437	10.5579
358	-22125.7	-22052.9	-72.7567	0.958801	0.531627	0.660412	1.17999	0.82953	0.267661	0.926403	0.00358831	1.12303	0.170818	0.422516	0.00180239	0.268974	0.560757	0.383817	0.396046	0.647523	0.403405	0.363005	0.13769	0.13817	10.3756
359	-22125.1	-22048.9	-76.1802	1.26108	0.472097	0.706634	1.54713	0.913099	0.329681	0.6602	0.00123935	0.968178	0.180931	0.404055	0.000183523	0.0549191	0.590389	0.436386	0.45042	0.686773	0.364894	0.404021	0.137597	0.148015	10.7179
360	-22121.6	-22048.2	-73.4111	1.17709	0.684687	0.540407	1.33914	0.966635	0.235048	0.756768	0.00395106	0.972106	0.168877	0.502617	0.00180569	0.151626	0.477743	0.415619	0.472297	0.584779	0.349097	0.268493	0.224827	0.147399	10.441
361	-22121.7	-22043.5	-78.2068	1.28239	0.649388	0.564054	1.28224	1.01307	0.284388	0.949101	0.00175679	1.06298	0.175538	0.399616	0.0010497	0.144163	0.491763	0.412803	0.557529	0.651501	0.374808	0.417886	0.167033	0.0375265	10.9206
362	-22120	-22047.8	-72.2481	1.15863	0.583473	0.714148	1.05541	0.897145	0.256563	0.990722	0.000471947	0.909534	0.15351	0.483957	0.00196369	0.153795	0.632167	0.416787	0.419161	0.630436	0.41335	0.355628	0.0914513	0.00640388	10.3247
363	-22120	-22045.4	-74.5716	1.12205	0.536819	0.674992	1.37299	0.869907	0.24052	0.926864	0.00215125	0.943973	0.185711	0.432564	0.00243502	0.208917	0.5884	0.416787	0.497712	0.547813	0.445127	0.275947	0.263822	0.00156236	10.5571
364	-22127.7	-22058.1	-69.5362	1.10231	0.586825	0.576622	1.00549	0.924243	0.432601	0.688805	0.00276339	0.79399	0.185155	0.394372	0.00523762	0.170468	0.697859	0.44338	0.426373	0.659355	0.487875	0.285462	0.16974	0.0146015	10.0535
365	-22128.8	-22054.6	-74.2527	0.96467	0.467426	0.722139	1.02467	0.979399	0.432601	0.877366	0.00264284	0.912751	0.189821	0.420457	0.000942586	0.256843	0.662563	0.403785	0.481731	0.720682	0.275835	0.516355	0.210571	0.00192306	10.5252
366	-22120.4	-22042.7	-77.6984	1.32586	0.630173	0.510103	1.32576	0.887291	0.305725	0.812295	0.00222405	1.09596	0.153459	0.412684	0.00412142	0.0558677	0.526661	0.459201	0.488029	0.754612	0.444944	0.341832	0.228473	0.104476	10.8697
367	-22123.3	-22052.9	-70.4541	0.92521	0.568354	0.617874	1.16136	0.969173	0.325573	0.693921	0.0026458	1.02679	0.138776	0.340872	0.00342786	0.110908	0.667001	0.483469	0.441895	0.657019	0.297982	0.430046	0.213331	0.0696737	10.1453
368	-22126	-22049.3	-76.7075	1.22048	0.570092	0.768095	1.10498	0.845522	0.242288	0.998667	0.00267725	0.927449	0.0842932	0.512262	0.00389667	0.162018	0.736918	0.529387	0.612855	0.555296	0.450371	0.199935	0.175138	0.0680242	10.7706
369	-22120.1	-22047.5	-72.5724	1.30098	0.591945	0.719245	1.27093	0.89675	0.293004	0.794714	0.00495008	0.814428	0.170655	0.412019	0.000452737	0.121348	0.676278	0.383972	0.544798	0.534394	0.369144	0.210547	0.167955	0.0786266	10.3571
370	-22125.6	-22049.9	-75.6565	1.15068	0.536947	0.674542	1.36392	0.693832	0.280874	0.897896	0.00698612	1.17343	0.152281	0.46323	0.00465252	0.158912	0.69102	0.405797	0.526405	0.583453	0.289442	0.42648	0.12585	0.0589144	10.6655
371	-22122	-22047.8	-74.1438	1.07125	0.588288	0.623104	1.19816	0.875278	0.395705	0.912982	0.00494796	1.09772	0.0936699	0.393062	0.000206257	0.0435938	0.647237	0.460534	0.454255	0.635749	0.36639	0.424232	0.0742923	0.153631	10.5143
372	-22123.1	-22047.4	-75.7514	1.10193	0.57231	0.623104	1.40926	0.897422	0.381759	0.91878	0.00239388	0.979528	0.0802908	0.376463	0.00336061	0.120257	0.676246	0.508417	0.475873	0.573615	0.433485	0.297526	0.104835	0.138189	10.675
373	-22120.4	-22045.3	-75.124	1.33962	0.522058	0.691588	1.10684	0.857005	0.282197	0.841238	0.000672035	0.975743	0.153978	0.460293	0.00347458	0.100857	0.708647	0.480959	0.43159	0.642116	0.443994	0.30708	0.134304	0.128034	10.6123
374	-22123.8	-22046.1	-77.6228	1.35706	0.581986	0.6891	1.46742	0.860404	0.372937	0.797572	0.000159672	0.992907	0.126636	0.363824	0.00307231	0.154778	0.813391	0.426225	0.48469	0.539224	0.393659	0.308394	0.0900356	0.0387042	10.8622
375	-22118.1	-22043	-75.1296	1.12134	0.621855	0.626278	1.18255	0.929938	0.316759	0.913288	0.00211261	1.0167	0.153968	0.369244	0.00218266	0.207926	0.63869	0.455923	0.48469	0.637902	0.418843	0.280402	0.0725407	0.159733	10.6129
376	-22124.9	-22046.2	-78.617	1.08565	0.681889	0.705603	1.4496	0.94408	0.322499	1.07774	0.00216165	0.842614	0.137162	0.369244	0.00625038	0.210435	0.602336	0.441012	0.582054	0.541978	0.418843	0.242923	0.0859453	0.211585	10.9616
377	-22120.1	-22043.5	-76.5507	1.1129	0.551361	0.664267	1.56274	0.897538	0.291295	0.863355	0.00262193	0.979738	0.0923704	0.424006	0.00488804	0.155423	0.664294	0.494242	0.465404	0.566595	0.289592	0.377889	0.130013	0.164434	10.755
378	-22120	-22043.5	-76.485	1.13835	0.534448	0.670856	1.26044	1.03693	0.264834	0.79054	0.00356404	0.959344	0.110254	0.449664	0.000273794	0.0847896	0.661596	0.49421	0.412881	0.664989	0.359601	0.512683	0.144311	0.193834	10.7484
379	-22123.3	-22052.1	-71.1365	0.964842	0.643383	0.609337	1.25373	0.76539	0.331833	0.835953	0.00356404	0.868949	0.126924	0.397737	0.00015094	0.172521	0.655424	0.456596	0.357493	0.637195	0.359601	0.441351	0.144311	0.187268	10.2136
380	-22122.2	-22047.5	-74.7045	1.06726	0.520753	0.647623	1.04201	0.989245	0.308321	0.997178	0.00405414	0.889869	0.177483	0.421829	2.91359e-05	0.172521	0.840836	0.412697	0.574267	0.587867	0.357718	0.410738	0.0940887	0.0539686	10.5704
381	-22120	-22047	-73.0237	1.19769	0.639206	0.584876	1.21828	0.848477	0.34454	0.87622	0.00405414	0.754597	0.159996	0.374174	1.02521e-05	0.279555	0.773948	0.455304	0.451105	0.565609	0.337509	0.322588	0.107034	0.107496	10.4023
382	-22128.1	-22054.1	-74.0043	1.09177	0.578887	0.603517	1.2958	0.945096	0.291711	0.833793	0.00767401	0.828959	0.113877	0.293919	0.00212996	0.168907	0.798802	0.463635	0.496533	0.611209	0.331809	0.540744	0.146613	0.0549446	10.5003
