Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	TL
2790	-22054.9	-21982.2	-72.6316	1.25898	0.475777	0.789285	1.22255	0.810781	0.356797	0.844082	0.000108248	0.783324	0.0993829	0.445909	0.00447819	0.467034	0.0766113	0.0948925	0.468478	0.621886	0.244073	0.569925	0.329167	0.399533	10.3631
2800	-22052.4	-21980.6	-71.7709	0.943744	0.601058	0.767796	1.26818	0.899872	0.308067	0.941479	0.000704936	0.79256	0.138784	0.424177	0.0032212	0.477738	0.259132	0.113702	0.38995	0.628224	0.170932	0.544762	0.142406	0.460496	10.277
2810	-22051.6	-21980.1	-71.5428	1.22134	0.691335	0.521559	1.27089	0.877525	0.258057	0.857653	0.00203904	0.753769	0.162155	0.391506	0.0045988	0.406969	0.353617	0.15252	0.431946	0.565206	0.0905078	0.643076	0.129976	0.467935	10.2542
2820	-22050.3	-21975.1	-75.1787	1.36454	0.48856	0.690126	1.20885	0.885157	0.253607	0.972012	0.00207755	0.829495	0.161075	0.507133	0.00568349	0.432151	0.287059	0.122254	0.524036	0.700118	0.179246	0.544308	0.172389	0.287888	10.6178
2830	-22049	-21977.6	-71.3278	1.33976	0.554045	0.647344	1.06612	0.921511	0.241261	0.854343	0.00127138	0.85639	0.169558	0.414774	0.00722924	0.439709	0.231876	0.0545246	0.366357	0.660871	0.214503	0.626485	0.172389	0.392348	10.2327
2840	-22052.8	-21979.8	-73.0636	1.20612	0.585421	0.649322	1.0116	1.01152	0.236828	0.944678	0.000483253	0.827553	0.211485	0.48727	0.00558203	0.401431	0.340188	0.00641994	0.449564	0.783538	0.251748	0.63178	0.171708	0.19202	10.4063
2850	-22049	-21975.4	-73.5565	1.26147	0.572045	0.538141	1.44254	0.878228	0.243075	1.05764	0.00363258	0.776042	0.144844	0.449966	0.00282892	0.453301	0.118854	0.152222	0.575163	0.488641	0.187422	0.599688	0.184974	0.324828	10.4555
2860	-22052.5	-21976.6	-75.9098	1.39169	0.588627	0.795553	1.11996	0.790679	0.242737	1.04365	0.00509183	1.04632	0.178412	0.520618	0.00204326	0.400916	0.178694	0.159833	0.580147	0.472937	0.190695	0.570488	0.0530125	0.358772	10.6909
2870	-22048.9	-21977.3	-71.5911	1.15474	0.615986	0.619455	1.11322	1.07409	0.241129	0.911402	0.000480233	0.834993	0.177275	0.493928	0.00333165	0.39841	0.0875714	0.31082	0.394078	0.491774	0.341322	0.507837	0.0780926	0.409076	10.259
2880	-22045.9	-21973.2	-72.7628	1.21547	0.608684	0.632175	1.32683	0.808598	0.285968	0.964746	0.000670347	0.79576	0.21475	0.383492	0.00326482	0.392087	0.105788	0.0859114	0.559723	0.486704	0.313558	0.540401	0.294975	0.35662	10.3762
2890	-22048.5	-21978.3	-70.2625	1.25468	0.569174	0.51043	1.09946	0.958852	0.279111	0.919138	0.000109491	0.935337	0.167603	0.380696	0.00252378	0.417652	0.177641	0.0114681	0.599999	0.543607	0.336943	0.648199	0.118459	0.195062	10.1261
2900	-22048.3	-21974.9	-73.3946	1.17032	0.640793	0.61566	1.19045	0.927375	0.346589	0.81178	0.00353832	0.935337	0.167603	0.482422	0.000417598	0.409278	0.112428	0.0350155	0.378725	0.578124	0.34366	0.652069	0.247849	0.389928	10.4394
2910	-22052	-21976.2	-75.8461	1.22692	0.569987	0.670745	1.28862	0.94434	0.244527	0.823937	0.0025508	0.999812	0.222958	0.553524	0.000363124	0.393373	0.110179	0.068592	0.588386	0.470752	0.375242	0.583903	0.199609	0.346192	10.6845
2920	-22047	-21973.1	-73.9808	1.13647	0.566869	0.664337	1.15556	0.992492	0.279351	0.896664	0.000959657	0.867925	0.130628	0.534895	0.00295594	0.447026	0.103331	0.102268	0.452869	0.553375	0.366143	0.682965	0.217517	0.34338	10.498
2930	-22047.6	-21973.1	-74.5068	1.24276	0.572034	0.664337	1.43882	0.921505	0.260812	0.849604	0.000845041	0.884331	0.187967	0.502524	0.00425253	0.410125	0.175192	0.0201079	0.487216	0.588764	0.339143	0.50088	0.12987	0.369489	10.5506
2940	-22051.9	-21978.3	-73.5803	1.27618	0.482827	0.670257	1.1147	0.911359	0.284407	1.04547	0.00151692	1.09421	0.179152	0.42899	0.00306468	0.362545	0.146094	0.218121	0.487216	0.559697	0.185033	0.437711	0.246432	0.322943	10.4579
2950	-22054.5	-21983	-71.5838	1.24647	0.579818	0.485389	1.14879	0.911359	0.374536	0.92621	0.00451214	0.764089	0.144477	0.435728	0.00220628	0.486526	0.098898	0.0899817	0.458446	0.545925	0.260012	0.658551	0.0969289	0.539425	10.2583
2960	-22053.6	-21978.9	-74.7053	1.20659	0.60792	0.827059	1.14725	1.01744	0.252877	0.994872	0.00085782	0.843369	0.0979233	0.455976	0.00535503	0.473709	0.124899	0.00832219	0.52512	0.572477	0.403468	0.617397	0.0758858	0.311667	10.5704
2970	-22055.3	-21981.7	-73.6275	1.41458	0.637794	0.673913	1.21097	0.917237	0.337646	0.978143	0.00126914	0.863906	0.0763191	0.404794	0.00453697	0.521206	0.0151026	0.0306777	0.489796	0.502538	0.383208	0.526303	0.171689	0.301019	10.4627
2980	-22052.7	-21978.2	-74.5329	1.11941	0.618548	0.493845	1.19828	0.851934	0.299529	1.11297	0.00256456	1.12947	0.208997	0.404794	0.00212463	0.43738	0.213776	0.0749021	0.44129	0.492315	0.331094	0.636316	0.0602354	0.423419	10.5532
2990	-22056.9	-21987.1	-69.8471	1.22938	0.49655	0.664037	1.27673	0.739942	0.294102	0.684855	0.00340873	1.03715	0.220253	0.494897	0.00305404	0.4373	0.129936	0.0279697	0.505721	0.502915	0.299188	0.583278	0.17419	0.279741	10.0846
3000	-22044.6	-21972.6	-71.9456	1.1255	0.505291	0.730175	1.29805	0.878008	0.273914	0.852275	0.00118546	0.891942	0.163857	0.431011	0.00265406	0.452502	0.235863	0.154225	0.483418	0.593785	0.182077	0.57638	0.174759	0.287586	10.2945
3010	-22054.7	-21982	-72.683	0.965838	0.606123	0.674822	1.3705	1.04122	0.28859	0.995834	0.00118546	0.941397	0.166833	0.45512	0.00462976	0.402134	0.169645	0.0668301	0.476344	0.394277	0.0892781	0.49611	0.284957	0.476532	10.3682
3020	-22050.4	-21980	-70.4258	1.06105	0.512345	0.647583	1.16616	1.02925	0.275527	0.876252	0.000601357	1.07446	0.175904	0.512366	0.00440446	0.392217	0.141576	0.108006	0.342852	0.374209	0.280877	0.501454	0.234432	0.430958	10.1425
3030	-22056.7	-21985.7	-70.9736	1.21755	0.384147	0.807468	1.2002	0.927902	0.275527	0.793473	0.00370614	0.726194	0.157143	0.409155	0.00495167	0.442326	0.205372	0.084251	0.429003	0.589817	0.210522	0.564437	0.237642	0.526472	10.1973
3040	-22055.1	-21977.7	-77.3115	1.20699	0.47479	0.756862	1.31117	0.94009	0.232976	1.24272	0.00367965	0.811102	0.160649	0.463959	0.00168053	0.440542	0.223906	0.0682848	0.473107	0.346439	0.383148	0.595144	0.158923	0.534887	10.8311
3050	-22050.5	-21977.1	-73.3789	1.1906	0.609991	0.711658	1.39965	0.964416	0.310595	0.772828	0.00387851	0.815158	0.145187	0.426023	0.00158362	0.444542	0.223906	0.234868	0.46763	0.309969	0.206854	0.613037	0.118086	0.467322	10.4378
3060	-22053.9	-21982.9	-70.9969	1.30165	0.574727	0.577284	1.21641	0.795326	0.292332	0.942762	0.00250764	0.812161	0.191447	0.338314	0.00139828	0.408836	0.186025	0.206894	0.494062	0.482801	0.124798	0.487458	0.18009	0.582313	10.1996
3070	-22052.6	-21983.6	-68.9543	1.13475	0.427895	0.693073	1.19622	0.880718	0.311166	0.89928	0.007573	0.895068	0.174261	0.333359	0.000181559	0.421757	0.343531	0.0674646	0.433163	0.361995	0.25348	0.558482	0.146267	0.455644	9.99533
3080	-22051.8	-21980.7	-71.165	1.27234	0.490196	0.690163	1.18365	0.841546	0.343783	0.992591	0.00282969	0.824403	0.160428	0.432169	6.92725e-05	0.393838	0.343531	0.176238	0.489537	0.367013	0.178188	0.611042	0.0943296	0.328516	10.2164
3090	-22058.5	-21987.8	-70.6738	1.04421	0.550625	0.583596	1.34219	1.09559	0.29859	0.756721	0.00993588	0.737801	0.150523	0.418905	5.57394e-05	0.454934	0.352896	0.122929	0.506683	0.502483	0.195315	0.585762	0.23715	0.220388	10.1673
3100	-22045.4	-21970.5	-74.8909	1.24811	0.565887	0.709939	1.24757	0.848646	0.266841	0.906578	0.0020466	1.01513	0.170976	0.521784	0.00145701	0.421506	0.121499	0.204289	0.548184	0.503165	0.27045	0.6052	0.0892682	0.320462	10.589
3110	-22047.3	-21975.3	-71.9364	1.1284	0.611469	0.592359	1.3482	0.910442	0.287871	0.75464	0.000526599	0.936226	0.218935	0.506593	0.00422438	0.380635	0.229466	0.120908	0.546789	0.406874	0.216776	0.623454	0.148286	0.320462	10.2935
3120	-22044.6	-21972.9	-71.6758	1.1968	0.504757	0.601434	1.22461	0.947618	0.316509	0.823117	0.00311319	0.987845	0.161783	0.384117	0.00318937	0.467175	0.103844	0.129259	0.450936	0.536824	0.272659	0.680627	0.0499212	0.421339	10.2675
3130	-22043.8	-21972.8	-70.924	1.21204	0.614881	0.595835	1.06024	0.955735	0.244297	0.886349	0.00125023	0.878685	0.161783	0.411543	0.00467065	0.439059	0.26644	0.0747658	0.428896	0.571302	0.286394	0.673819	0.08157	0.342745	10.1923
3140	-22044.4	-21968.6	-75.769	1.31638	0.614881	0.670565	1.19664	1.01155	0.24256	0.936173	0.00226555	0.993255	0.206019	0.452141	0.00306502	0.381232	0.129749	0.0927884	0.491259	0.575589	0.261978	0.659356	0.11867	0.320677	10.6768
3150	-22044.3	-21974.3	-69.9504	1.10443	0.634064	0.61248	1.14293	0.867478	0.269677	0.802112	0.000707426	0.924128	0.206019	0.475775	0.0044937	0.377153	0.046673	0.0836973	0.448599	0.501575	0.319193	0.582522	0.193183	0.498048	10.0949
3160	-22046.8	-21975.6	-71.2165	1.17374	0.690148	0.666446	1.10121	0.756272	0.339484	0.964206	0.00038915	0.87317	0.201459	0.455347	0.00477567	0.385768	0.208913	0.0870258	0.490321	0.481721	0.283945	0.564796	0.0806669	0.411741	10.2215
3170	-22049.9	-21975.7	-74.2003	1.34595	0.54489	0.733973	1.21392	0.870833	0.299086	1.00351	0.000648834	0.925003	0.151997	0.372653	0.0033952	0.410419	0.157342	0.163996	0.417918	0.453668	0.245624	0.677599	0.207412	0.320085	10.5199
3180	-22049.3	-21979.9	-69.3714	1.1821	0.595211	0.528885	1.21077	0.907815	0.215437	0.844446	0.00228983	0.741916	0.144342	0.475561	0.00267954	0.468669	0.0561843	0.014258	0.480086	0.577253	0.260496	0.683964	0.250533	0.394145	10.037
3190	-22049.2	-21976.2	-73.0637	1.1749	0.570662	0.692894	1.35054	0.946419	0.203542	0.875053	0.00135143	0.792658	0.180235	0.548959	0.00385083	0.436169	0.156602	0.179527	0.521819	0.437658	0.138332	0.67912	0.0650317	0.450939	10.4063
3200	-22057.9	-21979.2	-78.7186	1.15536	0.580018	0.808024	1.29076	0.856609	0.205079	1.04511	0.00778114	1.02607	0.121538	0.497795	0.00139101	0.448643	0.11659	0.236052	0.574197	0.638787	0.215095	0.706508	0.0257473	0.414596	10.9718
3210	-22048.8	-21977.6	-71.2781	1.28594	0.630752	0.6047	1.36944	0.883966	0.199123	0.816911	0.00325064	0.878055	0.188182	0.419835	0.00473137	0.432833	0.0761997	0.10025	0.533109	0.503868	0.257161	0.55642	0.163948	0.319046	10.2277
3220	-22051	-21983	-68.0229	1.24839	0.642141	0.613102	0.979592	0.961944	0.304147	0.812213	0.000975077	0.826997	0.167895	0.476267	0.00473137	0.397176	0.0424855	0.133591	0.452635	0.588956	0.321852	0.632082	0.0470121	0.248003	9.90219
3230	-22047.5	-21973.8	-73.6967	1.13492	0.611635	0.722604	1.05772	0.939572	0.253493	0.949665	0.000346671	0.959962	0.152447	0.398067	0.00336625	0.411078	0.0911205	0.107161	0.522221	0.521369	0.501066	0.643894	0.0443769	0.443481	10.4696
3240	-22053.4	-21981.6	-71.7978	1.18003	0.590829	0.69444	1.07193	0.744832	0.248747	0.71415	0.000563061	0.945688	0.15929	0.499876	0.00910565	0.466536	0.18768	0.163836	0.62936	0.576217	0.240489	0.629647	0.042004	0.484418	10.2797
3250	-22053.3	-21979.8	-73.5742	1.16133	0.540275	0.750325	1.29679	0.929348	0.366566	0.766153	0.00271272	1.0355	0.0999611	0.396595	0.00406587	0.46428	0.207367	0.213259	0.473544	0.426957	0.221335	0.653826	0.156183	0.290941	10.4573
3260	-22051.6	-21977.1	-74.4474	1.1813	0.641448	0.472838	1.35506	0.875174	0.270332	0.868431	0.000253129	1.0053	0.174345	0.408076	0.00566256	0.427972	0.0888188	0.033517	0.542156	0.648805	0.265393	0.636093	0.0323126	0.611347	10.5446
3270	-22045.8	-21973.3	-72.4375	1.21958	0.528199	0.734923	1.14348	0.79616	0.307618	0.943142	0.00375887	0.954696	0.18613	0.386211	0.00294065	0.412332	0.142673	0.136856	0.47971	0.503697	0.273874	0.639678	0.0181203	0.529875	10.3437
3280	-22047.2	-21973.3	-73.915	1.39163	0.580336	0.682234	1.21208	0.848613	0.304583	0.837427	0.00345969	1.04722	0.174664	0.421559	0.00289805	0.402878	0.0139229	0.179563	0.516829	0.553272	0.293039	0.582843	0.0561276	0.386218	10.4914
3290	-22054.6	-21979.1	-75.4846	1.28679	0.630754	0.700442	1.15771	0.971879	0.343909	0.86747	0.000742971	0.848258	0.177722	0.367689	0.00452036	0.493297	0.00378878	0.181567	0.593781	0.545408	0.497502	0.59921	0.0287096	0.34721	10.6484
3300	-22050	-21976.7	-73.2879	1.34521	0.510993	0.567326	1.3466	0.937601	0.286008	0.875432	0.00179647	0.786343	0.121137	0.457236	0.00216567	0.465269	0.00794958	0.13301	0.422849	0.604881	0.317052	0.695294	0.0333374	0.511206	10.4287
3310	-22064.4	-21991.5	-72.9836	1.19894	0.493241	0.58623	1.12486	0.98545	0.398624	0.996976	0.00467849	0.599523	0.11921	0.36012	0.000722095	0.45334	0.109821	0.13301	0.55772	0.673555	0.327797	0.689191	0.0247192	0.560529	10.3983
3320	-22052	-21977.1	-74.907	1.27562	0.672667	0.605176	1.4297	0.883587	0.435798	0.89753	0.00175834	0.904856	0.164279	0.351424	0.00557125	0.448342	0.0114203	0.0986149	0.350243	0.564745	0.441432	0.576897	0.0615849	0.409361	10.5906
3330	-22053.3	-21980.2	-73.0921	1.28481	0.499154	0.626618	1.22139	0.918562	0.216103	0.961728	0.000639437	0.89803	0.152805	0.476324	0.00557813	0.418192	0.0848875	0.0443476	0.484384	0.34587	0.466673	0.575273	0.214889	0.51286	10.4091
3340	-22052.3	-21981.8	-70.4869	1.17406	0.42961	0.741406	1.08701	0.809755	0.289444	0.841328	0.000312869	0.838088	0.221549	0.428065	0.0075615	0.370862	0.126547	0.148189	0.44153	0.486607	0.408738	0.679667	0.113854	0.5044	10.1486
3350	-22056.9	-21982.4	-74.547	1.20798	0.537171	0.542335	1.21437	0.875514	0.260579	0.986771	0.00277139	0.804113	0.185517	0.506269	0.0027272	0.344999	0.30031	0.0693031	0.547506	0.55559	0.391502	0.597196	0.182409	0.439663	10.5546
3360	-22052.5	-21984.8	-67.7342	1.16782	0.630365	0.639569	1.08664	0.841383	0.18632	0.884321	0.000819625	0.833128	0.17071	0.512554	0.0015809	0.399997	0.142104	0.06658	0.559754	0.416485	0.296175	0.451029	0.34654	0.239447	9.87332
3370	-22046.2	-21971.8	-74.4364	1.16197	0.663922	0.675609	1.18963	0.934029	0.266519	0.919922	0.00031052	0.927492	0.158446	0.472556	0.00446275	0.456324	0.0667473	0.0641165	0.494038	0.47991	0.236377	0.660153	0.165549	0.545455	10.5435
3380	-22053.7	-21977.8	-75.9144	1.27273	0.55355	0.630176	1.20427	0.89814	0.26285	0.883882	0.00525795	1.17324	0.204627	0.522229	0.00157159	0.422203	0.158354	0.00249745	0.357448	0.534285	0.274737	0.729983	0.165549	0.43376	10.6913
3390	-22048.2	-21977.7	-70.509	1.26268	0.59832	0.66826	1.24147	0.89814	0.311776	0.815932	0.00067439	0.855933	0.228925	0.451085	0.00379163	0.38501	0.121508	0.107599	0.453989	0.375468	0.343913	0.560759	0.180204	0.285375	10.1508
3400	-22051.6	-21978.9	-72.677	1.20179	0.689607	0.645141	1.19468	0.936003	0.223853	0.911506	0.00198736	0.932673	0.229495	0.482844	0.00316787	0.336192	0.0905892	0.184208	0.423929	0.577951	0.233968	0.49005	0.133998	0.443967	10.3676
3410	-22047.7	-21976.7	-70.9488	1.16041	0.477435	0.677539	1.05569	1.00293	0.277354	0.975733	0.000887479	0.888577	0.203558	0.453992	0.00533737	0.397419	0.17026	0.0587509	0.365817	0.612187	0.331778	0.569779	0.172635	0.336711	10.1948
3420	-22046.6	-21976.7	-69.9152	1.14186	0.478635	0.577833	1.22411	0.834441	0.327298	0.937104	0.0002237	0.826552	0.204423	0.449752	0.00328494	0.414799	0.0939475	0.087614	0.447626	0.520506	0.268866	0.624297	0.227475	0.400781	10.0914
3430	-22045.6	-21973.6	-71.9876	1.22052	0.548294	0.6407	1.25986	0.77314	0.302609	0.954506	0.00167223	0.885167	0.165686	0.376451	0.00612011	0.415689	0.110907	0.117705	0.447645	0.626554	0.323944	0.551456	0.160512	0.409522	10.2987
3440	-22046.1	-21971.9	-74.1644	1.38308	0.673766	0.538273	1.15953	0.913996	0.279851	1.06137	0.0010534	0.885167	0.130538	0.386689	0.0059024	0.465121	0.0912512	0.156764	0.494793	0.48555	0.323944	0.650207	0.0772629	0.352232	10.5163
3450	-22053.3	-21978.5	-74.8312	1.15192	0.613624	0.6916	1.16886	0.850632	0.373631	0.834014	0.00660525	0.976064	0.161408	0.452041	0.000758116	0.444434	0.0838823	0.227844	0.580654	0.473943	0.167765	0.667589	0.119257	0.536492	10.583
3460	-22050.3	-21975.3	-75.01	1.26524	0.695318	0.654662	1.25016	0.925557	0.234572	0.772611	0.00118453	1.00758	0.18827	0.508169	0.00525851	0.402359	0.190734	0.227844	0.556267	0.415363	0.14124	0.58456	0.078298	0.495658	10.6009
3470	-22054.6	-21977.8	-76.8321	1.50482	0.549768	0.540655	1.16023	0.938103	0.273239	0.927188	0.00117081	0.964537	0.194145	0.499363	0.00427282	0.398536	0.422861	0.124456	0.486677	0.56527	0.156917	0.664979	0.0328599	0.373072	10.7831
3480	-22050.1	-21974.3	-75.8526	1.46844	0.597032	0.624812	1.38022	0.953749	0.231186	0.799863	0.00231124	0.963886	0.211322	0.491111	0.00518105	0.364487	0.0539987	0.176385	0.531572	0.52914	0.27469	0.547058	0.0829005	0.395821	10.6852
3490	-22055.6	-21981.7	-73.9009	1.09255	0.585871	0.728511	1.12001	0.938572	0.282851	1.15261	0.00102515	0.925402	0.211394	0.397965	0.000732873	0.411885	0.0313643	0.0990565	0.375807	0.4955	0.46667	0.555888	0.0203704	0.595947	10.49
3500	-22051.5	-21979.9	-71.5356	1.27016	0.585871	0.517833	1.39732	0.938572	0.281837	0.771309	0.00239841	0.889315	0.164426	0.428845	0.00116961	0.387743	0.0111722	0.0561373	0.391685	0.451677	0.340561	0.59693	0.159965	0.608537	10.2535
3510	-22049.2	-21974.7	-74.4867	1.1671	0.585871	0.609816	1.32767	1.00154	0.366349	1.01772	0.0015686	1.03069	0.214558	0.355989	0.00171122	0.402378	0.16349	0.176602	0.302075	0.559296	0.290326	0.510742	0.0574394	0.405636	10.5486
3520	-22049	-21978.3	-70.6159	1.04341	0.458955	0.670139	1.19619	0.968336	0.267886	0.903201	0.00012254	0.853324	0.169807	0.460186	0.00946472	0.441736	0.131324	0.327552	0.449731	0.559296	0.31437	0.489941	0.0637715	0.382745	10.1615
3530	-22049.7	-21979.7	-69.9672	1.09125	0.700415	0.693211	1.09096	0.817734	0.343838	0.923842	0.00279271	0.807036	0.17366	0.356046	0.00342726	0.458524	0.118033	0.0303354	0.515169	0.425538	0.32819	0.665015	0.18559	0.366006	10.0966
3540	-22054.7	-21981.2	-73.5348	1.14601	0.537115	0.64378	1.39101	1.05332	0.297896	1.00358	0.000696027	0.801128	0.168894	0.317954	0.00803701	0.395654	0.0821171	0.203689	0.475715	0.417401	0.206731	0.486655	0.207055	0.608936	10.4534
3550	-22047.4	-21971.7	-75.7036	1.03309	0.718563	0.626215	1.24823	0.888715	0.318492	0.996066	0.00372523	0.979991	0.176804	0.467064	0.00285606	0.433134	0.171912	0.118147	0.478577	0.615647	0.228377	0.655542	0.0788455	0.430262	10.6703
3560	-22049.2	-21978.7	-70.5041	1.25051	0.637278	0.67895	1.14996	1.01891	0.253042	0.611398	0.00030861	0.816005	0.154974	0.467064	0.00246412	0.433134	0.138717	0.148966	0.432364	0.547735	0.404824	0.616133	0.0591916	0.328387	10.1503
3570	-22052.4	-21980.8	-71.5929	1.16615	0.490416	0.717355	1.10617	0.835513	0.33549	0.877937	6.55776e-05	0.988852	0.168479	0.364071	0.00349453	0.477457	0.223998	0.264859	0.523453	0.473123	0.221189	0.612797	0.0764924	0.331825	10.2592
3580	-22052.2	-21981.3	-70.8761	1.09488	0.521561	0.679006	1.33708	0.918425	0.303657	0.875955	0.000519295	0.879238	0.163989	0.327647	0.00826834	0.413343	0.355282	0.158508	0.557117	0.57232	0.0884849	0.636332	0.0715899	0.224298	10.1875
3590	-22047.2	-21975.2	-72.029	1.01359	0.603338	0.604772	1.35281	0.828234	0.218414	0.999848	0.000493958	0.939476	0.187358	0.482893	0.00331879	0.419413	0.157082	0.0868792	0.414506	0.562994	0.193451	0.592385	0.142868	0.498673	10.3028
3600	-22055.6	-21975.9	-79.6438	1.33052	0.55734	0.880427	1.37969	0.844613	0.270888	1.05608	0.00433462	0.842347	0.121682	0.45973	0.00148635	0.488418	0.343811	0.0457096	0.525747	0.562994	0.137565	0.756328	0.0444301	0.41014	11.0643
3610	-22048.8	-21977.7	-71.0725	1.14447	0.642013	0.653746	1.05562	0.923683	0.228281	0.963916	0.0014416	0.775642	0.185745	0.489777	0.00238391	0.448833	0.411307	0.0739284	0.576986	0.470684	0.206422	0.59248	0.127241	0.232548	10.2071
3620	-22049.1	-21970.6	-78.4653	1.15286	0.610256	0.700814	1.28636	1.03221	0.274844	1.17483	6.9035e-05	0.946601	0.189537	0.45308	0.00312862	0.43788	0.279954	0.00205888	0.477357	0.523208	0.195959	0.690152	0.100062	0.415215	10.9464
3630	-22055	-21979.5	-75.5471	1.2429	0.589038	0.462735	1.25383	1.05433	0.276356	1.08985	0.000110169	0.877233	0.0947118	0.442712	0.0062935	0.484008	0.140903	0.0619046	0.540541	0.59977	0.207979	0.642053	0.160446	0.426893	10.6546
3640	-22053.5	-21978.4	-75.1694	1.15408	0.619669	0.775537	1.18551	0.987963	0.364951	0.936009	0.00106198	0.969803	0.132141	0.412116	0.00644902	0.511117	0.163459	0.0602351	0.426111	0.615187	0.209631	0.531783	0.209664	0.344364	10.6168
3650	-22051.4	-21977.2	-74.236	1.31998	0.497453	0.749783	1.35066	0.821104	0.364951	0.863026	0.000323302	0.837103	0.152372	0.355083	0.0101902	0.46151	0.338177	0.00844569	0.502761	0.670712	0.096661	0.678781	0.125879	0.31854	10.5235
3660	-22046.2	-21971	-75.2351	1.274	0.711385	0.62572	1.23483	0.808366	0.31575	0.95037	0.000623419	0.934929	0.164667	0.40776	0.00632327	0.431198	0.310857	0.0331751	0.459538	0.687633	0.112338	0.56544	0.171764	0.416743	10.6234
3670	-22049	-21971.6	-77.3673	1.39406	0.614004	0.619094	1.19595	1.02577	0.320863	0.983105	0.00447075	0.95274	0.191703	0.451	0.0010547	0.386392	0.270105	0.103734	0.387423	0.72509	0.0335149	0.612716	0.139865	0.423972	10.8366
3680	-22047.9	-21975.6	-72.2938	1.19574	0.602861	0.621049	1.37742	0.998136	0.267366	0.722745	0.00159607	0.897188	0.161852	0.403813	0.00174405	0.410958	0.33019	0.0549296	0.415646	0.619037	0.0200853	0.508193	0.25477	0.463964	10.3293
3690	-22051.7	-21981.9	-69.7383	1.19492	0.628237	0.679716	1.30075	0.804222	0.347042	0.718097	0.000882934	0.879799	0.185292	0.361155	0.00695338	0.392099	0.289248	0.0267645	0.442506	0.54477	0.0242287	0.481666	0.21301	0.552377	10.0737
3700	-22052.2	-21982	-70.1773	1.14004	0.656031	0.518578	1.34937	0.889352	0.226953	0.930749	0.00227152	0.91694	0.157313	0.459667	0.00555963	0.387443	0.191155	0.00221382	0.478726	0.402506	0.260898	0.539186	0.257956	0.344724	10.1176
3710	-22050	-21975	-74.9393	1.48628	0.609428	0.669439	1.13793	0.838482	0.273352	0.88356	0.000737398	0.937409	0.190728	0.474081	0.00446787	0.384379	0.376974	0.000197616	0.546168	0.515024	0.156711	0.502854	0.276147	0.329471	10.5938
3720	-22049.4	-21972.9	-76.4311	1.14681	0.59996	0.627509	1.18544	1.03153	0.277651	0.939838	0.000299458	0.975993	0.207717	0.435038	0.00841074	0.393051	0.460476	0.00652313	0.494323	0.760702	0.129131	0.594137	0.143404	0.325071	10.743
3730	-22047.5	-21970.9	-76.5834	1.39943	0.577116	0.672643	1.31939	1.00061	0.234655	0.977633	0.00123616	0.879897	0.19131	0.498045	0.00388272	0.370301	0.309274	0.00876784	0.524163	0.547379	0.0625942	0.644414	0.140345	0.395157	10.7582
3740	-22042.8	-21968.5	-74.3195	1.197	0.637619	0.686153	1.24993	0.957541	0.296623	1.02054	0.00134703	0.896757	0.180872	0.440692	0.00347422	0.411462	0.309274	0.0838213	0.475355	0.481246	0.099175	0.598664	0.114247	0.390066	10.5319
3750	-22048.5	-21977.7	-70.7713	1.11773	0.642328	0.683425	1.15961	0.957541	0.274161	0.762548	0.000390619	0.911364	0.183881	0.541412	0.00357051	0.424753	0.384169	0.090912	0.484746	0.485379	0.112517	0.574405	0.153249	0.228931	10.177
3760	-22053	-21981.5	-71.5613	1.18769	0.642328	0.525131	1.01572	0.824545	0.278847	0.867618	0.00245814	0.770616	0.183881	0.49036	0.00132402	0.395147	0.384169	0.124861	0.632927	0.658229	0.123524	0.6956	0.0713256	0.37973	10.256
3770	-22057	-21985.3	-71.6289	1.09846	0.585555	0.640289	1.29034	0.975881	0.222192	0.805391	0.00598904	0.88623	0.145637	0.530162	0.00305118	0.463109	0.384169	0.0954253	0.403295	0.696753	0.0204012	0.535005	0.0987141	0.376745	10.2628
3780	-22050.5	-21981	-69.4301	1.16775	0.504159	0.652872	1.23238	0.89269	0.256652	1.00224	0.00277431	0.804588	0.160983	0.434981	0.000393794	0.409745	0.353165	0.0151233	0.475376	0.408432	0.0140066	0.739978	0.0730795	0.44154	10.0429
3790	-22049.8	-21976	-73.7928	1.24523	0.650449	0.639572	1.48587	0.81484	0.294978	0.910239	0.00412211	0.841955	0.14537	0.470947	0.00377062	0.453599	0.356326	0.0459828	0.493813	0.518188	0.0704232	0.663505	0.0564435	0.31355	10.4792
3800	-22052	-21978.3	-73.7358	1.39091	0.610902	0.587289	1.28463	1.01068	0.291314	0.677082	0.000230614	0.904075	0.199532	0.477437	0.00783908	0.361538	0.348913	0.0792001	0.412355	0.614031	0.00910797	0.681102	0.152251	0.373059	10.4735
3810	-22051.9	-21981	-70.9109	1.13805	0.615517	0.75219	1.10557	0.96317	0.322819	0.827036	0.00130985	0.986859	0.148276	0.400317	0.00508133	0.41761	0.393968	0.220005	0.493359	0.374655	0.00673652	0.572024	0.112803	0.333636	10.191
