Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	TL
11560	-22122.9	-22051	-71.8651	0.998389	0.651392	0.632141	1.17871	0.840517	0.276352	0.938472	0.00316015	0.685019	0.211815	0.414592	0.000994944	0.313487	0.623476	0.383199	0.494568	0.568747	0.360737	0.444065	0.193453	0.0731326	10.2864
11570	-22118.3	-22044.3	-74.0038	1.01616	0.564274	0.638934	1.36102	0.864027	0.291154	1.04883	0.0020407	0.802203	0.17926	0.384232	0.00159981	0.182393	0.66668	0.428918	0.478294	0.533201	0.412591	0.39396	0.207534	0.0429753	10.5003
11580	-22120.1	-22043.3	-76.8223	1.24808	0.625347	0.640866	1.32887	0.891362	0.265006	0.893478	0.0011116	1.07612	0.131556	0.479578	0.00454981	0.0511605	0.509484	0.426599	0.481342	0.578969	0.493098	0.349198	0.0767363	0.229611	10.7821
11590	-22124.9	-22048.6	-76.2476	1.18898	0.594466	0.617725	1.18636	0.708581	0.318357	0.948265	0.000105325	1.08204	0.169415	0.343511	0.00415263	0.0110069	0.62062	0.472436	0.622588	0.633511	0.574565	0.441366	0.0667318	0.119879	10.7247
11600	-22127.6	-22050.4	-77.1543	1.27226	0.72559	0.572695	1.10009	0.752708	0.315906	1.21144	0.000584123	0.869404	0.208195	0.465576	0.00415263	0.145663	0.548179	0.400719	0.486766	0.715949	0.346244	0.403445	0.171664	0.0980929	10.8153
11610	-22124.9	-22049.1	-75.8355	1.30116	0.570653	0.751852	1.3646	0.762895	0.250406	0.82117	0.00484673	0.991882	0.130087	0.441223	0.00447227	0.179851	0.557797	0.470085	0.665636	0.486228	0.406289	0.245235	0.136149	0.140929	10.6834
11620	-22123.6	-22049.4	-74.2021	1.18779	0.607585	0.623373	1.17746	0.803091	0.301587	1.05288	0.0030934	0.945023	0.113257	0.54422	0.00114676	0.183214	0.611067	0.453932	0.375141	0.599644	0.281869	0.274675	0.173393	0.206659	10.5201
11630	-22127.6	-22052.4	-75.2825	1.15147	0.422693	0.857201	1.27914	0.907677	0.265469	1.12393	0.00294492	1.03633	0.181872	0.443567	0.00256786	0.0970344	0.527095	0.394253	0.436934	0.584102	0.495102	0.275522	0.0499962	0.0932556	10.6281
11640	-22129.2	-22054	-75.1903	1.2036	0.44586	0.753643	1.1577	1.01329	0.200171	0.630969	0.00469062	1.00693	0.145698	0.466245	0.00155223	0.0673804	0.779783	0.471108	0.568602	0.726414	0.375469	0.312027	0.12369	0.164104	10.6189
11650	-22119.1	-22046.7	-72.4567	1.1863	0.589736	0.593169	1.18623	0.923795	0.323491	0.91056	0.000190622	0.818348	0.126557	0.4384	0.00544011	0.128506	0.737114	0.44923	0.488703	0.481442	0.301789	0.450585	0.0132814	0.192705	10.3456
11660	-22122	-22042.3	-79.7306	1.14771	0.589736	0.771978	1.2095	0.905774	0.300674	0.91056	0.000999987	1.1444	0.151039	0.514689	0.00421092	0.166381	0.586928	0.433856	0.466032	0.765889	0.34741	0.370069	0.0924124	0.192705	11.073
11670	-22122.8	-22042	-80.8243	1.12527	0.616684	0.659626	1.32973	1.03862	0.250845	0.991614	0.000515018	0.974107	0.202731	0.406049	0.00446818	0.110469	0.579925	0.421124	0.463792	0.906343	0.353995	0.458918	0.160073	0.127429	11.1823
11680	-22119.8	-22043.8	-76.0172	1.21642	0.623113	0.741674	1.21583	1.04577	0.336238	0.928207	0.00242291	0.880235	0.156187	0.383807	0.00247012	0.137288	0.624296	0.41337	0.476624	0.572298	0.328684	0.291332	0.0758818	0.24947	10.7016
11690	-22117.9	-22041.2	-76.7109	1.17622	0.599767	0.678847	1.29186	0.919081	0.336238	0.886231	0.00092581	0.928362	0.119136	0.466257	0.00329889	0.100267	0.644159	0.457586	0.476055	0.802355	0.390091	0.297432	0.153284	0.0435321	10.771
11700	-22119.2	-22042.5	-76.7291	1.31651	0.716627	0.712162	1.20165	0.919081	0.309835	0.878363	0.00300061	1.03537	0.161779	0.464375	0.0024041	0.0637033	0.665575	0.457586	0.398515	0.540263	0.275845	0.418794	0.11267	0.118699	10.7728
11710	-22119.5	-22044.1	-75.3557	1.3252	0.679411	0.608283	1.18852	0.826747	0.259185	0.861581	0.00553293	0.952271	0.126991	0.444227	0.00100428	0.0790331	0.708605	0.470883	0.643704	0.600081	0.430519	0.291989	0.0853025	0.0464018	10.6355
11720	-22124.8	-22047.6	-77.1796	1.3187	0.573156	0.665685	1.23677	0.86999	0.276798	1.05102	0.00553293	0.920834	0.229711	0.40367	0.00248053	0.0469558	0.695185	0.338998	0.506587	0.792318	0.475392	0.287623	0.0330358	0.0874166	10.8179
11730	-22129.9	-22054.7	-75.1753	1.03538	0.521293	0.690051	1.36868	1.01577	0.279306	0.761025	0.00019079	0.996373	0.263932	0.399935	0.00492859	0.2462	0.726362	0.350132	0.472623	0.675779	0.468384	0.131539	0.0510263	0.158522	10.6174
11740	-22120.5	-22046.6	-73.8872	1.26504	0.535193	0.658336	1.33395	1.06978	0.349172	0.662031	0.00137512	0.854536	0.151905	0.390386	0.00329346	0.151815	0.66225	0.432806	0.489468	0.56563	0.351918	0.262993	0.136538	0.160217	10.4886
11750	-22122.6	-22048.8	-73.7864	1.26945	0.646842	0.648308	1.16451	0.811349	0.43141	1.04042	0.000911174	0.854536	0.13961	0.331282	0.00728683	0.221883	0.596516	0.446733	0.455263	0.567308	0.214657	0.348705	0.104756	0.176798	10.4785
11760	-22120.5	-22046.4	-74.0754	1.14632	0.675847	0.600876	1.06014	0.790334	0.274693	0.871592	0.000567529	0.91792	0.16761	0.439912	0.00789343	0.190143	0.586293	0.420675	0.556346	0.757967	0.315154	0.432837	0.054077	0.240243	10.5074
11770	-22126.2	-22048.4	-77.7801	1.2878	0.579842	0.664091	1.55392	0.967954	0.274693	0.99842	0.000776209	1.02159	0.153955	0.447872	0.00579777	0.0691272	0.68833	0.378296	0.492162	0.620634	0.240483	0.317259	0.0374753	0.0774322	10.8779
11780	-22120.4	-22043.2	-77.1329	1.14924	0.615449	0.536311	1.44127	0.967954	0.311921	1.07124	0.00099742	0.779159	0.162407	0.447619	0.003926	0.0963989	0.581924	0.400567	0.468299	0.636244	0.403062	0.394075	0.075427	0.26969	10.8132
11790	-22118.8	-22043.2	-75.607	1.31968	0.550579	0.612781	1.28695	0.889002	0.274764	0.79689	0.00188083	0.936718	0.191992	0.393774	0.00467892	0.137724	0.681045	0.388925	0.496785	0.74195	0.34721	0.35398	0.117361	0.135926	10.6606
11800	-22126.5	-22050.1	-76.376	1.28472	0.521344	0.721079	1.41481	0.933591	0.307762	0.818005	0.000270195	0.857826	0.265937	0.375167	0.00307964	0.247337	0.741891	0.344625	0.449627	0.608689	0.357297	0.383188	0.0514308	0.0498318	10.7375
11810	-22125.7	-22051.2	-74.4955	1.20574	0.557397	0.668383	1.20327	0.795448	0.312378	0.822768	0.00258275	1.14663	0.117859	0.361642	0.00420621	0.177639	0.553666	0.451991	0.449627	0.473699	0.312723	0.532709	0.325314	0.0737814	10.5494
11820	-22123.5	-22048.7	-74.8142	1.14091	0.613478	0.668383	1.27984	0.95316	0.247944	0.965754	0.000979596	0.851791	0.106894	0.460503	0.00520283	0.265237	0.675669	0.472795	0.461185	0.427038	0.403097	0.29133	0.147388	0.14274	10.5813
11830	-22131.8	-22055.9	-75.9192	1.19964	0.538622	0.506049	1.42095	0.844589	0.325122	0.991152	0.00441192	0.904454	0.178673	0.443132	0.00517209	0.437111	0.50468	0.440971	0.479995	0.605418	0.0906219	0.428014	0.0168484	0.326186	10.6918
11840	-22137.6	-22057.6	-79.996	1.27338	0.57877	0.559004	1.33159	0.860738	0.298896	0.928157	0.00375461	0.979903	0.185736	0.355168	0.000409452	0.369847	0.636738	0.389214	0.439072	0.762707	0.10139	0.563474	0.0627218	0.418825	11.0995
11850	-22122.6	-22045.7	-76.9303	1.31109	0.545204	0.657848	1.24428	0.766262	0.325272	0.973514	0.00214993	0.856598	0.109236	0.404336	0.00153034	0.335058	0.625213	0.486882	0.538763	0.573621	0.242919	0.469071	0.124875	0.199217	10.7929
11860	-22126	-22050.9	-75.1951	1.28352	0.572467	0.551603	1.34704	0.990014	0.291859	0.95958	5.64126e-05	0.785654	0.131679	0.461095	0.00711903	0.487007	0.654168	0.430931	0.397164	0.484064	0.237663	0.318302	0.027922	0.2005	10.6194
11870	-22127.9	-22054.5	-73.3555	1.1835	0.61511	0.485434	1.10199	0.932709	0.296566	0.848022	0.000120542	0.90802	0.148817	0.434236	0.00258748	0.348976	0.796643	0.433525	0.517497	0.554391	0.364637	0.240433	0.0627843	0.159456	10.4354
11880	-22127.5	-22054	-73.4728	1.15464	0.469775	0.592836	1.34503	0.833093	0.322014	0.830798	0.00252337	0.960183	0.145068	0.409117	0.00628482	0.406945	0.685214	0.395207	0.50803	0.311793	0.34224	0.51982	0.0827067	0.123852	10.4472
11890	-22119.8	-22045.5	-74.2988	1.18756	0.624318	0.631061	1.18981	0.808115	0.322014	0.883535	0.0019366	1.02322	0.157338	0.409117	0.00284122	0.243965	0.603311	0.419564	0.413489	0.528989	0.353139	0.432501	0.159078	0.134879	10.5298
11900	-22125.5	-22047.2	-78.3236	1.16768	0.581176	0.717626	1.4537	0.911566	0.282283	0.83148	0.000839028	1.0925	0.171354	0.507775	0.00944276	0.187268	0.510449	0.416582	0.43499	0.529561	0.437987	0.438556	0.133257	0.116194	10.9323
11910	-22120.9	-22047.2	-73.7649	1.15645	0.581176	0.527507	1.23591	1.00951	0.288395	0.828739	0.000985044	0.921848	0.16125	0.382024	0.00243586	0.280079	0.648102	0.389537	0.456911	0.574362	0.209887	0.457967	0.17606	0.187249	10.4764
11920	-22119	-22044.3	-74.694	1.25376	0.678557	0.607112	1.30534	0.822289	0.349182	0.70018	0.00490269	1.08501	0.128814	0.406684	0.000782808	0.203749	0.602835	0.44013	0.473005	0.541524	0.25118	0.393986	0.190253	0.130014	10.5693
11930	-22118.9	-22046.1	-72.7941	1.26708	0.586795	0.612236	1.19599	0.781592	0.270698	0.883489	0.00260326	1.00613	0.185984	0.419506	0.00343673	0.187679	0.65319	0.418168	0.385556	0.71005	0.342382	0.319747	0.0613625	0.0856383	10.3793
11940	-22121	-22045.7	-75.2782	1.21417	0.612971	0.557413	1.38895	0.853067	0.240633	0.874583	0.00435993	1.07798	0.185984	0.368358	0.00381902	0.0280782	0.627945	0.415707	0.518605	0.726578	0.342382	0.411973	0.107815	0.0663447	10.6277
11950	-22123.7	-22049.2	-74.4261	1.2342	0.594765	0.729678	1.31211	0.886286	0.249278	0.885146	0.000623686	0.841999	0.141474	0.442659	0.0017953	0.186659	0.62283	0.430888	0.63522	0.574697	0.407052	0.170685	0.145005	0.049458	10.5425
11960	-22127.6	-22051.3	-76.3343	1.09561	0.778818	0.709666	1.2499	0.86312	0.30446	0.88782	0.00215367	1.0217	0.154023	0.432386	0.00802253	0.206727	0.617733	0.481643	0.397742	0.675176	0.370641	0.298853	0.0777794	0.0993538	10.7333
11970	-22120.8	-22048.4	-72.4375	1.1245	0.472392	0.684794	1.35928	0.826565	0.263112	0.773155	0.0024104	0.89709	0.120478	0.371314	0.000905594	0.345231	0.600363	0.450312	0.473468	0.725468	0.28273	0.348225	0.170017	0.0518415	10.3436
11980	-22119.5	-22045.9	-73.639	1.10405	0.517931	0.549876	1.30051	0.930242	0.350218	0.935626	0.000864917	0.921056	0.196653	0.374495	0.00478082	0.345231	0.685063	0.419188	0.401253	0.739212	0.138747	0.408565	0.117597	0.0226511	10.4638
11990	-22126.3	-22049	-77.2627	1.12247	0.548813	0.907339	1.39238	0.754723	0.358624	0.86415	0.0017106	0.939859	0.175179	0.416124	0.00325572	0.345231	0.764876	0.383562	0.596896	0.673067	0.106355	0.350056	0.0458535	0.0756496	10.8262
12000	-22118.5	-22041.1	-77.4293	1.30585	0.548813	0.693537	1.30902	1.02762	0.263698	0.923876	0.00170404	0.983165	0.121226	0.493279	0.00286402	0.2763	0.679946	0.451545	0.50281	0.663665	0.0454932	0.341831	0.134248	0.0723383	10.8428
12010	-22124.7	-22052.2	-72.5337	1.05923	0.679609	0.589901	1.26215	0.926387	0.221534	0.726874	0.000123869	0.875677	0.11147	0.501232	0.00631878	0.404523	0.766832	0.495139	0.519285	0.555029	0.115173	0.363552	0.117505	0.0557296	10.3533
12020	-22121.4	-22046.3	-75.1039	1.381	0.557222	0.576693	1.20523	0.967376	0.327989	0.717393	0.000341091	1.02579	0.147759	0.406483	0.00701361	0.362411	0.642703	0.470986	0.434275	0.611138	0.148334	0.409422	0.0466075	0.16413	10.6103
12030	-22123.2	-22046.4	-76.7472	1.33765	0.656711	0.627649	1.1395	0.930636	0.370246	0.844948	0.000224962	0.949714	0.150362	0.339791	0.00792588	0.317505	0.639993	0.44405	0.624329	0.706825	0.202483	0.213538	0.0749892	0.195544	10.7746
12040	-22123.4	-22049.8	-73.6625	1.14286	0.648123	0.616551	1.2744	0.728976	0.365536	1.00049	0.00189764	0.776371	0.147736	0.496657	0.00131048	0.270927	0.527249	0.425609	0.476997	0.67472	0.199222	0.36062	0.173117	0.156786	10.4662
12050	-22117.9	-22044.5	-73.371	1.0794	0.597641	0.576659	1.34016	0.925193	0.280633	0.804486	0.00167511	0.925447	0.194165	0.445268	0.00232553	0.387708	0.589488	0.406972	0.478717	0.556739	0.076724	0.393292	0.104611	0.269701	10.437
12060	-22126	-22052.9	-73.1212	1.21037	0.67992	0.614103	1.06397	0.886986	0.252535	0.997222	0.0040815	0.796772	0.159998	0.413687	0.000431082	0.483291	0.463198	0.411713	0.411642	0.500321	0.207982	0.476895	0.0448122	0.33209	10.412
12070	-22119.7	-22047.9	-71.8149	1.10868	0.598348	0.601545	1.27551	0.805625	0.357332	0.767795	0.0040815	1.01591	0.100231	0.396924	0.00230246	0.261618	0.577446	0.481398	0.475811	0.505389	0.13467	0.466597	0.173519	0.170665	10.2814
12080	-22120.8	-22043.1	-77.6559	1.09043	0.616448	0.667319	1.40486	0.946536	0.387126	0.947689	0.00124156	1.04937	0.158039	0.428244	0.00295918	0.168707	0.607516	0.4314	0.497495	0.503861	0.196544	0.509496	0.0930458	0.157171	10.8655
12090	-22120.3	-22041.3	-78.9104	1.31231	0.616448	0.643186	1.34966	1.03603	0.239705	0.968955	0.00410008	0.951494	0.188189	0.449384	0.00313512	0.312452	0.758575	0.40429	0.538575	0.646361	0.0563733	0.327178	0.145609	0.0389332	10.9909
12100	-22120.8	-22044.5	-76.3428	1.17549	0.783956	0.655861	1.16808	0.894674	0.28691	0.953211	0.00353951	1.00225	0.165323	0.406433	0.00199858	0.265132	0.532325	0.449461	0.392098	0.606057	0.156387	0.443678	0.159436	0.23189	10.7342
12110	-22118.9	-22043.1	-75.7735	1.29091	0.57321	0.638245	1.28937	0.907271	0.291622	0.739769	0.000979144	0.985007	0.127339	0.45964	0.00303003	0.298023	0.674324	0.479095	0.520028	0.805322	0.133515	0.329462	0.0380068	0.0930943	10.6773
12120	-22121.5	-22048.5	-72.9931	1.18053	0.584185	0.740611	1.14987	0.888909	0.333475	0.834596	0.000686194	0.978866	0.124789	0.358582	0.00161458	0.305146	0.715183	0.4615	0.612746	0.408019	0.182292	0.288209	0.0427562	0.206638	10.3992
12130	-22118.5	-22041.8	-76.6613	1.12644	0.555447	0.626729	1.33159	0.994794	0.255364	1.06746	0.00215131	1.02722	0.162037	0.468439	0.00290063	0.428299	0.614204	0.446921	0.44024	0.630295	0.0932178	0.259912	0.0876419	0.144721	10.766
12140	-22124	-22045.1	-78.8654	1.14478	0.451612	0.674092	1.32428	0.843338	0.296436	1.11906	0.00239524	1.0284	0.139706	0.53282	0.00341674	0.325839	0.552444	0.459593	0.554089	0.714488	0.187543	0.243982	0.246838	0.141282	10.9864
12150	-22129.8	-22054.9	-74.9002	1.16086	0.839771	0.461409	1.08795	0.87366	0.33065	1.07067	0.00482091	0.977324	0.150025	0.464398	0.00483124	0.253985	0.62804	0.445723	0.45247	0.748944	0.0838243	0.306869	0.147651	0.096037	10.5899
12160	-22125.6	-22047.4	-78.2376	1.20438	0.67199	0.793637	1.10556	0.895633	0.274479	0.930435	0.0015574	1.06906	0.163556	0.456581	0.00658459	0.370833	0.655011	0.397066	0.503882	0.834343	0.0458457	0.348893	0.0819421	0.112393	10.9237
12170	-22124.2	-22047.2	-76.9964	1.09187	0.532039	0.739044	1.51668	0.93845	0.385674	0.929005	0.000972406	0.993856	0.134256	0.43357	0.00637985	0.436679	0.601767	0.43487	0.415374	0.545837	0.136424	0.333312	0.0773882	0.116092	10.7995
12180	-22116.8	-22042.7	-74.164	1.26826	0.623479	0.585052	1.2816	0.830079	0.328427	0.999378	0.00253759	0.841568	0.172152	0.425345	0.00339565	0.297287	0.543861	0.417292	0.485874	0.650866	0.15062	0.335411	0.0698225	0.203996	10.5163
12190	-22128.5	-22055.5	-72.9877	1.45764	0.452234	0.767701	1.15533	1.00451	0.322913	0.800585	0.00281984	0.736941	0.197613	0.348125	0.0013392	0.275849	0.69342	0.396205	0.519557	0.500874	0.108592	0.209807	0.168609	0.277998	10.3987
12200	-22121	-22048.5	-72.5543	1.34237	0.552169	0.594934	1.15533	0.829441	0.367297	0.793914	0.00281984	0.871161	0.17946	0.344032	0.00442454	0.310163	0.693535	0.409169	0.477346	0.533646	0.179031	0.336936	0.168609	0.209533	10.3553
12210	-22120.6	-22045.6	-75.048	1.22301	0.553781	0.659869	1.28219	0.897058	0.218068	0.764743	0.00281984	0.973285	0.139969	0.386844	0.00435929	0.310163	0.67302	0.4553	0.59626	0.593505	0.183183	0.336936	0.137709	0.212627	10.6047
12220	-22121.8	-22051.3	-70.4736	1.15186	0.691301	0.576512	1.18304	0.735058	0.343718	0.672667	0.00167094	0.835414	0.168546	0.382031	0.00160851	0.410424	0.743206	0.404922	0.519089	0.548797	0.202371	0.358051	0.154558	0.0624216	10.1473
12230	-22122.8	-22044.2	-78.6057	1.17939	0.584924	0.601064	1.11241	0.991191	0.269696	1.11122	0.00188514	0.963882	0.168546	0.470395	0.00580976	0.376011	0.496219	0.436797	0.524177	0.753577	0.283626	0.349724	0.226517	0.0534058	10.9605
12240	-22122.3	-22051	-71.3141	1.10908	0.614476	0.702901	1.12205	0.93628	0.327354	0.884119	0.000999938	0.822729	0.171436	0.407889	0.00642379	0.171185	0.632985	0.454449	0.396004	0.63079	0.176135	0.329753	0.226517	0.107747	10.2313
12250	-22118.7	-22045.6	-73.0944	1.32839	0.49533	0.745136	1.16586	0.890943	0.232863	0.832671	0.00176953	0.872329	0.153446	0.468898	0.00136942	0.432742	0.686382	0.455784	0.441121	0.63079	0.082232	0.310048	0.0672931	0.113943	10.4093
12260	-22119.8	-22046.7	-73.0946	1.21994	0.51567	0.688514	1.20301	0.892893	0.287776	0.857532	0.00735161	0.872329	0.183679	0.393294	0.000128265	0.419209	0.532008	0.417312	0.421078	0.566326	0.0610311	0.404529	0.259476	0.206275	10.4094
12270	-22121.9	-22044.4	-77.5368	1.28523	0.62944	0.710176	1.23369	0.859408	0.359769	1.06326	0.00324127	0.865255	0.139331	0.404314	0.002225	0.487033	0.585743	0.441731	0.532765	0.589008	0.0411906	0.284319	0.328305	0.00814678	10.8536
12280	-22119	-22044.6	-74.3932	1.24349	0.545014	0.667993	1.29641	0.80558	0.349982	1.04752	0.000960124	0.925451	0.123304	0.377294	0.00382689	0.446477	0.604606	0.473732	0.465616	0.56122	0.0209683	0.387886	0.178693	0.013204	10.5392
12290	-22129.3	-22056.1	-73.1581	1.14722	0.49036	0.710257	1.24774	0.872088	0.395565	0.73055	0.000627531	0.686587	0.105939	0.372916	0.00260862	0.341907	0.693144	0.514084	0.497831	0.902641	0.0234812	0.399271	0.256022	0.0248689	10.4157
12300	-22128.2	-22051.9	-76.2206	1.02361	0.661865	0.695234	1.34815	0.780666	0.341365	0.980501	0.00196729	0.892364	0.180421	0.319128	0.00193895	0.318337	0.731938	0.423312	0.513565	0.537506	0.0320911	0.523277	0.308222	0.10651	10.722
12310	-22124.6	-22050.8	-73.7799	1.29668	0.519881	0.804674	1.15985	0.883719	0.342995	0.657144	0.00309155	0.909979	0.133618	0.349271	0.00223453	0.213502	0.798511	0.436879	0.511763	0.528585	0.197297	0.430743	0.186988	0.110488	10.4779
12320	-22121	-22043.6	-77.3518	1.18235	0.590637	0.703433	1.38475	0.914594	0.342371	0.953932	0.00322801	0.853537	0.192458	0.453398	0.00210267	0.223452	0.687531	0.391956	0.584851	0.62273	0.110556	0.37988	0.242062	0.0152704	10.8351
12330	-22128.8	-22051.1	-77.6324	1.16725	0.551911	0.817605	1.35152	0.889186	0.278772	1.02947	0.000279554	0.737564	0.154408	0.530449	0.00936715	0.458396	0.645171	0.438153	0.488687	0.544297	0.215337	0.232004	0.230184	0.0931313	10.8631
12340	-22124.4	-22048.2	-76.2237	1.16281	0.603212	0.720404	1.22947	0.792228	0.268765	1.02146	0.00214897	0.743571	0.178606	0.482514	0.00107659	0.468333	0.603451	0.448262	0.361781	0.81916	0.136368	0.428923	0.156596	0.0931313	10.7223
12350	-22124	-22050.1	-73.8658	1.17231	0.568806	0.754604	1.22947	0.824924	0.399084	0.856977	0.00214897	1.09329	0.132011	0.344992	0.00168784	0.241946	0.542984	0.441453	0.463125	0.647153	0.142623	0.312382	0.0736402	0.240872	10.4865
12360	-22125.2	-22044.5	-80.7251	1.44007	0.529302	0.760705	1.36606	0.933877	0.265854	1.07958	0.00499088	0.868691	0.208142	0.476556	0.00463583	0.133434	0.506787	0.405138	0.414408	0.746143	0.319908	0.378508	0.123608	0.206011	11.1724
12370	-22124.3	-22049.1	-75.1641	1.22043	0.552359	0.687333	1.27605	0.755059	0.188395	0.979263	0.00153315	0.998862	0.209557	0.536338	0.00306997	0.125246	0.534884	0.448636	0.54701	0.60346	0.333266	0.275191	0.134355	0.206011	10.6163
12380	-22120.8	-22043.7	-77.0458	1.12813	0.527871	0.696517	1.29499	0.921301	0.21403	1.10114	0.00115479	0.922343	0.201236	0.536338	0.00439913	0.0658787	0.639301	0.391183	0.573287	0.693617	0.345795	0.377555	0.0843167	0.0840856	10.8045
12390	-22126.2	-22050.6	-75.5193	1.25386	0.753797	0.508047	1.21942	0.762193	0.290918	1.02762	0.00216836	1.08514	0.217906	0.325339	0.00340291	0.174977	0.587223	0.41358	0.46946	0.595447	0.234101	0.426329	0.201897	0.0990049	10.6518
12400	-22119.5	-22046.2	-73.2621	1.15032	0.531393	0.73838	1.15602	0.897117	0.345971	0.925991	0.00249201	0.921378	0.145569	0.362379	0.00462156	0.21412	0.576329	0.417697	0.50402	0.669378	0.29681	0.219063	0.1762	0.170867	10.4261
12410	-22128.3	-22057.4	-70.8351	1.28254	0.549213	0.662356	1.32211	0.748113	0.293447	0.98369	0.003978	0.747089	0.139234	0.388107	0.00155127	0.169627	0.660151	0.400984	0.559638	0.465488	0.154491	0.310908	0.186675	0.154018	10.1834
12420	-22122.8	-22043.4	-79.3717	1.35549	0.635646	0.553988	1.23707	0.810226	0.317489	0.959489	0.00107767	1.06554	0.196155	0.384075	0.00393598	0.167213	0.654856	0.379087	0.668789	0.687751	0.387332	0.306628	0.135057	0.130171	11.0371
12430	-22118.8	-22043.7	-75.1381	1.27327	0.635646	0.691226	1.19143	0.880652	0.321982	0.942879	0.00273498	0.876677	0.163608	0.365275	0.00310589	0.119915	0.617375	0.431676	0.396775	0.653375	0.247639	0.478035	0.184016	0.136422	10.6137
12440	-22117.3	-22042.4	-74.8979	1.2649	0.559332	0.592782	1.30506	0.979843	0.335185	0.891632	0.00131449	0.876677	0.188229	0.396193	0.00277781	0.10351	0.685334	0.410932	0.491097	0.709546	0.224558	0.330572	0.184016	0.0561967	10.5897
12450	-22120.7	-22045.1	-75.6485	1.15484	0.621793	0.642126	1.12018	0.95905	0.259167	0.855393	0.00148003	0.903657	0.183139	0.483008	0.0030019	0.27556	0.746497	0.382339	0.501631	0.8369	0.269743	0.312386	0.102291	0.0505673	10.6647
12460	-22126.5	-22050.2	-76.2272	1.22065	0.563613	0.487141	1.27738	0.971438	0.253994	1.16064	0.00417237	0.737425	0.15991	0.528626	0.00264154	0.26067	0.656267	0.441975	0.402811	0.644803	0.353701	0.377468	0.061627	0.155667	10.7226
12470	-22119.8	-22045.2	-74.5259	1.26633	0.70343	0.601495	1.08206	0.880676	0.293895	0.809661	0.00271747	1.0562	0.191965	0.416776	0.0036047	0.0981747	0.704441	0.4242	0.395499	0.708948	0.353701	0.388174	0.112541	0.0579988	10.5525
12480	-22123.8	-22049.4	-74.4854	1.0813	0.556696	0.583178	1.11246	0.824805	0.245376	1.06359	0.00359033	0.93512	0.157984	0.481059	0.00275447	0.112138	0.547371	0.478773	0.594294	0.617995	0.529106	0.320033	0.246277	0.0545458	10.5484
12490	-22125.4	-22053.2	-72.1581	0.995586	0.645309	0.566054	1.27843	0.95437	0.277662	0.814109	0.00171879	1.04182	0.213141	0.40116	0.00277477	0.236956	0.50505	0.346933	0.356154	0.710965	0.431296	0.284126	0.230265	0.0218175	10.3157
12500	-22120.9	-22046.4	-74.5621	1.23764	0.593337	0.64521	1.30411	0.861126	0.288751	0.696496	0.000839081	1.06753	0.197264	0.47303	0.00483604	0.164843	0.4841	0.37132	0.538001	0.675883	0.402284	0.24776	0.290609	0.0111375	10.5561
12510	-22122.2	-22047.5	-74.711	1.09804	0.607471	0.649981	1.21266	0.816902	0.319122	0.899979	0.000931618	1.09447	0.222827	0.499136	0.00381307	0.0555192	0.512106	0.389683	0.566156	0.472873	0.392856	0.442559	0.264974	0.0489409	10.571
12520	-22129.3	-22053.7	-75.5727	1.05368	0.563008	0.654505	1.51045	0.981118	0.278799	0.801865	0.00162642	1.00833	0.18937	0.385173	0.00125159	0.175108	0.493015	0.36081	0.579653	0.630601	0.478711	0.331923	0.0807246	0.0974532	10.6572
12530	-22121.3	-22048.7	-72.6057	1.24368	0.564681	0.604044	1.16586	0.933996	0.299784	1.10201	0.0034807	0.808951	0.141359	0.401735	0.0025086	0.15073	0.628974	0.441903	0.435729	0.703139	0.291157	0.202002	0.0558076	0.17894	10.3605
12540	-22123.3	-22047.4	-75.8694	1.44125	0.71515	0.539687	1.25979	0.88806	0.244366	1.00599	0.00143933	0.960499	0.20979	0.387576	0.00529195	0.108927	0.552298	0.407218	0.473983	0.572967	0.303792	0.378347	0.10465	0.125778	10.6868
12550	-22126.5	-22050	-76.5403	1.36116	0.637455	0.554518	1.34581	0.7697	0.39986	0.795271	0.00315378	1.06158	0.208443	0.386948	0.00242423	0.165365	0.796227	0.42068	0.468386	0.679934	0.196422	0.266412	0.180555	0.053627	10.7539
12560	-22122.4	-22046.6	-75.8503	1.13692	0.767053	0.684066	1.2771	0.86981	0.27347	0.724028	0.00390652	0.960645	0.143026	0.396491	0.00122967	0.0992813	0.752401	0.45044	0.611061	0.632997	0.266624	0.451538	0.151324	0.0315148	10.6849
12570	-22121	-22048.3	-72.6964	1.26962	0.585636	0.670201	1.0196	0.925037	0.257184	0.744392	0.00267543	1.1446	0.153011	0.385431	0.00232121	0.114987	0.646106	0.467149	0.407322	0.627033	0.372347	0.327879	0.184389	0.0626196	10.3695
12580	-22118	-22042	-75.9609	1.21393	0.613951	0.589276	1.17878	1.00658	0.292531	0.765345	0.00346086	1.04748	0.164364	0.442525	0.000763649	0.0904426	0.582953	0.431505	0.527499	0.77933	0.417229	0.299595	0.144055	0.104401	10.696
